Compound,eta_cation,min_eta_anion,max_eta_anion,mean_eta_anion,std-dev_eta_anion,min_diff_eta,max_diff_eta,mean_diff_eta,std-dev_diff_eta,mean_eta_both,geom-mean_eta_both,eta_all,Formation_energy
S-I-In,13.0,3.3,3.7,3.5,0.20000000000000018,9.3,9.7,9.5,0.1999999999999993,6.666666666666667,5.414433267285776,"[13.0, 3.3, 3.7]",-0.6008935857
S-I-Ir,7.9,3.3,3.7,3.5,0.20000000000000018,4.2,4.6000000000000005,4.4,0.20000000000000018,4.966666666666666,4.586142923829361,"[7.9, 3.3, 3.7]",-0.08787893570000001
S-I-La,15.4,3.3,3.7,3.5,0.20000000000000018,11.7,12.100000000000001,11.9,0.20000000000000107,7.466666666666666,5.728999639575015,"[15.4, 3.3, 3.7]",-2.0604476223
S-I-Lu,12.1,3.3,3.7,3.5,0.20000000000000018,8.399999999999999,8.8,8.6,0.20000000000000107,6.366666666666666,5.286485087075866,"[12.1, 3.3, 3.7]",-1.8954050222999999
S-I-Nd,9.2,3.3,3.7,3.5,0.20000000000000018,5.499999999999999,5.8999999999999995,5.699999999999999,0.20000000000000018,5.3999999999999995,4.825042730075197,"[9.2, 3.3, 3.7]",-1.9515157856999998
S-I-Rh,11.2,3.3,3.7,3.5,0.20000000000000018,7.499999999999999,7.8999999999999995,7.699999999999999,0.20000000000000018,6.066666666666666,5.152024214486965,"[11.2, 3.3, 3.7]",-0.3080338057
S-I-Ru,10.7,3.3,3.7,3.5,0.20000000000000018,6.999999999999999,7.3999999999999995,7.199999999999999,0.20000000000000018,5.8999999999999995,5.074187142819214,"[10.7, 3.3, 3.7]",-0.1256887657
S-I-Sc,24.6,3.3,3.7,3.5,0.20000000000000018,20.900000000000002,21.3,21.1,0.1999999999999993,10.533333333333333,6.697050755141779,"[24.6, 3.3, 3.7]",-1.768574139
S-I-Sm,9.0,3.3,3.7,3.5,0.20000000000000018,5.3,5.7,5.5,0.20000000000000018,5.333333333333333,4.789822184434482,"[9.0, 3.3, 3.7]",-1.9433661323
S-I-Y,20.6,3.3,3.7,3.5,0.20000000000000018,16.900000000000002,17.3,17.1,0.1999999999999993,9.200000000000001,6.31239685483197,"[20.6, 3.3, 3.7]",-1.9851068523
S-NC-Al,45.8,3.3,5.4,4.35,1.0500000000000003,40.4,42.5,41.45,1.0500000000000007,18.166666666666664,9.345252911643616,"[45.8, 3.3, 5.4]",-0.1464496668
S-NC-Bi,9.9,3.3,5.4,4.35,1.0500000000000003,4.5,6.6000000000000005,5.550000000000001,1.0500000000000003,6.2,5.608511715932776,"[9.9, 3.3, 5.4]",0.4218910083
S-NC-Ce,8.3,3.3,5.4,4.35,1.0500000000000003,2.9000000000000004,5.000000000000001,3.9500000000000006,1.0500000000000003,5.666666666666667,5.28845237107968,"[8.3, 3.3, 5.4]",-0.8042909243
S-NC-Co,8.9,3.3,5.4,4.35,1.0500000000000003,3.5,5.6000000000000005,4.550000000000001,1.0500000000000003,5.866666666666667,5.4129319686458635,"[8.9, 3.3, 5.4]",0.3376051382
S-NC-Cr,9.1,3.3,5.4,4.35,1.0500000000000003,3.6999999999999993,5.8,4.75,1.0500000000000003,5.933333333333333,5.453178293718666,"[9.1, 3.3, 5.4]",0.0898390332
S-NC-Fe,13.1,3.3,5.4,4.35,1.0500000000000003,7.699999999999999,9.8,8.75,1.0500000000000007,7.266666666666666,6.157338058262401,"[13.1, 3.3, 5.4]",0.3877429208
S-NC-Ga,17.0,3.3,5.4,4.35,1.0500000000000003,11.6,13.7,12.649999999999999,1.0499999999999998,8.566666666666668,6.716126594329889,"[17.0, 3.3, 5.4]",0.2790553232
S-NC-Gd,11.7,3.3,5.4,4.35,1.0500000000000003,6.299999999999999,8.399999999999999,7.349999999999999,1.0499999999999998,6.8,5.929679047075078,"[11.7, 3.3, 5.4]",-0.8207002793000001
S-NC-In,13.0,3.3,5.4,4.35,1.0500000000000003,7.6,9.7,8.649999999999999,1.0499999999999998,7.233333333333334,6.141630494981728,"[13.0, 3.3, 5.4]",0.2108913207
S-NC-Ir,7.9,3.3,5.4,4.35,1.0500000000000003,2.5,4.6000000000000005,3.5500000000000003,1.0500000000000003,5.533333333333334,5.202094816740575,"[7.9, 3.3, 5.4]",0.4951309732
S-NC-La,15.4,3.3,5.4,4.35,1.0500000000000003,10.0,12.100000000000001,11.05,1.0500000000000007,8.033333333333333,6.498445387580052,"[15.4, 3.3, 5.4]",-0.9432148167000001
S-NC-Lu,12.1,3.3,5.4,4.35,1.0500000000000003,6.699999999999999,8.8,7.75,1.0500000000000007,6.933333333333333,5.996497956346062,"[12.1, 3.3, 5.4]",-0.8598837042
S-NC-Nd,9.2,3.3,5.4,4.35,1.0500000000000003,3.799999999999999,5.8999999999999995,4.85,1.0500000000000003,5.966666666666666,5.473080580689268,"[9.2, 3.3, 5.4]",-0.8572117518000001
S-NCO-Al,45.8,3.3,4.1,3.6999999999999997,0.3999999999999999,41.699999999999996,42.5,42.099999999999994,0.40000000000000213,17.73333333333333,8.525524200730727,"[45.8, 3.3, 4.1]",-0.8697449754000001
S-NCO-Bi,9.9,3.3,4.1,3.6999999999999997,0.3999999999999999,5.800000000000001,6.6000000000000005,6.200000000000001,0.3999999999999999,5.766666666666666,5.116555198275213,"[9.9, 3.3, 4.1]",-0.3630977594
S-NCO-Ce,8.3,3.3,4.1,3.6999999999999997,0.3999999999999999,4.200000000000001,5.000000000000001,4.600000000000001,0.3999999999999999,5.233333333333333,4.824570196262551,"[8.3, 3.3, 4.1]",-1.3989815914
S-NCO-Co,8.9,3.3,4.1,3.6999999999999997,0.3999999999999999,4.800000000000001,5.6000000000000005,5.200000000000001,0.3999999999999999,5.433333333333333,4.938130934701792,"[8.9, 3.3, 4.1]",-0.4772274614
S-NCO-Cr,9.1,3.3,4.1,3.6999999999999997,0.3999999999999999,5.0,5.8,5.4,0.3999999999999999,5.5,4.974847010943147,"[9.1, 3.3, 4.1]",-0.7483275173999999
S-NCO-Fe,13.1,3.3,4.1,3.6999999999999997,0.3999999999999999,9.0,9.8,9.4,0.40000000000000036,6.833333333333333,5.617240659414521,"[13.1, 3.3, 4.1]",-0.4449169654
S-NCO-Ga,17.0,3.3,4.1,3.6999999999999997,0.3999999999999999,12.9,13.7,13.3,0.39999999999999947,8.133333333333333,6.127014469965828,"[17.0, 3.3, 4.1]",-0.5303970094
S-NCO-Gd,11.7,3.3,4.1,3.6999999999999997,0.3999999999999999,7.6,8.399999999999999,7.999999999999999,0.39999999999999947,6.366666666666667,5.409550998391683,"[11.7, 3.3, 4.1]",-1.3451226814
S-NCO-In,13.0,3.3,4.1,3.6999999999999997,0.3999999999999999,8.9,9.7,9.3,0.39999999999999947,6.8,5.602910901605929,"[13.0, 3.3, 4.1]",-0.5629593654
S-NCO-Ir,7.9,3.3,4.1,3.6999999999999997,0.3999999999999999,3.8000000000000007,4.6000000000000005,4.200000000000001,0.3999999999999999,5.1,4.745787585840457,"[7.9, 3.3, 4.1]",-0.3340180454
S-NCO-La,15.4,3.3,4.1,3.6999999999999997,0.3999999999999999,11.3,12.100000000000001,11.700000000000001,0.40000000000000036,7.599999999999999,5.9284273997456385,"[15.4, 3.3, 4.1]",-1.4088298153999999
S-NCO-Lu,12.1,3.3,4.1,3.6999999999999997,0.3999999999999999,8.0,8.8,8.4,0.40000000000000036,6.5,5.4705088165954505,"[12.1, 3.3, 4.1]",-1.3941383014
S-NCO-Nd,9.2,3.3,4.1,3.6999999999999997,0.3999999999999999,5.1,5.8999999999999995,5.5,0.3999999999999999,5.533333333333334,4.993003547831126,"[9.2, 3.3, 4.1]",-1.3572965834000001
S-NCO-Rh,11.2,3.3,4.1,3.6999999999999997,0.3999999999999999,7.1,7.8999999999999995,7.5,0.3999999999999999,6.2,5.33136733092608,"[11.2, 3.3, 4.1]",-0.4884836654
S-NCO-Ru,10.7,3.3,4.1,3.6999999999999997,0.3999999999999999,6.6,7.3999999999999995,7.0,0.3999999999999999,6.033333333333334,5.250820733365935,"[10.7, 3.3, 4.1]",-0.3484776734
S-NCO-Sc,24.6,3.3,4.1,3.6999999999999997,0.3999999999999999,20.5,21.3,20.9,0.40000000000000036,10.666666666666666,6.930176591390912,"[24.6, 3.3, 4.1]",-1.3375763534
S-NCO-Sm,9.0,3.3,4.1,3.6999999999999997,0.3999999999999999,4.9,5.7,5.300000000000001,0.3999999999999999,5.466666666666666,4.9565569671108145,"[9.0, 3.3, 4.1]",-1.3685778454
S-NCO-Y,20.6,3.3,4.1,3.6999999999999997,0.3999999999999999,16.5,17.3,16.9,0.40000000000000036,9.333333333333334,6.5321328026877135,"[20.6, 3.3, 4.1]",-1.4141662854
S-NC-Rh,11.2,3.3,5.4,4.35,1.0500000000000003,5.799999999999999,7.8999999999999995,6.85,1.0500000000000003,6.633333333333333,5.84397802402675,"[11.2, 3.3, 5.4]",0.3015991983
S-NC-Ru,10.7,3.3,5.4,4.35,1.0500000000000003,5.299999999999999,7.3999999999999995,6.35,1.0500000000000003,6.466666666666666,5.755686875277515,"[10.7, 3.3, 5.4]",0.4942957582
S-NCS-Al,45.8,3.3,4.0,3.65,0.3500000000000001,41.8,42.5,42.15,0.3500000000000014,17.7,8.455639711633424,"[45.8, 3.3, 4.0]",-0.35745686479999994
S-NCS-Bi,9.9,3.3,4.0,3.65,0.3500000000000001,5.9,6.6000000000000005,6.25,0.3500000000000001,5.733333333333333,5.074614334868953,"[9.9, 3.3, 4.0]",0.07611441320000001
S-NC-Sc,24.6,3.3,5.4,4.35,1.0500000000000003,19.200000000000003,21.3,20.25,1.049999999999999,11.100000000000001,7.596512712186,"[24.6, 3.3, 5.4]",-0.7734185218
S-NCS-Ce,8.3,3.3,4.0,3.65,0.3500000000000001,4.300000000000001,5.000000000000001,4.65,0.3500000000000001,5.2,4.78502276019393,"[8.3, 3.3, 4.0]",-0.8779999488
S-NCS-Co,8.9,3.3,4.0,3.65,0.3500000000000001,4.9,5.6000000000000005,5.25,0.3500000000000001,5.3999999999999995,4.897652631040693,"[8.9, 3.3, 4.0]",0.0646483112
S-NCS-Cr,9.1,3.3,4.0,3.65,0.3500000000000001,5.1,5.8,5.449999999999999,0.3500000000000001,5.466666666666666,4.934067742300967,"[9.1, 3.3, 4.0]",-0.2506014368
S-NCS-Fe,13.1,3.3,4.0,3.65,0.3500000000000001,9.1,9.8,9.45,0.35000000000000053,6.8,5.571195632225913,"[13.1, 3.3, 4.0]",0.1278494552
S-NCS-Ga,17.0,3.3,4.0,3.65,0.3500000000000001,13.0,13.7,13.35,0.34999999999999964,8.1,6.076790780976869,"[17.0, 3.3, 4.0]",-0.0344097508
S-NCS-Gd,11.7,3.3,4.0,3.65,0.3500000000000001,7.699999999999999,8.399999999999999,8.049999999999999,0.34999999999999964,6.333333333333333,5.3652084220447644,"[11.7, 3.3, 4.0]",-0.1056202508
S-NCS-In,13.0,3.3,4.0,3.65,0.3500000000000001,9.0,9.7,9.35,0.34999999999999964,6.766666666666667,5.5569833367316335,"[13.0, 3.3, 4.0]",-0.0814117668
S-NCS-Ir,7.9,3.3,4.0,3.65,0.3500000000000001,3.9000000000000004,4.6000000000000005,4.25,0.3500000000000001,5.066666666666666,4.706885937919224,"[7.9, 3.3, 4.0]",0.1288426272
S-NCS-La,15.4,3.3,4.0,3.65,0.3500000000000001,11.4,12.100000000000001,11.75,0.35000000000000053,7.566666666666666,5.879831546842404,"[15.4, 3.3, 4.0]",-0.9810076248
S-NCS-Lu,12.1,3.3,4.0,3.65,0.3500000000000001,8.1,8.8,8.45,0.35000000000000053,6.466666666666666,5.425666563527035,"[12.1, 3.3, 4.0]",-0.9371336348
S-NC-Sm,9.0,3.3,5.4,4.35,1.0500000000000003,3.5999999999999996,5.7,4.65,1.0500000000000003,5.900000000000001,5.433129663117917,"[9.0, 3.3, 5.4]",-0.8589542442
S-NCS-Nd,9.2,3.3,4.0,3.65,0.3500000000000001,5.199999999999999,5.8999999999999995,5.549999999999999,0.3500000000000001,5.5,4.952075448422143,"[9.2, 3.3, 4.0]",-0.9222776187999999
S-NCS-Rh,11.2,3.3,4.0,3.65,0.3500000000000001,7.199999999999999,7.8999999999999995,7.549999999999999,0.3500000000000001,6.166666666666667,5.287665633137235,"[11.2, 3.3, 4.0]",-0.0116331408
S-NCS-Ru,10.7,3.3,4.0,3.65,0.3500000000000001,6.699999999999999,7.3999999999999995,7.049999999999999,0.3500000000000001,6.0,5.207779283285792,"[10.7, 3.3, 4.0]",0.1661107352
S-NCS-Sc,24.6,3.3,4.0,3.65,0.3500000000000001,20.6,21.3,20.950000000000003,0.34999999999999964,10.633333333333335,6.873369310214943,"[24.6, 3.3, 4.0]",-0.8682899028
S-NCS-Sm,9.0,3.3,4.0,3.65,0.3500000000000001,5.0,5.7,5.35,0.3500000000000001,5.433333333333334,4.915927623603875,"[9.0, 3.3, 4.0]",-0.9274279748
S-NCS-Y,20.6,3.3,4.0,3.65,0.3500000000000001,16.6,17.3,16.950000000000003,0.34999999999999964,9.3,6.478588322268265,"[20.6, 3.3, 4.0]",-0.9631109248
S-NC-Y,20.6,3.3,5.4,4.35,1.0500000000000003,15.200000000000001,17.3,16.25,1.0499999999999998,9.766666666666667,7.160197033788018,"[20.6, 3.3, 5.4]",-0.9049649592
S-NO-Al,45.8,3.3,4.6,3.9499999999999997,0.6499999999999999,41.199999999999996,42.5,41.849999999999994,0.6500000000000021,17.9,8.858885391261657,"[45.8, 3.3, 4.6]",-0.4213986318
S-NO-Bi,9.9,3.3,4.6,3.9499999999999997,0.6499999999999999,5.300000000000001,6.6000000000000005,5.950000000000001,0.6499999999999999,5.933333333333333,5.316620425017289,"[9.9, 3.3, 4.6]",0.1495671907
S-NO-Ce,8.3,3.3,4.6,3.9499999999999997,0.6499999999999999,3.700000000000001,5.000000000000001,4.350000000000001,0.6499999999999999,5.400000000000001,5.01321835754374,"[8.3, 3.3, 4.6]",-1.0923402092
S-NO-Co,8.9,3.3,4.6,3.9499999999999997,0.6499999999999999,4.300000000000001,5.6000000000000005,4.950000000000001,0.6499999999999999,5.599999999999999,5.131219496604967,"[8.9, 3.3, 4.6]",-0.0630678193
S-NO-Cr,9.1,3.3,4.6,3.9499999999999997,0.6499999999999999,4.5,5.8,5.15,0.6499999999999999,5.666666666666667,5.169371228249939,"[9.1, 3.3, 4.6]",-0.2213762768
S-NO-Fe,13.1,3.3,4.6,3.9499999999999997,0.6499999999999999,8.5,9.8,9.15,0.6500000000000004,7.0,5.8368834625586,"[13.1, 3.3, 4.6]",-0.1052009193
S-NO-Ga,17.0,3.3,4.6,3.9499999999999997,0.6499999999999999,12.4,13.7,13.05,0.6499999999999995,8.299999999999999,6.366590218039241,"[17.0, 3.3, 4.6]",-0.0779516443
S-NO-Gd,11.7,3.3,4.6,3.9499999999999997,0.6499999999999999,7.1,8.399999999999999,7.749999999999999,0.6499999999999995,6.533333333333334,5.621072814364838,"[11.7, 3.3, 4.6]",-0.038716091800000005
S-NO-In,13.0,3.3,4.6,3.9499999999999997,0.6499999999999999,8.4,9.7,9.05,0.6499999999999995,6.966666666666666,5.821993389042654,"[13.0, 3.3, 4.6]",-0.0555080693
S-NO-Ir,7.9,3.3,4.6,3.9499999999999997,0.6499999999999999,3.3000000000000007,4.6000000000000005,3.9500000000000006,0.6499999999999999,5.266666666666667,4.931355225128501,"[7.9, 3.3, 4.6]",0.1253609733
S-NO-La,15.4,3.3,4.6,3.9499999999999997,0.6499999999999999,10.8,12.100000000000001,11.450000000000001,0.6500000000000004,7.766666666666666,6.160238086035873,"[15.4, 3.3, 4.6]",-1.1304143118
S-NO-Lu,12.1,3.3,4.6,3.9499999999999997,0.6499999999999999,7.5,8.8,8.15,0.6500000000000004,6.666666666666667,5.684414177599987,"[12.1, 3.3, 4.6]",-1.0363222043
S-NO-Nd,9.2,3.3,4.6,3.9499999999999997,0.6499999999999999,4.6,5.8999999999999995,5.25,0.6499999999999999,5.7,5.188237713829679,"[9.2, 3.3, 4.6]",-1.0333530317
S-NO-Rh,11.2,3.3,4.6,3.9499999999999997,0.6499999999999999,6.6,7.8999999999999995,7.25,0.6499999999999999,6.366666666666667,5.539832044502624,"[11.2, 3.3, 4.6]",-0.0343996817
S-NO-Ru,10.7,3.3,4.6,3.9499999999999997,0.6499999999999999,6.1,7.3999999999999995,6.75,0.6499999999999999,6.2,5.456135950322253,"[10.7, 3.3, 4.6]",-8.23617e-05
S-NO-Sc,24.6,3.3,4.6,3.9499999999999997,0.6499999999999999,20.0,21.3,20.65,0.6500000000000004,10.833333333333334,7.201157221402807,"[24.6, 3.3, 4.6]",-0.9639174443
S-NO-Sm,9.0,3.3,4.6,3.9499999999999997,0.6499999999999999,4.4,5.7,5.050000000000001,0.6499999999999999,5.633333333333333,5.150366015397701,"[9.0, 3.3, 4.6]",-1.0435502143000002
S-NO-Y,20.6,3.3,4.6,3.9499999999999997,0.6499999999999999,16.0,17.3,16.65,0.6500000000000004,9.5,6.78754930454029,"[20.6, 3.3, 4.6]",-1.0483375468
S-OCN-Al,45.8,3.3,4.8,4.05,0.75,41.0,42.5,41.75,0.75,17.966666666666665,8.985457997488039,"[45.8, 3.3, 4.8]",-0.5681155314
S-OCN-Bi,9.9,3.3,4.8,4.05,0.75,5.1000000000000005,6.6000000000000005,5.8500000000000005,0.75,6.0,5.392582408245409,"[9.9, 3.3, 4.8]",-0.1111734914
S-OCN-Ce,8.3,3.3,4.8,4.05,0.75,3.500000000000001,5.000000000000001,4.250000000000001,0.75,5.466666666666668,5.084845439853909,"[8.3, 3.3, 4.8]",-1.1123871914
S-OCN-Co,8.9,3.3,4.8,4.05,0.75,4.1000000000000005,5.6000000000000005,4.8500000000000005,0.75,5.666666666666667,5.204532537255153,"[8.9, 3.3, 4.8]",-0.1705850454
S-OCN-Cr,9.1,3.3,4.8,4.05,0.75,4.3,5.8,5.05,0.75,5.733333333333333,5.243229367283621,"[9.1, 3.3, 4.8]",-0.4395637954
S-OCN-Fe,13.1,3.3,4.8,4.05,0.75,8.3,9.8,9.05,0.75,7.066666666666666,5.9202787791775995,"[13.1, 3.3, 4.8]",-0.1246065634
S-OCN-Ga,17.0,3.3,4.8,4.05,0.75,12.2,13.7,12.95,0.75,8.366666666666667,6.45755379653496,"[17.0, 3.3, 4.8]",-0.23909166739999999
S-OCN-Gd,11.7,3.3,4.8,4.05,0.75,6.8999999999999995,8.399999999999999,7.649999999999999,0.7499999999999996,6.6000000000000005,5.701384705136582,"[11.7, 3.3, 4.8]",-0.3130783194
S-OCN-In,13.0,3.3,4.8,4.05,0.75,8.2,9.7,8.95,0.75,7.033333333333334,5.9051759615828505,"[13.0, 3.3, 4.8]",-0.2805656874
S-OCN-Ir,7.9,3.3,4.8,4.05,0.75,3.1000000000000005,4.6000000000000005,3.8500000000000005,0.75,5.333333333333333,5.001812676094994,"[7.9, 3.3, 4.8]",-0.0058281814
S-OCN-La,15.4,3.3,4.8,4.05,0.75,10.600000000000001,12.100000000000001,11.350000000000001,0.75,7.833333333333333,6.2482533786023255,"[15.4, 3.3, 4.8]",-1.2061432993999999
S-OCN-Lu,12.1,3.3,4.8,4.05,0.75,7.3,8.8,8.05,0.7500000000000004,6.733333333333333,5.765631067259572,"[12.1, 3.3, 4.8]",-1.1285097314
S-OCN-Nd,9.2,3.3,4.8,4.05,0.75,4.3999999999999995,5.8999999999999995,5.1499999999999995,0.75,5.766666666666667,5.262365410504612,"[9.2, 3.3, 4.8]",-1.1310325154
S-OCN-Rh,11.2,3.3,4.8,4.05,0.75,6.3999999999999995,7.8999999999999995,7.1499999999999995,0.75,6.433333333333334,5.61898319602568,"[11.2, 3.3, 4.8]",-0.1769672034
S-OCN-Ru,10.7,3.3,4.8,4.05,0.75,5.8999999999999995,7.3999999999999995,6.6499999999999995,0.75,6.266666666666667,5.534091281795324,"[10.7, 3.3, 4.8]",-0.0150196894
S-OCN-Sc,24.6,3.3,4.8,4.05,0.75,19.8,21.3,20.55,0.75,10.9,7.304044796656683,"[24.6, 3.3, 4.8]",-1.0629725874
S-OCN-Sm,9.0,3.3,4.8,4.05,0.75,4.2,5.7,4.95,0.75,5.7,5.2239526147041655,"[9.0, 3.3, 4.8]",-1.1309699114
S-OCN-Y,20.6,3.3,4.8,4.05,0.75,15.8,17.3,16.55,0.75,9.566666666666668,6.884527396864765,"[20.6, 3.3, 4.8]",-1.1607622494
S-SCN-Al,45.8,3.3,3.8,3.55,0.25,42.0,42.5,42.25,0.25,17.63333333333333,8.312296092384457,"[45.8, 3.3, 3.8]",-0.18783869879999998
S-SCN-Bi,9.9,3.3,3.8,3.55,0.25,6.1000000000000005,6.6000000000000005,6.3500000000000005,0.25,5.666666666666667,4.988587303223788,"[9.9, 3.3, 3.8]",0.2717713052
S-SCN-Ce,8.3,3.3,3.8,3.55,0.25,4.500000000000001,5.000000000000001,4.750000000000001,0.25,5.133333333333334,4.703905008725498,"[8.3, 3.3, 3.8]",-0.6817634168000001
S-SCN-Co,8.9,3.3,3.8,3.55,0.25,5.1000000000000005,5.6000000000000005,5.3500000000000005,0.25,5.333333333333333,4.8146255298514475,"[8.9, 3.3, 3.8]",0.1187171592
S-SCN-Cr,9.1,3.3,3.8,3.55,0.25,5.3,5.8,5.55,0.25,5.3999999999999995,4.85042331657787,"[9.1, 3.3, 3.8]",-0.0960788168
S-SCN-Fe,13.1,3.3,3.8,3.55,0.25,9.3,9.8,9.55,0.25,6.733333333333333,5.476750342135256,"[13.1, 3.3, 3.8]",0.19427086920000003
S-SCN-Ga,17.0,3.3,3.8,3.55,0.25,13.2,13.7,13.45,0.25,8.033333333333333,5.973774425778393,"[17.0, 3.3, 3.8]",0.0875082672
S-SCN-Gd,11.7,3.3,3.8,3.55,0.25,7.8999999999999995,8.399999999999999,8.149999999999999,0.24999999999999956,6.266666666666667,5.27425511520237,"[11.7, 3.3, 3.8]",0.0843335752
S-SCN-In,13.0,3.3,3.8,3.55,0.25,9.2,9.7,9.45,0.25,6.7,5.462778979550072,"[13.0, 3.3, 3.8]",0.0388715152
S-SCN-Ir,7.9,3.3,3.8,3.55,0.25,4.1000000000000005,4.6000000000000005,4.3500000000000005,0.25,5.0,4.627092795266145,"[7.9, 3.3, 3.8]",0.1396345532
S-SCN-La,15.4,3.3,3.8,3.55,0.25,11.600000000000001,12.100000000000001,11.850000000000001,0.25,7.5,5.780154128782709,"[15.4, 3.3, 3.8]",-0.7946846348000001
S-SCN-Lu,12.1,3.3,3.8,3.55,0.25,8.3,8.8,8.55,0.25,6.3999999999999995,5.333688344423868,"[12.1, 3.3, 3.8]",-0.7221462888
S-SCN-Nd,9.2,3.3,3.8,3.55,0.25,5.3999999999999995,5.8999999999999995,5.6499999999999995,0.25,5.433333333333334,4.868125748366433,"[9.2, 3.3, 3.8]",-0.7310867828000001
S-SCN-Rh,11.2,3.3,3.8,3.55,0.25,7.3999999999999995,7.8999999999999995,7.6499999999999995,0.25,6.1000000000000005,5.198026864802598,"[11.2, 3.3, 3.8]",0.0700132612
S-SCN-Ru,10.7,3.3,3.8,3.55,0.25,6.8999999999999995,7.3999999999999995,7.1499999999999995,0.25,5.933333333333334,5.119494782505925,"[10.7, 3.3, 3.8]",0.2356453572
S-SCN-Sc,24.6,3.3,3.8,3.55,0.25,20.8,21.3,21.05,0.25,10.566666666666668,6.756849015244776,"[24.6, 3.3, 3.8]",-0.6397287788
S-SCN-Sm,9.0,3.3,3.8,3.55,0.25,5.2,5.7,5.45,0.25,5.366666666666667,4.832590716927984,"[9.0, 3.3, 3.8]",-0.7308587308
S-SCN-Y,20.6,3.3,3.8,3.55,0.25,16.8,17.3,17.05,0.25,9.233333333333334,6.368760523377976,"[20.6, 3.3, 3.8]",-0.7645696128
S-SH-Al,45.8,3.3,4.1,3.6999999999999997,0.3999999999999999,41.699999999999996,42.5,42.099999999999994,0.40000000000000213,17.73333333333333,8.525524200730727,"[45.8, 3.3, 4.1]",-0.7511919935
S-SH-Bi,9.9,3.3,4.1,3.6999999999999997,0.3999999999999999,5.800000000000001,6.6000000000000005,6.200000000000001,0.3999999999999999,5.766666666666666,5.116555198275213,"[9.9, 3.3, 4.1]",-0.134226046
S-SH-Ce,8.3,3.3,4.1,3.6999999999999997,0.3999999999999999,4.200000000000001,5.000000000000001,4.600000000000001,0.3999999999999999,5.233333333333333,4.824570196262551,"[8.3, 3.3, 4.1]",-1.3804805935
S-SH-Co,8.9,3.3,4.1,3.6999999999999997,0.3999999999999999,4.800000000000001,5.6000000000000005,5.200000000000001,0.3999999999999999,5.433333333333333,4.938130934701792,"[8.9, 3.3, 4.1]",-0.330133756
S-SH-Cr,9.1,3.3,4.1,3.6999999999999997,0.3999999999999999,5.0,5.8,5.4,0.3999999999999999,5.5,4.974847010943147,"[9.1, 3.3, 4.1]",-0.610862526
S-SH-Fe,13.1,3.3,4.1,3.6999999999999997,0.3999999999999999,9.0,9.8,9.4,0.40000000000000036,6.833333333333333,5.617240659414521,"[13.1, 3.3, 4.1]",-0.203661171
S-SH-Ga,17.0,3.3,4.1,3.6999999999999997,0.3999999999999999,12.9,13.7,13.3,0.39999999999999947,8.133333333333333,6.127014469965828,"[17.0, 3.3, 4.1]",-0.3621772285
S-SH-Gd,11.7,3.3,4.1,3.6999999999999997,0.3999999999999999,7.6,8.399999999999999,7.999999999999999,0.39999999999999947,6.366666666666667,5.409550998391683,"[11.7, 3.3, 4.1]",-0.400426766
S-SH-In,13.0,3.3,4.1,3.6999999999999997,0.3999999999999999,8.9,9.7,9.3,0.39999999999999947,6.8,5.602910901605929,"[13.0, 3.3, 4.1]",-0.4282953935
S-SH-Ir,7.9,3.3,4.1,3.6999999999999997,0.3999999999999999,3.8000000000000007,4.6000000000000005,4.200000000000001,0.3999999999999999,5.1,4.745787585840457,"[7.9, 3.3, 4.1]",-0.30406401850000003
S-SH-La,15.4,3.3,4.1,3.6999999999999997,0.3999999999999999,11.3,12.100000000000001,11.700000000000001,0.40000000000000036,7.599999999999999,5.9284273997456385,"[15.4, 3.3, 4.1]",-1.477408296
S-SH-Lu,12.1,3.3,4.1,3.6999999999999997,0.3999999999999999,8.0,8.8,8.4,0.40000000000000036,6.5,5.4705088165954505,"[12.1, 3.3, 4.1]",-1.412774351
S-SH-Nd,9.2,3.3,4.1,3.6999999999999997,0.3999999999999999,5.1,5.8999999999999995,5.5,0.3999999999999999,5.533333333333334,4.993003547831126,"[9.2, 3.3, 4.1]",-1.4066136285
S-SH-Rh,11.2,3.3,4.1,3.6999999999999997,0.3999999999999999,7.1,7.8999999999999995,7.5,0.3999999999999999,6.2,5.33136733092608,"[11.2, 3.3, 4.1]",-0.38411376350000004
S-SH-Ru,10.7,3.3,4.1,3.6999999999999997,0.3999999999999999,6.6,7.3999999999999995,7.0,0.3999999999999999,6.033333333333334,5.250820733365935,"[10.7, 3.3, 4.1]",-0.1820639635
S-SH-Sc,24.6,3.3,4.1,3.6999999999999997,0.3999999999999999,20.5,21.3,20.9,0.40000000000000036,10.666666666666666,6.930176591390912,"[24.6, 3.3, 4.1]",-1.3310335835
S-SH-Sm,9.0,3.3,4.1,3.6999999999999997,0.3999999999999999,4.9,5.7,5.300000000000001,0.3999999999999999,5.466666666666666,4.9565569671108145,"[9.0, 3.3, 4.1]",-1.4096155259999998
S-SH-Y,20.6,3.3,4.1,3.6999999999999997,0.3999999999999999,16.5,17.3,16.9,0.40000000000000036,9.333333333333334,6.5321328026877135,"[20.6, 3.3, 4.1]",-1.4575959134999998
Te-Br-Al,45.8,4.2,6.4,5.300000000000001,1.1,39.4,41.599999999999994,40.5,1.0999999999999979,18.8,10.717617351212445,"[45.8, 6.4, 4.2]",-0.8096798267
