Compound,Hessian_eig_min_abs
S-NC-Ru,0.0003413201458587918
S-NCS-Al,3.264378168165576e-05
S-NCS-Bi,2.3993617509285915e-05
S-NC-Sc,3.577552991155595e-05
S-NCS-Ce,0.00013219051822414032
S-NCS-Co,0.000491015888249989
S-NCS-Cr,0.0002985988472193761
S-NCS-Fe,0.004076865201163689
S-NCS-Ga,2.636832680450623e-05
S-NCS-Gd,0.00019699973398370568
S-NCS-In,3.222185131391094e-05
S-NCS-Ir,0.00016558084975801536
S-NCS-La,2.4754266871946363e-05
S-NCS-Lu,0.025465309982120904
S-NC-Sm,7.335326788247553e-06
S-NCS-Nd,5.2263610268268365e-05
S-NCS-Rh,0.00020462800716559184
S-NCS-Ru,3.858587368481481e-05
S-NCS-Sc,2.008331596927372e-05
S-NCS-Sm,2.1630788111384856e-05
S-NCS-Y,6.311264278409303e-05
S-NC-Y,4.268428783662902e-05
S-NO-Al,0.00017654292131321885
S-NO-Bi,0.0001286348282418425
S-NO-Ce,0.00021393801789975348
S-NO-Co,3.777816052349994e-05
S-NO-Cr,0.00024309693900532198
S-NO-Fe,8.0280275321891e-05
S-NO-Ga,0.001235438357811786
S-NO-Gd,0.0001361205606586931
S-NO-In,0.0002251384293586229
S-NO-Ir,4.032811393971591e-05
S-NO-La,0.00031426972281163926
S-NO-Lu,0.08866674117878676
S-NO-Nd,6.279821978795582e-05
S-NO-Rh,0.0008560813575421852
S-NO-Ru,0.00018467971416665795
S-NO-Sc,0.00012794657415961326
S-NO-Sm,0.00011439564379616662
S-NO-Y,0.00011617259653310194
S-OCN-Al,0.0002612693477341771
S-OCN-Bi,0.0004927778511418077
S-OCN-Ce,0.00023440832474555122
S-OCN-Co,0.0004999965801435888
S-OCN-Cr,0.0003885091802162625
S-OCN-Fe,2.445868835165177e-05
S-OCN-Ga,0.0001683397056053726
S-OCN-Gd,5.7641283697921227e-05
S-OCN-In,2.7855462305352424e-05
S-OCN-Ir,1.0410139985269599e-05
S-OCN-La,7.135951370385939e-05
S-OCN-Lu,0.20290467328965356
S-OCN-Nd,0.0017388481224525224
S-OCN-Rh,3.557545672891324e-05
S-OCN-Ru,2.7026284629021224e-05
S-OCN-Sc,2.1097906619992596e-05
S-OCN-Sm,0.0004576945102985691
S-OCN-Y,3.1998412335578334e-05
S-SCN-Al,0.0001505556637762683
S-SCN-Bi,4.541352259601084e-05
S-SCN-Ce,2.646892953065785e-05
S-SCN-Co,0.00012314911312622117
S-SCN-Cr,0.00019981633472154373
S-SCN-Fe,0.00013080523033535802
S-SCN-Ga,1.931454256373843e-05
S-SCN-Gd,0.00037237956306571953
S-SCN-In,5.91077595779253e-05
S-SCN-Ir,8.472094344368612e-06
S-SCN-La,0.003498523212699645
S-SCN-Lu,0.10055214279834984
S-SCN-Nd,0.0003401468235601495
S-SCN-Rh,0.0001132212605724131
S-SCN-Ru,0.0005692294150909591
S-SCN-Sc,4.75622761643179e-05
S-SCN-Sm,0.0006627833006210589
S-SCN-Y,2.239721666057339e-05
S-SH-Al,1.5692047618921903e-05
S-SH-Bi,0.00037869029151527036
S-SH-Ce,0.00021753549606183016
S-SH-Co,0.00017948626157005012
S-SH-Cr,7.045182291950601e-05
S-SH-Fe,0.00019476649868835588
S-SH-Ga,0.0008745432143914389
S-SH-Gd,2.3621118806083972e-05
S-SH-In,5.648993839918826e-05
S-SH-Ir,8.405893553240942e-05
S-SH-La,2.899908775997554e-05
S-SH-Lu,0.04259716698482941
S-SH-Nd,0.0001454489673581816
S-SH-Rh,3.354598409055657e-05
S-SH-Ru,4.068726749885921e-05
S-SH-Sc,1.482188255253946e-05
S-SH-Sm,1.4565545651464411e-05
S-SH-Y,1.0378135636346355e-05
Te-Br-Al,2.728961302730958e-05
Te-Br-Bi,1.6044995415012936e-06
Te-Br-Ce,8.18072610584376e-06
Te-Br-Co,1.1323926824907118e-05
Te-Br-Cr,8.180329052228906e-05
Te-Br-Fe,0.00015439459017717381
Te-Br-Ga,2.6513042574050025e-06
Te-Br-Gd,3.4118172236882587e-06
Te-Br-In,0.00011627291728237914
Te-Br-Ir,1.2680331952431741e-05
Te-Br-La,0.0011498156460529863
Te-Br-Lu,3.0236464892916466
Te-Br-Nd,5.507099463741453e-06
Te-Br-Rh,0.000139916043752332
Te-Br-Ru,1.8144247552481814e-05
Te-Br-Sc,8.39567800408813e-06
Te-Br-Sm,6.198462370864233e-07
Te-Br-Y,2.5820761501062382e-05
Te-Cl-Al,2.63827706549456e-06
Te-Cl-Bi,3.96143937463425e-05
Te-Cl-Ce,1.605273053315039e-05
Te-Cl-Co,1.771641275386584e-05
Te-Cl-Cr,2.9610698433740587e-05
Te-Cl-Fe,1.813230260167662e-05
Te-Cl-Ga,0.0008457381728010298
Te-Cl-Gd,8.132635252191162e-05
Te-Cl-In,0.00012652016543813135
Te-Cl-Ir,4.99851697671997e-06
Te-Cl-La,0.00017914926692682564
Te-Cl-Lu,0.9278459381593305
Te-Cl-Nd,5.8998310277387845e-06
Te-Cl-Rh,3.392724821340952e-06
Te-Cl-Ru,6.477101063455561e-05
Te-Cl-Sc,0.00016191096052921522
Te-Cl-Sm,2.6233296296743045e-06
Te-Cl-Y,4.6651805672970495e-06
Te-CN-Al,0.0008095892156354888
Te-CN-Bi,0.0008503944660327461
Te-CN-Ce,0.00011666649219379226
Te-CN-Co,2.576855297580954e-05
Te-CN-Cr,4.222930673161993e-05
Te-CN-Fe,0.000404292336714891
Te-CN-Ga,0.0004617269872083924
Te-CN-Gd,3.2592900741524e-06
Te-CN-In,7.091553851156305e-05
Te-CN-Ir,0.0001375052795551903
Te-CN-La,4.1630706469814506e-05
Te-CN-Lu,0.13587352059467692
Te-CN-Nd,2.522371281414684e-05
Te-CN-Rh,0.00014885457508541242
Te-CN-Ru,9.208176147669481e-05
Te-CN-Sc,7.206435682085794e-05
Te-CN-Sm,3.976148550683767e-05
Te-CN-Y,4.091400372634959e-05
Te-F-Al,0.013495904198710542
Te-F-Bi,3.2917316214906815e-05
Te-F-Ce,0.0002530203248346345
Te-F-Co,0.02266777279659193
Te-F-Cr,0.016189720249351933
Te-F-Fe,0.026751636879423567
Te-F-Ga,6.663407437888245e-05
Te-F-Gd,7.882681304142461e-05
Te-F-In,2.523217355991602e-05
Te-F-Ir,0.011575030996495761
Te-F-La,0.00029675417664842916
Te-F-Lu,0.250218944001805
Te-F-Nd,6.830189775705418e-06
Te-F-Rh,0.019771110842535498
Te-F-Ru,0.02666243005270023
Te-F-Sc,4.6356123302674773e-05
Te-F-Sm,0.0019447151798064237
Te-F-Y,0.00014223640724760176
Te-I-Al,3.0581346978369814e-05
Te-I-Bi,4.7557343347397965e-07
Te-I-Ce,9.399237681528023e-07
Te-I-Co,0.0007177109315351744
Te-I-Cr,4.887827603988177e-06
Te-I-Fe,1.1381109512652425e-05
Te-I-Ga,8.45953036841979e-06
Te-I-Gd,0.0012359975333085034
Te-I-In,0.00021745286982738393
Te-I-Ir,1.236095074449664e-06
Te-I-La,8.068655932109373e-06
Te-I-Lu,0.04309098416027451
Te-I-Nd,4.703007718979737e-07
Te-I-Rh,0.00010865460125407025
Te-I-Ru,2.203981491461721e-05
Te-I-Sc,1.0475263072636563e-07
Te-I-Sm,1.362536706079235e-06
Te-I-Y,1.5008823000827272e-05
Te-NC-Al,0.010903204959649098
Te-NC-Bi,0.0009536570696585743
Te-NC-Ce,4.362913800859679e-05
Te-NC-Co,0.012291810019707949
Te-NC-Cr,0.022214309668680213
Te-NC-Fe,0.004065341509421253
Te-NC-Ga,0.0008529349038805542
Te-NC-Gd,0.005847691820523512
Te-NC-In,0.00013694977253735893
Te-NC-Ir,0.012295571560365752
Te-NC-La,0.0002454975970349123
Te-NC-Lu,0.02499117175607631
Te-NC-Nd,1.4089743406386284e-05
Te-NCO-Al,0.024282922472089748
Te-NCO-Bi,8.223978960884338e-05
Te-NCO-Ce,9.871339124465588e-05
Te-NCO-Co,0.025534988875379833
Te-NCO-Cr,0.03248569932926374
Te-NCO-Fe,0.1245441217265911
Te-NCO-Ga,0.0024894434074506384
Te-NCO-Gd,0.03319935167183331
Te-NCO-In,1.907950693115578e-05
Te-NCO-Ir,0.025295410657556104
Te-NCO-La,0.003659530248408265
Te-NCO-Lu,0.03286832144968293
Te-NCO-Nd,8.535111067395254e-05
Te-NCO-Rh,0.025098875511566924
Te-NCO-Ru,0.01947838515639893
Te-NCO-Sc,0.01783702582252883
Te-NCO-Sm,3.680665719055512e-05
Te-NCO-Y,0.028589402628509723
Te-NC-Rh,0.017009944858785528
Te-NC-Ru,0.01715927387672922
Te-NCS-Al,0.005012428505760001
Te-NCS-Bi,3.7651387943322346e-05
Te-NC-Sc,0.008907425544371595
Te-NCS-Ce,1.9405422826293812e-05
Te-NCS-Co,0.005247706669716031
Te-NCS-Cr,0.016194460504012544
Te-NCS-Fe,0.0005358831962229651
Te-NCS-Ga,0.006210988361584849
Te-NCS-Gd,6.861519526617455e-05
Te-NCS-In,7.802814194793925e-06
Te-NCS-Ir,0.010994363910253435
Te-NCS-La,0.004417659891129544
Te-NCS-Lu,0.0001491095108105542
Te-NC-Sm,5.523361708270852e-05
Te-NCS-Nd,3.465475143747949e-06
Te-NCS-Rh,0.0007567733242212738
Te-NCS-Ru,0.011087784036069534
Te-NCS-Sc,0.006296612958937687
Te-NCS-Sm,1.2735293857002543e-05
Te-NCS-Y,0.009247622002868446
Te-NC-Y,0.009970520922824182
Te-NO-Al,0.017253514387859853
Te-NO-Bi,0.00041647755734132875
Te-NO-Ce,0.00034719518809324683
Te-NO-Co,0.021886948885459515
Te-NO-Cr,0.02628741587528691
Te-NO-Fe,0.05779910427264556
Te-NO-Ga,0.021563514025360546
Te-NO-Gd,8.239161481557359e-06
Te-NO-In,0.0005796347236126174
Te-NO-Ir,0.01654791964259914
Te-NO-La,2.8053706479971354e-06
Te-NO-Lu,0.11443277450074903
Te-NO-Nd,5.538166893099281e-06
Te-NO-Rh,0.04944664462073632
Te-NO-Ru,0.012165687750324053
Te-NO-Sc,0.028116915116751948
Te-NO-Sm,0.000635878835858086
Te-NO-Y,1.4625209535425841e-05
Te-OCN-Al,0.024531955389449838
Te-OCN-Bi,0.00012111781557054574
Te-OCN-Ce,1.8811409446838017e-05
Te-OCN-Co,0.024012282063884796
Te-OCN-Cr,0.027975787816315892
Te-OCN-Fe,0.03389988812814612
Te-OCN-Ga,0.03380054652783947
Te-OCN-Gd,1.1927937298832498e-05
Te-OCN-In,0.000330975169645965
Te-OCN-Ir,0.026468433197687467
Te-OCN-La,5.6091072601276874e-05
Te-OCN-Lu,0.1699882907747511
Te-OCN-Nd,6.602454610625506e-05
Te-OCN-Rh,0.03484498539278853
Te-OCN-Ru,0.039902917258173846
Te-OCN-Sc,0.03187714946413572
Te-OCN-Sm,4.9908306952799906e-05
Te-OCN-Y,8.034738449651141e-05
Te-SCN-Al,0.00017858864426111823
Te-SCN-Bi,0.019142812264046113
Te-SCN-Ce,0.0015501221359790773
Te-SCN-Co,0.009608646592051157
Te-SCN-Cr,0.009192246697760687
Te-SCN-Fe,0.017237534460714382
Te-SCN-Ga,0.0001666076066315259
Te-SCN-Gd,0.009804422058461534
Te-SCN-In,3.293052007922291e-05
Te-SCN-Ir,3.3398176969826835e-05
Te-SCN-La,0.0007693306329384901
Te-SCN-Lu,0.003294294690823494
Te-SCN-Nd,3.2892651870440896e-05
Te-SCN-Rh,7.489788052634112e-05
Te-SCN-Ru,0.007489391428341282
Te-SCN-Sc,8.36749459180346e-05
Te-SCN-Sm,0.00011575322382863672
Te-SCN-Y,0.0003462068274040953
Te-SH-Al,4.246278010882811e-06
Te-SH-Bi,1.6744155417237332e-05
Te-SH-Ce,0.00015979282307158402
Te-SH-Co,0.00024747661081552636
Te-SH-Cr,0.0001766404413565948
Te-SH-Fe,0.0031029574039083195
Te-SH-Ga,0.0007399601783907477
Te-SH-Gd,1.6510072242091323e-05
Te-SH-In,3.745625369978148e-05
Te-SH-Ir,4.831366933421947e-05
Te-SH-La,5.083601828242542e-05
Te-SH-Lu,0.007112797055746601
Te-SH-Nd,9.646754404412357e-06
Te-SH-Rh,1.5879192129257702e-05
Te-SH-Ru,0.0007997545612310515
Te-SH-Sc,3.725362747483801e-05
Te-SH-Sm,7.033843681847612e-06
Te-SH-Y,0.0011939572755385946
Cl-Br-Ba,7.289543384409045e-05
Cl-Br-Be,0.00011811008393057838
Cl-Br-Ca,9.419568059092338e-06
Cl-Br-Cd,5.4652034293299596e-05
Cl-Br-Co,9.739425808628536e-05
Cl-Br-Cu,0.002964623958853055
Cl-Br-Fe,2.2103045348115547e-05
Cl-Br-Mg,0.00017211915498010162
Cl-Br-Mn,0.00018997614785932148
Cl-Br-Ni,1.5373933672603404e-05
Cl-Br-Pb,7.901728379857908e-05
Cl-Br-Pd,2.133070235977449e-05
Cl-Br-Pt,2.7577328693067807e-05
Cl-Br-Sr,1.0916570772870093e-05
Cl-Br-Zn,0.00028428357203329066
CN-Br-Ba,3.3285102672225875e-05
CN-Br-Be,0.0029536855956361612
CN-Br-Ca,2.2223129332642032e-05
CN-Br-Cd,0.0004254882793491758
CN-Br-Co,0.0009805885337869204
CN-Br-Cu,0.005932611269689052
CN-Br-Fe,0.00012133037357557155
CN-Br-Mg,0.011643487768453944
CN-Br-Mn,0.0003862537959018156
CN-Br-Ni,0.0012449417341762563
CN-Br-Pb,4.068703819761472e-05
CN-Br-Pd,9.81259082582709e-06
CN-Br-Pt,0.0006363070960066743
CN-Br-Sr,6.699087582423213e-06
CN-Br-Zn,0.0009705001577160598
CN-Cl-Ba,3.694099781561769e-05
CN-Cl-Be,0.0005763949999893086
CN-Cl-Ca,9.602402379467655e-08
CN-Cl-Cd,0.00021814040055688738
CN-Cl-Co,0.0004538329139659461
CN-Cl-Cu,0.0050048635360568396
CN-Cl-Fe,0.007619165880325368
CN-Cl-Mg,0.002374063723657897
CN-Cl-Mn,0.0027613447985539823
CN-Cl-Ni,0.0004877584746090253
CN-Cl-Pb,0.0006637153474094059
CN-Cl-Pd,0.0006347537680802946
CN-Cl-Pt,6.233747380114854e-05
CN-Cl-Sr,9.014741049465634e-06
CN-Cl-Zn,0.00022767309219393935
CN-F-Ba,0.00030246831328249523
CN-F-Be,0.00011191509934610888
CN-F-Ca,0.00016120084371414414
CN-F-Cd,7.061098360855626e-05
CN-F-Co,0.00033025752350014556
CN-F-Cu,0.00431434723965455
CN-F-Fe,0.00029416080654759376
CN-F-Mg,0.001000033087326376
CN-F-Mn,4.185975262030342e-05
CN-F-Ni,4.4279698722593335e-05
CN-F-Pb,0.0003248681366690994
CN-F-Pd,0.0007468937057245906
CN-F-Pt,0.0003741707697894619
CN-F-Sr,7.353890430609565e-06
CN-F-Zn,1.3592621048518872e-05
CN-I-Ba,0.00010182882257307082
CN-I-Be,0.0031446428900261184
CN-I-Ca,1.4578538454118253e-05
CN-I-Cd,0.000521036365069139
CN-I-Co,0.0002816360020166756
CN-I-Cu,0.0010555433093419402
CN-I-Fe,0.012427828961756562
CN-I-Mg,0.0012528279587460714
CN-I-Mn,0.00034492228987429796
CN-I-Ni,0.0037967914983131107
CN-I-Pb,0.0006349124297088186
CN-I-Pd,6.727383339726138e-05
CN-I-Pt,4.5060731214604605e-05
CN-I-Sr,3.1611455959595244e-06
CN-I-Zn,0.0029280105406672544
F-Br-Ba,0.00017828690130696612
F-Br-Be,0.0011020374759422016
F-Br-Ca,1.2974138922392046e-05
F-Br-Cd,2.6683722153884426e-05
F-Br-Co,5.2896789827800266e-05
F-Br-Cu,0.01046977983641056
F-Br-Fe,0.002138216131658419
F-Br-Mg,0.00440442959336697
F-Br-Mn,0.00015876058383905057
F-Br-Ni,0.0007699364933096278
F-Br-Pb,0.0002317016880514502
F-Br-Pd,0.0008285324195180905
F-Br-Pt,4.870652970575269e-05
F-Br-Sr,9.803483665435155e-06
F-Br-Zn,0.000238483003374279
F-Cl-Ba,5.164476719162883e-05
F-Cl-Be,0.0005979975354270024
F-Cl-Ca,2.6968401755184256e-06
F-Cl-Cd,0.00022345838970276824
F-Cl-Co,0.0003466039791835496
F-Cl-Cu,0.0007745094804110816
F-Cl-Fe,0.0002836532956707337
F-Cl-Mg,0.0013123097452198236
F-Cl-Mn,0.00016620195193977187
F-Cl-Ni,0.0006568313435543098
F-Cl-Pb,0.0007309543939896426
F-Cl-Pd,0.0003573242566372556
F-Cl-Pt,0.00030687978058046835
F-Cl-Sr,0.0003014492987141109
F-Cl-Zn,0.0014233808393667078
I-Br-Ba,1.0883740704131704e-05
I-Br-Be,0.005909738242568744
I-Br-Ca,3.7015088914187886e-05
I-Br-Cd,0.0001274157099343941
I-Br-Co,2.0698922741674516e-06
I-Br-Cu,0.0013940899389677907
I-Br-Fe,0.0018093056163830511
I-Br-Mg,9.661732668395058e-05
I-Br-Mn,0.00025193926647277984
I-Br-Ni,0.003586089931437835
I-Br-Pb,8.402348119323715e-06
I-Br-Pd,2.8678114944002424e-06
I-Br-Pt,3.520797556412875e-05
I-Br-Sr,2.240120593772145e-06
I-Br-Zn,0.0016741225688436654
I-Cl-Ba,8.258009219236287e-05
I-Cl-Be,0.00010504052335753988
I-Cl-Ca,2.9468447730341435e-06
I-Cl-Cd,0.00020229621862684824
I-Cl-Co,2.0192469277335496e-05
I-Cl-Cu,0.03933306579005644
I-Cl-Fe,0.0024148209376777348
I-Cl-Mg,0.0001430290159096023
I-Cl-Mn,0.00012741319570552646
I-Cl-Ni,0.0002383220465127294
I-Cl-Pb,4.684523482344216e-06
I-Cl-Pd,0.00024743562493222365
I-Cl-Pt,2.234901524547862e-05
I-Cl-Sr,2.886194926678696e-05
I-Cl-Zn,0.0003461673265516135
I-F-Ba,4.787383782315755e-06
I-F-Be,0.0003288963734778003
I-F-Ca,0.0009291309712419601
I-F-Cd,0.00021906899979007126
I-F-Co,0.0003966320098902935
I-F-Cu,0.03733016288420306
I-F-Fe,0.0003812392183382726
I-F-Mg,0.0033184824478597746
I-F-Mn,0.0018685725784870584
I-F-Ni,0.00033323347212149495
I-F-Pb,0.00023657121364200088
I-F-Pd,0.0005658063101162533
I-F-Pt,0.0002898468289932232
I-F-Sr,4.063265565486165e-06
I-F-Zn,0.0005070589759166954
NC-Br-Ba,8.223311817570706e-05
NC-Br-Be,0.00025298392773466413
NC-Br-Ca,3.917337670301115e-05
NC-Br-Cd,0.00023736706088486607
NC-Br-Co,0.000241983256666237
NC-Br-Cu,0.005259036283030355
NC-Br-Fe,0.007369098676594782
NC-Br-Mg,0.001125773297313422
NC-Br-Mn,0.00047208131897873883
NC-Br-Ni,0.0017105510555750158
NC-Br-Pb,7.259557034831437e-05
NC-Br-Pd,0.00011254385119418757
NC-Br-Pt,0.00013652403321169894
NC-Br-Sr,0.0003101738143650147
NC-Br-Zn,0.00014263776130063436
NC-Cl-Ba,0.00010329476968367173
NC-Cl-Be,0.0018176925067062905
NC-Cl-Ca,2.7797147833208303e-05
NC-Cl-Cd,7.936793281727527e-05
NC-Cl-Co,0.0008463371424088711
NC-Cl-Cu,0.0162871343656495
NC-Cl-Fe,2.3988414609483317e-05
NC-Cl-Mg,0.0005698385007454884
NC-Cl-Mn,0.000989168707684172
NC-Cl-Ni,0.006348564035448776
NC-Cl-Pb,0.00028169998305684535
NC-Cl-Pd,0.0002283584356397742
NC-Cl-Pt,2.9290382874327334e-05
NC-Cl-Sr,9.864284207922217e-05
NC-Cl-Zn,3.5851090904411656e-05
NC-CN-Ba,3.434782649298144e-05
NC-CN-Be,0.00041167425255723733
NC-CN-Ca,0.0003833945329715114
NC-CN-Cd,0.00028261330991516
NC-CN-Co,0.0008113924265897997
NC-CN-Cu,0.0011698765391515962
NC-CN-Fe,0.00019530153711467724
NC-CN-Mg,0.0012128601824819125
NC-CN-Mn,0.001292645709222832
NC-CN-Ni,0.0003349196039418207
NC-CN-Pb,0.00014790392771250063
NC-CN-Pd,0.0006855706983477518
NC-CN-Pt,0.00026480175154903286
NC-CN-Sr,3.506684682048125e-05
NC-CN-Zn,0.00039349450229293395
NC-F-Ba,0.00016104976886679737
NC-F-Be,7.37035216247879e-06
NC-F-Ca,0.0005534901821144598
NC-F-Cd,0.0009658385538517846
NC-F-Co,1.0705122097350095e-05
NC-F-Cu,0.0009188116702800121
NC-F-Fe,0.0005542226167084616
NC-F-Mg,0.0005712488012818292
NC-F-Mn,9.914659774563697e-05
NC-F-Ni,0.00035169395641643247
NC-F-Pb,0.0005427593160669795
NC-F-Pd,0.00038925210398090286
NC-F-Pt,0.00022416245382171057
NC-F-Sr,0.0025192196453161526
NC-F-Zn,0.0009310660537103566
NC-I-Ba,2.2495933005064877e-05
NC-I-Be,0.002321834346286385
NC-I-Ca,3.483599430500849e-05
NC-I-Cd,5.858480061566015e-05
NC-I-Co,0.00021466260652949388
NC-I-Cu,0.19807046731974695
NC-I-Fe,0.00014322453080008077
NC-I-Mg,0.002364778980507101
NC-I-Mn,0.013578574235575427
NC-I-Ni,0.009250750391467074
NC-I-Pb,0.00015873059931200166
NC-I-Pd,8.657466595881251e-05
NC-I-Pt,0.00012052509776556983
NC-I-Sr,4.524815709972142e-07
NC-I-Zn,7.462670311445964e-05
NCO-Br-Ba,3.322435909493367e-05
NCO-Br-Be,0.000345389212832759
NCO-Br-Ca,0.0003246958922557658
NCO-Br-Cd,0.0006767351587928639
NCO-Br-Co,7.031258090290493e-05
NCO-Br-Cu,0.00041992901293534527
NCO-Br-Fe,0.004675382470879628
NCO-Br-Mg,0.007650740601354394
NCO-Br-Mn,0.0007296993100079345
NCO-Br-Ni,0.008113882597786662
NCO-Br-Pb,0.00018784957548630837
NCO-Br-Pd,5.631182634190618e-05
NCO-Br-Pt,0.00015891525080164926
NCO-Br-Sr,0.00022971522282584596
NCO-Br-Zn,5.8507226155365594e-05
NCO-Cl-Ba,0.00011015229268385156
NCO-Cl-Be,1.5504158734389808e-05
NCO-Cl-Ca,2.0264632449405463e-05
NCO-Cl-Cd,0.0003562905650913569
NCO-Cl-Co,0.00014137929613892714
NCO-Cl-Cu,0.0003439611372693913
NCO-Cl-Fe,0.0016792654270798525
NCO-Cl-Mg,0.00011112791013578116
NCO-Cl-Mn,0.0002524380460155471
NCO-Cl-Ni,0.0033472844831950337
NCO-Cl-Pb,6.53103879078978e-05
NCO-Cl-Pd,0.00017779533641725494
NCO-Cl-Pt,0.00017107229540442074
NCO-Cl-Sr,0.00016137799403667796
NCO-Cl-Zn,0.0006562032716509742
NCO-CN-Ba,1.8296984397094708e-05
NCO-CN-Be,0.0011496902386953383
NCO-CN-Ca,0.0005198124292894934
NCO-CN-Cd,0.0005344403751155638
NCO-CN-Co,0.001097250249186447
NCO-CN-Cu,0.0012101680709968232
NCO-CN-Fe,0.0001550658410652074
NCO-CN-Mg,0.0028674090141031
NCO-CN-Mn,0.0007702202601932034
NCO-CN-Ni,6.132885630989691e-05
NCO-CN-Pb,0.00011177200026487636
NCO-CN-Pd,0.0001223996397258715
NCO-CN-Pt,4.877382680115945e-05
NCO-CN-Sr,0.0017737536559243755
NCO-CN-Zn,0.00117586899977732
NCO-F-Ba,0.0015954173748414598
NCO-F-Be,0.000590044895285796
NCO-F-Ca,0.00030376971108880845
NCO-F-Cd,0.0004091453204652012
NCO-F-Co,0.00034323069476723667
NCO-F-Cu,0.004980789861014458
NCO-F-Fe,0.0004237609424599599
NCO-F-Mg,0.0009725731823201563
NCO-F-Mn,0.00011207242656260237
NCO-F-Ni,0.001126952847429929
NCO-F-Pb,0.0006379927656562227
NCO-F-Pd,0.00019132783393895376
NCO-F-Pt,2.2548457621703716e-05
NCO-F-Sr,8.074693438998623e-05
NCO-F-Zn,8.407209614051408e-05
NCO-I-Ba,0.00011185945602273055
NCO-I-Be,0.0025332421414331766
NCO-I-Ca,5.3301863308914255e-05
NCO-I-Cd,9.884298060428548e-05
NCO-I-Co,0.0004330932592198291
NCO-I-Cu,0.030237731819734652
NCO-I-Fe,0.0014100045200573059
NCO-I-Mg,0.0009447052718028755
NCO-I-Mn,0.00013000704361994272
NCO-I-Ni,0.0019142811110093713
NCO-I-Pb,0.00012515559368187808
NCO-I-Pd,0.00023887322308044915
NCO-I-Pt,0.0002072803525775407
NCO-I-Sr,0.0003667887151351177
NCO-I-Zn,0.00012659407606991754
NCO-NC-Ba,0.0017859581348966108
NCO-NC-Be,0.0006078100915122809
NCO-NC-Ca,7.608120701233858e-05
NCO-NC-Cd,0.0002628756135149638
NCO-NC-Co,5.263608894029929e-05
NCO-NC-Cu,0.032131363737862774
NCO-NC-Fe,0.00024518958188265104
NCO-NC-Mg,0.0003834762385887433
NCO-NC-Mn,0.00011841007417394602
NCO-NC-Ni,0.0020406775627239493
NCO-NC-Pb,5.724124145059097e-06
NCO-NC-Pd,0.00014349437007195383
NCO-NC-Pt,0.0005505501771876853
NCO-NC-Sr,5.307890632293769e-05
NCO-NC-Zn,6.912374751154204e-05
NCS-Br-Ba,1.9377547229587695e-05
NCS-Br-Be,0.0010744582623199092
NCS-Br-Ca,5.1804001854056675e-06
NCS-Br-Cd,3.6274108946718914e-05
NCS-Br-Co,4.5613289676554017e-05
NCS-Br-Cu,0.03366251834710245
NCS-Br-Fe,0.00027507135940056947
NCS-Br-Mg,2.73594075736069e-05
NCS-Br-Mn,0.0012047412016425244
NCS-Br-Ni,0.00045284354041500796
NCS-Br-Pb,0.00022485493305835982
NCS-Br-Pd,0.00025470492117040045
NCS-Br-Pt,6.607069795225729e-05
NCS-Br-Sr,0.00010030856446299288
NCS-Br-Zn,0.0011626667918945672
NCS-Cl-Ba,0.00012561706671285615
NCS-Cl-Be,7.486763703053425e-05
NCS-Cl-Ca,6.830728656508256e-06
NCS-Cl-Cd,8.401567173616246e-06
NCS-Cl-Co,0.0003311136536130688
NCS-Cl-Cu,0.008299073819649592
NCS-Cl-Fe,0.0017422803194705615
NCS-Cl-Mg,0.0006395121314217954
NCS-Cl-Mn,0.0002445992161886313
NCS-Cl-Ni,0.00035005936848659487
NCS-Cl-Pb,0.00021340420680297084
NCS-Cl-Pd,7.675460735921022e-05
NCS-Cl-Pt,2.4519987459954706e-05
NCS-Cl-Sr,3.5041746607090058e-06
NCS-Cl-Zn,0.002039937184171827
NCS-CN-Ba,4.9646420854004036e-05
NCS-CN-Be,0.002907732026133383
NCS-CN-Ca,2.3963273462064537e-05
NCS-CN-Cd,7.795797306232375e-05
NCS-CN-Co,0.0004166964153081656
NCS-CN-Cu,0.000247762174822396
NCS-CN-Fe,0.0003860467580170761
NCS-CN-Mg,0.0005266489582860871
NCS-CN-Mn,0.00016454299411096173
NCS-CN-Ni,0.0028329606462827017
NCS-CN-Pb,0.00027917068093792256
NCS-CN-Pd,0.0008129660147732767
NCS-CN-Pt,0.00011291777785657555
NCS-CN-Sr,0.0005428685695714425
NCS-CN-Zn,0.00013291614209280704
NCS-F-Ba,0.00020956921895823205
NCS-F-Be,0.0011637291248411835
NCS-F-Ca,0.00013286966451703448
NCS-F-Cd,0.0009742541988666881
NCS-F-Co,0.00012350379786916815
NCS-F-Cu,0.00142626867821642
NCS-F-Fe,0.0006102394362027013
NCS-F-Mg,0.0006057823574421521
NCS-F-Mn,0.0020691009602507205
NCS-F-Ni,4.6048172013144875e-05
NCS-F-Pb,3.1559510016021393e-05
NCS-F-Pd,7.85615577775869e-05
NCS-F-Pt,0.0009811860940051715
NCS-F-Sr,6.603101843106721e-05
NCS-F-Zn,0.0003581531538167829
NCS-I-Ba,8.878557387601161e-06
NCS-I-Be,0.00022549449410456861
NCS-I-Ca,0.00010248233119358612
NCS-I-Cd,0.0005698587093184185
NCS-I-Co,3.795931956363508e-05
NCS-I-Cu,0.02068124733124318
NCS-I-Fe,0.000326070878880591
NCS-I-Mg,6.503335601075327e-05
