Compound,Formation_energy,E_above_hull,Thermo_stability_level
Te-NO-Ir,0.251744805,0.8099075729999999,L
Te-NO-La,-0.863932315,1.262399645,M
Te-NO-Lu,-0.7240414279999999,1.343806777,M
Te-NO-Nd,-0.75959174,1.222901175,M
Te-NO-Rh,-0.008139193000000001,0.63777405,M
Te-NO-Ru,0.11424671800000001,0.799671922,M
Te-NO-Sc,-1.008891688,1.006476554,M
Te-NO-Sm,-0.722824173,1.277101025,M
Te-NO-Y,-0.7848638179999999,1.241241865,M
Te-OCN-Al,-0.17717716600000002,1.192864016,M
Te-OCN-Bi,-0.10456684,0.395626828,M
Te-OCN-Ce,-0.87822898,0.6187332879999999,M
Te-OCN-Co,0.001087072,0.6007372089999999,M
Te-OCN-Cr,-0.292050472,0.681796683,M
Te-OCN-Fe,-0.006126362,0.599997153,M
Te-OCN-Ga,0.032584926,0.8224593259999999,M
Te-OCN-Gd,-0.064264288,1.173179206,M
Te-OCN-In,-0.092622334,0.631079069,M
Te-OCN-Ir,0.07904296400000001,0.635355123,M
Te-OCN-La,-0.9721607040000001,0.728904863,M
Te-OCN-Lu,-0.8160614559999999,0.8974651229999999,M
Te-OCN-Nd,-0.889722922,0.7576179209999999,M
Te-OCN-Rh,-0.120243034,0.488026656,M
Te-OCN-Ru,0.11734129199999999,0.68373135,M
Te-OCN-Sc,-0.75561596,0.856678632,M
Te-OCN-Sm,-0.888535766,0.784131932,M
Te-OCN-Y,-0.8687116779999999,0.8664235029999999,M
Te-SCN-Al,0.043274933,0.7268061509999999,M
Te-SCN-Bi,0.548539079,0.70829129,L
Te-SCN-Ce,-0.285643303,0.732961926,M
Te-SCN-Co,0.17333889100000002,0.434487601,M
Te-SCN-Cr,-0.023090642999999998,0.45777403,M
Te-SCN-Fe,0.264762633,0.53952388,L
Te-SCN-Ga,0.22580619100000002,0.570274852,L
Te-SCN-Gd,-0.48744746899999997,0.39294986299999995,M
Te-SCN-In,0.159127149,0.49791871200000004,M
Te-SCN-Ir,0.139562623,0.452039374,M
Te-SCN-La,-0.590777601,0.591561975,M
Te-SCN-Lu,-0.473550281,0.65707452,M
Te-SCN-Nd,-0.20509406100000002,0.933919653,M
Te-SCN-Rh,0.042387312999999996,0.40616380399999996,M
Te-SCN-Ru,0.256932877,0.635805021,L
Te-SCN-Sc,-0.422527489,0.6110559839999999,M
Te-SCN-Sm,-0.520831713,0.617038871,M
Te-SCN-Y,-0.530583841,0.567549949,M
Te-SH-Al,-0.424228104,0.402154296,M
Te-SH-Bi,-0.149496147,0.205808735,M
Te-SH-Ce,-1.253569607,0.662637797,M
Te-SH-Co,-0.26597890399999996,0.216071601,M
Te-SH-Cr,-0.512168972,0.244526487,M
Te-SH-Fe,-0.146296864,0.35276931200000006,M
Te-SH-Ga,-0.176249669,0.40995077399999996,M
Te-SH-Gd,-1.0989273590000002,0.157183922,H
Te-SH-In,-0.292722697,0.286381375,M
Te-SH-Ir,-0.289047844,0.257162711,M
Te-SH-La,-1.217750167,0.41578892100000003,M
Te-SH-Lu,-1.091102827,0.34888173,M
Te-SH-Nd,-1.150793772,0.428587988,M
Te-SH-Rh,-0.407282067,0.20305316399999998,M
Te-SH-Ru,-0.137149334,0.49205546299999997,M
Te-SH-Sc,-1.0458664420000001,0.33925285200000005,M
Te-SH-Sm,-1.1412154140000002,0.417982535,M
Te-SH-Y,-1.175093479,0.353188376,M
Cl-Br-Ba,-2.618729347,0.158249028,H
Cl-Br-Be,-1.16535718,0.30783136699999997,M
Cl-Br-Ca,-2.5510248769999997,0.026281332999999997,H
Cl-Br-Cd,-1.21473017,0.02154504,H
Cl-Br-Co,-0.69844997,0.154092778,H
Cl-Br-Cu,-0.534478217,0.11621404199999999,H
Cl-Br-Fe,-0.70187287,0.259732255,M
Cl-Br-Mg,-1.976759097,0.025998088,H
Cl-Br-Mn,-0.8929350629999999,0.6749720220000001,M
Cl-Br-Ni,-0.98671593,0.026240482000000002,H
Cl-Br-Pb,-1.149781177,0.06858788,H
Cl-Br-Pd,-0.5188532,0.085696535,H
Cl-Br-Pt,-0.116890293,0.370787226,M
Cl-Br-Sr,-2.610509477,0.08551236300000001,H
Cl-Br-Zn,-1.15556384,0.08000755799999999,H
CN-Br-Ba,-1.0297417229999999,0.424956957,M
CN-Br-Be,0.151872793,0.910226823,M
CN-Br-Ca,-0.935341985,0.500205882,M
CN-Br-Cd,0.04955339,0.48873989,M
CN-Br-Co,0.285110035,0.552183773,L
CN-Br-Cu,0.5150229829999999,0.724835674,L
CN-Br-Fe,0.259146788,0.614411707,L
CN-Br-Mg,-0.479579883,0.60812851,M
CN-Br-Mn,-0.142641653,0.510923286,M
CN-Br-Ni,0.240374018,0.574269822,L
CN-Br-Pb,0.055459247999999996,0.462651188,M
CN-Br-Pd,0.52172694,0.723953195,L
CN-Br-Pt,0.675347733,0.839399204,L
CN-Br-Sr,-0.99996071,0.457605077,M
CN-Br-Zn,0.117626303,0.622846275,M
CN-Cl-Ba,-1.1267031,0.434248556,M
CN-Cl-Be,-0.02408922,0.874942531,M
CN-Cl-Ca,-1.0492876979999999,0.505586815,M
CN-Cl-Cd,-0.034309362999999996,0.47690396799999996,M
CN-Cl-Co,0.265326485,0.643016334,L
CN-Cl-Cu,0.416228493,0.699791487,L
CN-Cl-Fe,0.13387336,0.575996803,M
CN-Cl-Mg,-0.621730265,0.592458924,M
CN-Cl-Mn,-0.32240722,0.43029960899999997,M
CN-Cl-Ni,0.117205658,0.548379261,M
CN-Cl-Pb,-0.002527525,0.474900736,M
CN-Cl-Pd,0.443109043,0.6996449440000001,L
CN-Cl-Pt,0.593410055,0.800461524,L
CN-Cl-Sr,-1.106304885,0.507201024,M
CN-Cl-Zn,-0.0020366679999999997,0.587639535,M
CN-F-Ba,-1.52449007,0.494007596,M
CN-F-Be,-0.586190025,0.9974347509999999,M
CN-F-Ca,-1.527078755,0.5940604979999999,M
CN-F-Cd,-0.409638658,0.518478102,M
CN-F-Co,-0.237582708,0.603968739,M
CN-F-Cu,0.056344713,0.757205595,M
CN-F-Fe,-0.253087128,0.6755408279999999,M
CN-F-Mg,-1.160056808,0.681412305,M
CN-F-Mn,-0.441069865,0.786376484,M
CN-F-Ni,-0.281264005,0.597991012,M
CN-F-Pb,-0.377946905,0.549282996,M
CN-F-Pd,0.143105388,0.733437158,M
CN-F-Pt,0.291753775,0.882080492,L
CN-F-Sr,-1.546221565,0.550846033,M
CN-F-Zn,-0.422723835,0.618427202,M
CN-I-Ba,-0.817318288,0.411721017,M
CN-I-Be,0.482104163,1.025013398,L
CN-I-Ca,-0.69454549,0.519822363,M
CN-I-Cd,0.273734623,0.535415235,L
CN-I-Co,0.630106203,0.696431048,L
CN-I-Cu,0.7275626999999999,0.7988853229999999,L
CN-I-Fe,0.523617385,0.676372313,L
CN-I-Mg,-0.19172258,0.65770803,M
CN-I-Mn,0.121606133,0.567962277,M
CN-I-Ni,0.50583046,0.645369249,L
CN-I-Pb,0.215916448,0.471320895,L
CN-I-Pd,0.681018108,0.793443793,L
CN-I-Pt,0.832892605,0.917659442,L
CN-I-Sr,-0.7755590929999999,0.452007838,M
CN-I-Zn,0.37741956,0.703365272,L
F-Br-Ba,-3.13590333,0.330689437,M
F-Br-Be,-1.657427213,0.7285520329999999,M
F-Br-Ca,-3.088322633,0.244003229,M
F-Br-Cd,-1.62145486,0.170691588,H
F-Br-Co,-1.33216321,0.138861667,H
F-Br-Cu,-0.94109474,0.26599470199999997,M
F-Br-Fe,-1.35810473,0.252173078,M
F-Br-Mg,-2.55033034,0.288800077,M
F-Br-Mn,-1.3431891000000002,0.8577040109999999,M
F-Br-Ni,-1.381248653,0.22914964300000001,M
F-Br-Pb,-1.665751943,0.166088605,H
F-Br-Pd,-0.804480973,0.153491729,H
F-Br-Pt,-0.2773696,0.5313069229999999,M
F-Br-Sr,-3.164855933,0.288805993,M
F-Br-Zn,-1.5791007769999998,0.258437067,M
F-Cl-Ba,-3.2765734269999998,0.327675637,M
F-Cl-Be,-2.02070251,0.55284703,M
F-Cl-Ca,-3.3128063269999997,0.17862173,H
F-Cl-Cd,-1.7571677330000002,0.131014488,H
F-Cl-Co,-1.5384722569999998,0.080040769,H
F-Cl-Cu,-1.078521917,0.22690126300000002,M
F-Cl-Fe,-1.287758523,0.43833065,M
F-Cl-Mg,-2.809901787,0.19786969199999999,H
F-Cl-Mn,-2.11425332,0.21882897899999998,M
F-Cl-Ni,-1.5925110269999998,0.147591001,H
F-Cl-Pb,-1.7490176069999999,0.19884081,H
F-Cl-Pd,-0.88306608,0.147319484,H
F-Cl-Pt,-0.31998931,0.546020543,M
F-Cl-Sr,-3.324974723,0.290686645,M
F-Cl-Zn,-1.7853786269999998,0.164767524,H
I-Br-Ba,-2.216438413,0.11799016,H
I-Br-Be,-0.626580933,0.33669110399999996,M
I-Br-Ca,-2.102179183,0.021118146,H
I-Br-Cd,-0.870732847,0.032832072999999996,H
I-Br-Co,-0.360575653,0.076813756,H
I-Br-Cu,-0.236551683,0.099137277,H
I-Br-Fe,-0.28979282,0.285987618,M
I-Br-Mg,-1.4763393530000002,0.04007306,H
I-Br-Mn,-0.474497147,0.6849423579999999,M
I-Br-Ni,-0.572055347,0.052054645,H
I-Br-Pb,-0.860440813,0.015893036,H
I-Br-Pd,-0.30063984,0.11176294,H
I-Br-Pt,-0.032386662999999996,0.292244679,M
I-Br-Sr,-2.183643823,0.04538169400000001,H
I-Br-Zn,-0.74307462,0.140856124,H
I-Cl-Ba,-2.337164677,0.138934532,H
I-Cl-Be,-0.722879403,0.42796292799999996,M
I-Cl-Ca,-2.2340742330000003,0.04832529,H
I-Cl-Cd,-0.941064463,0.05853623,H
I-Cl-Co,-0.44198889700000005,0.142888662,H
I-Cl-Cu,-0.315273237,0.11874946199999999,H
I-Cl-Fe,-0.37061343700000005,0.320978367,M
I-Cl-Mg,-1.599458193,0.085595282,H
I-Cl-Mn,-0.57215205,0.7194766429999999,M
I-Cl-Ni,-0.66208089,0.09173283300000001,H
I-Cl-Pb,-0.937520047,0.03246223,H
I-Cl-Pd,-0.33995389,0.14486175199999998,H
I-Cl-Pt,-0.04796226,0.334002413,M
I-Cl-Sr,-2.31257091,0.076785788,H
I-Cl-Zn,-0.819365913,0.17717313699999998,H
I-F-Ba,-2.83250884,0.320858877,M
I-F-Be,-1.06097208,1.002660951,M
I-F-Ca,-2.75588997,0.281529207,M
I-F-Cd,-1.299294427,0.256177505,M
I-F-Co,-0.9120404670000001,0.291319221,M
I-F-Cu,-0.6673047,0.323115182,M
I-F-Fe,-0.629095587,0.7111689,M
I-F-Mg,-2.05204813,0.469378577,M
I-F-Mn,-1.5933410669999999,0.331273653,M
I-F-Ni,-0.96893152,0.38232408799999995,M
I-F-Pb,-1.4292079,0.140509896,H
I-F-Pd,-0.5260704429999999,0.312168166,M
I-F-Pt,-0.252773307,0.45019037,M
I-F-Sr,-2.8240173769999997,0.304119397,M
I-F-Zn,-1.151430623,0.447074873,M
NC-Br-Ba,-1.083448175,0.371250504,M
NC-Br-Be,0.067605278,0.825959308,M
NC-Br-Ca,-1.021269593,0.414278275,M
NC-Br-Cd,0.02244628,0.46163278,M
NC-Br-Co,0.27395611,0.541029848,L
NC-Br-Cu,0.534148325,0.743961016,L
NC-Br-Fe,0.236943598,0.592208517,L
NC-Br-Mg,-0.5756638829999999,0.51204451,M
NC-Br-Mn,-0.19619539,0.45736954799999996,M
NC-Br-Ni,0.201650143,0.535545948,L
NC-Br-Pb,0.04783616,0.455028101,M
NC-Br-Pd,0.55655722,0.758783475,L
NC-Br-Pt,0.85236242,1.016413891,L
NC-Br-Sr,-1.0723944429999999,0.38517134399999997,M
NC-Br-Zn,0.08230721,0.587527182,M
NC-Cl-Ba,-1.18471953,0.376232126,M
NC-Cl-Be,-0.137929343,0.761102408,M
NC-Cl-Ca,-0.978552345,0.576322168,M
NC-Cl-Cd,-0.065316288,0.445897043,M
NC-Cl-Co,0.14028647800000002,0.5179763270000001,M
NC-Cl-Cu,0.44610261,0.729665605,L
NC-Cl-Fe,0.268089783,0.7102132259999999,L
NC-Cl-Mg,-0.736399693,0.477789497,M
NC-Cl-Mn,-0.27427861800000003,0.478428212,M
NC-Cl-Ni,0.06979039,0.500963994,M
NC-Cl-Pb,-0.01250462,0.464923641,M
NC-Cl-Pd,0.490770605,0.7473065059999999,L
NC-Cl-Pt,0.812170348,1.019221817,L
NC-Cl-Sr,-1.1829557529999999,0.43055015700000004,M
NC-Cl-Zn,-0.04781309,0.541863112,M
NC-CN-Ba,-0.20066026,0.545672983,M
NC-CN-Be,0.670668676,1.112664173,L
NC-CN-Ca,-0.131668008,0.7142861709999999,M
NC-CN-Cd,0.704629484,0.723184223,L
NC-CN-Co,0.90526463,0.909549851,L
NC-CN-Cu,1.048194298,1.052479492,L
NC-CN-Fe,0.817490684,0.878438299,L
NC-CN-Mg,0.19667875399999998,0.836542508,M
NC-CN-Mn,0.72618505,0.910458213,L
NC-CN-Ni,0.814378422,0.8186601020000001,L
NC-CN-Pb,0.736817506,0.741094307,L
NC-CN-Pd,1.047401952,1.051681836,L
NC-CN-Pt,1.17231792,1.176593761,L
NC-CN-Sr,-0.17674207399999997,0.633948789,M
NC-CN-Zn,0.71985831,0.8544324109999999,L
NC-F-Ba,-1.578166348,0.44033131799999997,M
NC-F-Be,-0.76502908,0.8185956959999999,M
NC-F-Ca,-1.6405176030000002,0.48062165,M
NC-F-Cd,-0.43709078799999995,0.49102597200000003,M
NC-F-Co,-0.285989753,0.555561694,M
NC-F-Cu,0.070779103,0.771639985,M
NC-F-Fe,-0.117474823,0.8111531329999999,M
NC-F-Mg,-1.30487681,0.5365923029999999,M
NC-F-Mn,-0.444095645,0.7833507040000001,M
NC-F-Ni,-0.34299409799999997,0.536260919,M
NC-F-Pb,-0.40009179999999994,0.527138101,M
NC-F-Pd,0.208656635,0.798988405,L
NC-F-Pt,0.61254023,1.202866947,L
NC-F-Sr,-1.642130748,0.45493685100000003,M
NC-F-Zn,-0.47676831,0.564382727,M
NC-I-Ba,-0.866520278,0.36251902700000005,M
NC-I-Be,0.443276435,0.98618567,L
NC-I-Ca,-0.764781863,0.44958599,M
NC-I-Cd,0.24485444,0.506535053,L
NC-I-Co,0.61609165,0.682416496,L
NC-I-Cu,0.709939185,0.781261808,L
NC-I-Fe,0.6976651079999999,0.8504200359999999,L
NC-I-Mg,-0.26473963,0.58469098,M
NC-I-Mn,0.062130068,0.508486212,M
NC-I-Ni,0.471054465,0.610593254,L
NC-I-Pb,0.208341875,0.46374632299999996,L
NC-I-Pd,0.706076808,0.818502493,L
NC-I-Pt,0.9469088,1.031675637,L
NC-I-Sr,-0.840759513,0.38680741799999996,M
NC-I-Zn,0.35961909,0.685564802,L
NCO-Br-Ba,-1.49996377,0.241180187,M
NCO-Br-Be,-0.702704278,0.567068111,M
NCO-Br-Ca,-1.4943984,0.20074340100000002,M
NCO-Br-Cd,-0.6923444440000001,0.16472572900000002,H
NCO-Br-Co,-0.513805142,0.197656159,H
NCO-Br-Cu,-0.30597591399999996,0.25976442899999996,M
NCO-Br-Fe,-0.5410684379999999,0.22284021699999998,M
NCO-Br-Mg,-1.1726402679999999,0.254154082,M
NCO-Br-Mn,-0.873359696,0.24696310600000002,M
NCO-Br-Ni,-0.57437347,0.199684727,H
NCO-Br-Pb,-0.644329674,0.200437516,M
NCO-Br-Pd,-0.281980832,0.277690361,M
NCO-Br-Pt,-0.00712629,0.522005077,M
NCO-Br-Sr,-1.511386334,0.22310920199999998,M
NCO-Br-Zn,-0.672828236,0.23533074,M
NCO-Cl-Ba,-1.5825441740000001,0.24360216399999998,M
NCO-Cl-Be,-0.8740637059999999,0.441211148,M
NCO-Cl-Ca,-1.592743918,0.1978592,H
NCO-Cl-Cd,-0.7638983659999999,0.150793271,H
NCO-Cl-Co,-0.625285604,0.174668587,H
NCO-Cl-Cu,-0.380916254,0.243824332,M
NCO-Cl-Fe,-0.654752974,0.20142075,M
NCO-Cl-Mg,-1.316788772,0.211190215,M
NCO-Cl-Mn,-0.971080904,0.22823861399999998,M
NCO-Cl-Ni,-0.69551722,0.156363216,H
NCO-Cl-Pb,-0.69381491,0.208566167,M
NCO-Cl-Pd,-0.348291688,0.254827222,M
NCO-Cl-Pt,-0.055146464000000006,0.508384901,M
NCO-Cl-Sr,-1.601822572,0.238389469,M
NCO-Cl-Zn,-0.7823062679999999,0.193417692,H
NCO-CN-Ba,-0.69194692,0.411151628,M
NCO-CN-Be,-0.072140278,0.958029901,M
NCO-CN-Ca,-0.6790739170000001,0.481474155,M
NCO-CN-Cd,-0.015320845,0.42157558100000003,M
NCO-CN-Co,0.12859054,0.588626868,M
NCO-CN-Cu,0.256371125,0.591517278,L
NCO-CN-Fe,0.05090818,0.5241691620000001,M
NCO-CN-Mg,-0.443365832,0.580429899,M
NCO-CN-Mn,-0.10536823199999999,0.593238636,M
NCO-CN-Ni,0.043392365,0.473433841,M
NCO-CN-Pb,0.037951125,0.45420972299999995,M
NCO-CN-Pd,0.271508553,0.6066502810000001,L
NCO-CN-Pt,0.371439178,0.706577537,L
NCO-CN-Sr,-0.6945512229999999,0.454726918,M
NCO-CN-Zn,-0.022466857000000003,0.536155718,M
NCO-F-Ba,-1.930994536,0.26118861,M
NCO-F-Be,-1.3742555419999998,0.48869373200000005,M
NCO-F-Ca,-2.013436108,0.230178802,M
NCO-F-Cd,-1.06788724,0.18032714,H
NCO-F-Co,-0.98584761,0.18519585800000002,H
NCO-F-Cu,-0.698860182,0.25971871399999996,M
NCO-F-Fe,-0.996050852,0.226548232,M
NCO-F-Mg,-1.786466238,0.243336688,M
NCO-F-Mn,-1.255502652,0.323608481,M
NCO-F-Ni,-1.031568988,0.17877657800000002,H
NCO-F-Pb,-1.014372208,0.22264523,M
NCO-F-Pd,-0.3046861,0.565469506,M
NCO-F-Pt,-0.265329512,0.604822051,M
NCO-F-Sr,-1.9924890080000002,0.253607977,M
NCO-F-Zn,-1.13473273,0.202171097,M
NCO-I-Ba,-1.32379503,0.236821427,M
NCO-I-Be,-0.38053317200000003,0.85353203,M
NCO-I-Ca,-1.279391032,0.238806758,M
NCO-I-Cd,-0.50358247,0.211482993,M
NCO-I-Co,-0.27818054,0.297180874,M
NCO-I-Cu,-0.142374332,0.31257395600000004,M
NCO-I-Fe,-0.234269762,0.373767963,M
NCO-I-Mg,-0.890047612,0.34612451200000005,M
NCO-I-Mn,-0.65648513,0.29775384,M
NCO-I-Ni,-0.34907633200000004,0.269496252,M
NCO-I-Pb,-0.5067163060000001,0.198846585,H
NCO-I-Pd,-0.14945116,0.33837957799999996,M
NCO-I-Pt,0.03753309,0.503236749,M
NCO-I-Sr,-1.319003784,0.23149266699999999,M
NCO-I-Zn,-0.43227075200000004,0.332468815,M
NCO-NC-Ba,-0.737741593,0.365356954,M
NCO-NC-Be,-0.16802272,0.862147459,M
NCO-NC-Ca,-0.751981903,0.40856616799999995,M
NCO-NC-Cd,-0.03700011,0.39989631600000003,M
NCO-NC-Co,0.061448338,0.521484666,M
NCO-NC-Cu,0.271325632,0.606471785,L
NCO-NC-Fe,0.030363647,0.503624628,M
NCO-NC-Mg,-0.536119945,0.487675786,M
NCO-NC-Mn,-0.18580774,0.5127991279999999,M
NCO-NC-Ni,0.006485778,0.436527254,M
NCO-NC-Pb,0.029621862000000002,0.44588046,M
NCO-NC-Pd,0.320847677,0.655989405,L
NCO-NC-Pt,0.540584982,0.87572334,L
NCO-NC-Sr,-0.75647616,0.392801981,M
NCO-NC-Zn,-0.0600275,0.49859507399999997,M
NCS-Br-Ba,-1.065090393,0.21939860600000002,M
NCS-Br-Be,-0.17517422100000002,0.464073281,M
NCS-Br-Ca,-1.043193389,0.17644774600000002,H
NCS-Br-Cd,-0.22533991899999997,0.271356457,M
NCS-Br-Co,-0.035949352999999996,0.337225073,M
NCS-Br-Cu,0.150456347,0.37316992600000004,M
NCS-Br-Fe,-0.062992145,0.376650435,M
NCS-Br-Mg,-0.698779901,0.19182572,H
NCS-Br-Mn,-0.397694415,0.269621472,M
NCS-Br-Ni,-0.09706658300000001,0.31028348,M
NCS-Br-Pb,-0.204739399,0.23494880399999998,M
NCS-Br-Pd,0.157726369,0.429443454,M
NCS-Br-Pt,0.392224975,0.7077358640000001,L
NCS-Br-Sr,-1.067591351,0.188410883,H
NCS-Br-Zn,-0.185735335,0.343439131,M
NCS-Cl-Ba,-1.146723531,0.222767849,M
NCS-Cl-Be,-0.310056919,0.441732759,M
NCS-Cl-Ca,-1.141279861,0.17382259,H
NCS-Cl-Cd,-0.296953401,0.257364439,M
NCS-Cl-Co,-0.133440181,0.328227135,M
NCS-Cl-Cu,0.073400233,0.355114055,M
NCS-Cl-Fe,-0.161068737,0.348060661,M
NCS-Cl-Mg,-0.8218565409999999,0.16993371699999998,H
NCS-Cl-Mn,-0.481632575,0.264996825,M
NCS-Cl-Ni,-0.196366493,0.28880580899999997,M
NCS-Cl-Pb,-0.25375809899999996,0.24211916100000003,M
NCS-Cl-Pd,0.10115788099999999,0.41632268299999997,M
NCS-Cl-Pt,0.34950281899999996,0.69882655,L
NCS-Cl-Sr,-1.1581025329999999,0.19409840899999997,H
NCS-Cl-Zn,-0.281719887,0.315019563,M
NCS-CN-Ba,-0.33272163,0.463559459,M
NCS-CN-Be,0.410916656,0.833519972,L
NCS-CN-Ca,-0.30453678300000003,0.519096374,M
NCS-CN-Cd,0.375418349,0.633125864,L
NCS-CN-Co,0.561390654,0.719151364,L
NCS-CN-Cu,0.651378197,0.746388175,L
NCS-CN-Fe,0.604257412,0.7845726279999999,L
NCS-CN-Mg,-0.031776900000000004,0.533234429,M
NCS-CN-Mn,0.27256883600000004,0.666902972,L
NCS-CN-Ni,0.46910862600000003,0.6233335879999999,L
NCS-CN-Pb,0.404214746,0.597669771,L
NCS-CN-Pd,0.652820141,0.819126672,L
NCS-CN-Pt,0.764050097,0.9620044790000001,L
NCS-CN-Sr,-0.327891243,0.497600424,M
NCS-CN-Zn,0.40022406200000005,0.7206999,L
NCS-F-Ba,-1.476363879,0.259164309,M
NCS-F-Be,-0.6886525170000001,0.610811581,M
NCS-F-Ca,-1.5426858190000001,0.225428424,M
NCS-F-Cd,-0.584576177,0.30326440600000004,M
NCS-F-Co,-0.44583315100000004,0.386923442,M
NCS-F-Cu,-0.217518005,0.398034127,M
NCS-F-Fe,-0.466576999,0.431756009,M
NCS-F-Mg,-1.240525119,0.253089078,M
NCS-F-Mn,-0.773816893,0.352604122,M
NCS-F-Ni,-0.496346061,0.347291371,M
NCS-F-Pb,-0.567501591,0.28821698,M
NCS-F-Pd,-0.117083647,0.550469723,M
NCS-F-Pt,0.17237591100000002,0.8779067009999999,M
NCS-F-Sr,-1.536319335,0.231284348,M
NCS-F-Zn,-0.591194725,0.366724593,M
NCS-I-Ba,-0.8908382509999999,0.21312324800000002,M
NCS-I-Be,0.104417601,0.6094025670000001,M
NCS-I-Ca,-0.8355166070000001,0.207180516,M
NCS-I-Cd,-0.04261714900000001,0.312074517,M
NCS-I-Co,0.236378725,0.44895403799999994,L
NCS-I-Cu,0.306851267,0.418724227,L
NCS-I-Fe,0.29392403300000003,0.57155862,L
NCS-I-Mg,-0.443979601,0.256003794,M
NCS-I-Mn,-0.196698631,0.30485022100000003,M
NCS-I-Ni,0.11842870900000001,0.370293159,M
NCS-I-Pb,-0.071740825,0.24651738399999998,M
NCS-I-Pd,0.290428695,0.490305324,L
NCS-I-Pt,0.532863775,0.783525409,L
NCS-I-Sr,-0.8780414209999999,0.193961728,H
NCS-I-Zn,0.036429045,0.422184103,M
NCS-NC-Ba,-0.375755138,0.420525951,M
NCS-NC-Be,0.337805797,0.7604091140000001,L
NCS-NC-Ca,-0.374347095,0.44928606299999996,M
NCS-NC-Cd,0.35692796600000004,0.61463548,L
NCS-NC-Co,0.48906948100000003,0.646830191,L
NCS-NC-Cu,0.658362266,0.753372244,L
NCS-NC-Fe,0.568414246,0.748729462,L
NCS-NC-Mg,-0.11204201300000001,0.452969316,M
NCS-NC-Mn,0.213116744,0.60745088,L
NCS-NC-Ni,0.436243001,0.5904679629999999,L
NCS-NCO-Ba,-0.782701427,0.27147289,M
NCS-NCO-Be,-0.252767564,0.630235499,M
NCS-NCO-Ca,-0.8158292140000001,0.246988195,M
NCS-NCO-Cd,-0.207223185,0.305685331,M
NCS-NCO-Co,-0.11296200699999999,0.359611543,M
NCS-NCO-Cu,0.034570912,0.400215314,M
NCS-NCO-Fe,-0.137423535,0.359941577,M
NCS-NCO-Mg,-0.616519217,0.261020033,M
NCS-NCO-Mn,-0.351857331,0.314272651,M
NCS-NCO-Ni,-0.163416822,0.314286968,M
NCS-NCO-Pb,-0.155316041,0.319075438,M
NCS-NCO-Pd,0.066521213,0.493276947,M
NCS-NCO-Pt,0.247782148,0.70166461,L
NCS-NCO-Sr,-0.809605035,0.26115678800000003,M
NCS-NCO-Zn,-0.21351788100000002,0.35407145,M
NCS-NC-Pb,0.396216844,0.589671869,L
NCS-NC-Pd,0.693178321,0.859484852,L
NCS-NC-Pt,0.9074287459999999,1.105383128,L
NCS-NC-Sr,-0.386760135,0.43873153299999995,M
NCS-NC-Zn,0.36861126200000005,0.6890871000000001,L
NO-Br-Ba,-1.245432582,0.61083042,M
NO-Br-Be,-0.20435418,1.382861308,M
NO-Br-Ca,-1.187629085,0.632614354,M
NO-Br-Cd,-0.159509503,0.6087042970000001,M
NO-Br-Co,-0.118347565,0.723545643,M
NO-Br-Cu,-0.00010232,0.45706746600000003,M
NO-Br-Fe,-0.157352855,0.752578959,M
NO-Br-Mg,-0.765713608,0.811940208,M
NO-Br-Mn,-0.591014618,0.781058065,M
NO-Br-Ni,-0.224648233,0.484347109,M
NO-Br-Pb,-0.190582368,0.621415288,M
NO-Br-Pd,-0.063348328,0.342867672,M
NO-Br-Pt,0.225894063,0.688287057,L
NO-Br-Sr,-1.2281603,0.62613661,M
NO-Br-Zn,-0.150331995,0.7295620859999999,M
NO-Cl-Ba,-1.342589108,0.599826545,M
NO-Cl-Be,-0.396738948,1.171592054,M
NO-Cl-Ca,-1.305879713,0.645404208,M
NO-Cl-Cd,-0.249085638,0.592833913,M
NO-Cl-Co,-0.207170938,0.680588082,M
NO-Cl-Cu,-0.14425025,0.398369201,M
NO-Cl-Fe,-0.354880335,0.715336821,M
NO-Cl-Mg,-0.9193415,0.6856387709999999,M
NO-Cl-Mn,-0.73692707,0.734287503,M
NO-Cl-Ni,-0.38413568299999995,0.42213745700000005,M
NO-Cl-Pb,-0.247075198,0.634345156,M
NO-Cl-Pd,-0.18076542,0.27892140000000004,M
NO-Cl-Pt,-0.024647903,0.480011143,M
NO-Cl-Sr,-1.336791163,0.633102143,M
NO-Cl-Zn,-0.29916197,0.64823148,M
NO-CN-Ba,-0.333120968,0.99059729,M
NO-CN-Be,0.43982681799999995,1.676031034,L
NO-CN-Ca,-0.26157728399999997,1.131080404,M
NO-CN-Cd,0.5254581460000001,1.049733859,L
NO-CN-Co,0.44679672600000003,0.998840321,L
NO-CN-Cu,0.558404074,0.9605794590000001,L
NO-CN-Fe,0.40603389799999995,0.973947077,L
NO-CN-Mg,0.047287128,1.275842007,M
NO-CN-Mn,0.271028332,1.109356575,L
NO-CN-Ni,0.37549018799999995,0.89153996,L
NO-CN-Pb,0.536849852,1.036360172,L
NO-CN-Pd,0.47423674200000004,0.876406817,L
NO-CN-Pt,0.527704098,0.92987013,L
NO-CN-Sr,-0.302745726,1.076388045,M
NO-CN-Zn,0.490973826,1.161320916,L
NO-F-Ba,-1.7504117,0.61957366,M
NO-F-Be,-1.2287982,0.874066155,M
NO-F-Ca,-1.791219905,0.71461492,M
NO-F-Cd,-0.624831685,0.633902683,M
