Compound,Elements,Element_numbers,H_f,E_total,#_atoms
Te-F-Co,"['Co', 'Te', 'F']","[1, 1, 1]",-0.878133773,-60.38859592,3
Te-F-Cr,"['Cr', 'Te', 'F']","[1, 1, 1]",-1.43183952,-63.22731316,3
Te-F-Fe,"['Fe', 'Te', 'F']","[1, 1, 1]",-0.996674943,-61.64211943,3
Te-F-Ga,"['Ga', 'Te', 'F']","[1, 1, 1]",-0.875060077,-59.50777483,3
Te-F-Gd,"['Gd', 'Te', 'F']","[1, 1, 1]",-1.00270269,-102.4197027,3
Te-F-In,"['In', 'Te', 'F']","[1, 1, 1]",-1.070985923,-77.05555237,3
Te-F-Ir,"['Te', 'Ir', 'F']","[1, 1, 1]",-0.713293643,-113.8976755,3
Te-F-La,"['La', 'Te', 'F']","[1, 1, 1]",-2.591409677,-91.45462363,3
Te-F-Lu,"['Lu', 'Te', 'F']","[1, 1, 1]",-2.35887923,-102.9766323,3
Te-F-Nd,"['Nd', 'Te', 'F']","[1, 1, 1]",-2.4806107,-91.5565267,3
Te-F-Rh,"['Te', 'Rh', 'F']","[1, 1, 1]",-1.056583357,-77.44804467,3
Te-F-Ru,"['Te', 'Ru', 'F']","[1, 1, 1]",-0.66248429,-77.33864747,3
Te-F-Sc,"['Sc', 'Te', 'F']","[1, 1, 1]",-2.29241852,-61.63315016,3
Te-F-Sm,"['Sm', 'Te', 'F']","[1, 1, 1]",-2.4649335,-92.3898951,3
Te-F-Y,"['Y', 'Te', 'F']","[1, 1, 1]",-2.474259267,-75.7936724,3
Te-I-Al,"['Al', 'Te', 'I']","[1, 1, 1]",-0.57157981,-83.19504193,3
Te-I-Bi,"['Bi', 'Te', 'I']","[1, 1, 1]",-0.35465552,-153.2958691,3
Te-I-Ce,"['Ce', 'Te', 'I']","[1, 1, 1]",-1.122588157,-121.717167,3
Te-I-Co,"['Co', 'Te', 'I']","[1, 1, 1]",-0.19736349,-91.53519297,3
Te-I-Cr,"['Cr', 'Te', 'I']","[1, 1, 1]",-0.617428787,-93.97298886,3
Te-I-Fe,"['Fe', 'Te', 'I']","[1, 1, 1]",-0.06043622,-92.02231116,3
Te-I-Ga,"['Ga', 'Te', 'I']","[1, 1, 1]",-0.303496717,-90.98199265,3
Te-I-Gd,"['Gd', 'Te', 'I']","[1, 1, 1]",-1.524553423,-137.1741628,3
Te-I-In,"['In', 'Te', 'I']","[1, 1, 1]",-0.471955293,-108.4473684,3
Te-I-Ir,"['Te', 'Ir', 'I']","[1, 1, 1]",-0.261591987,-145.7314785,3
Te-I-La,"['La', 'Te', 'I']","[1, 1, 1]",-1.710752677,-122.0015605,3
Te-I-Lu,"['Lu', 'Te', 'I']","[1, 1, 1]",-1.484029587,-133.5409913,3
Te-I-Nd,"['Nd', 'Te', 'I']","[1, 1, 1]",-1.605632507,-122.1205,3
Te-I-Rh,"['Te', 'Rh', 'I']","[1, 1, 1]",-0.469385617,-108.8753594,3
Te-I-Ru,"['Te', 'Ru', 'I']","[1, 1, 1]",-0.074074513,-108.762326,3
Te-I-Sc,"['Sc', 'Te', 'I']","[1, 1, 1]",-1.402499097,-92.15229979,3
Te-I-Sm,"['Sm', 'Te', 'I']","[1, 1, 1]",-1.58766072,-122.9469847,3
Te-I-Y,"['Y', 'Te', 'I']","[1, 1, 1]",-1.608075293,-106.3840284,3
Te-NC-Al,"['Al', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.331154375,-62.858907,4
Te-NC-Bi,"['Bi', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.44547938,-133.153207,4
Te-NC-Ce,"['Ce', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.178057678,-101.7648552,4
Te-NC-Co,"['Co', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.524289138,-71.54916795,4
Te-NC-Cr,"['Cr', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.165106565,-74.16349824,4
Te-NC-Fe,"['Fe', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.504686123,-72.52548001,4
Te-NC-Ga,"['Ga', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.617996578,-70.30273819,4
Te-NC-Gd,"['Gd', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.506043948,-117.3279003,4
Te-NC-In,"['In', 'Te', 'C', 'N']","[1, 1, 1, 1]",0.42404101,-88.03856046,4
Te-NC-Ir,"['Te', 'Ir', 'C', 'N']","[1, 1, 1, 1]",0.601714195,-125.2430677,4
Te-NC-La,"['La', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.653340007,-102.1858845,4
Te-NC-Lu,"['Lu', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.47992118,-113.7118092,4
Te-NC-Nd,"['Nd', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.572663135,-102.297477,4
Te-NCO-Al,"['Al', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.430043886,-72.48953843,5
Te-NCO-Bi,"['Bi', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.319375708,-142.6877975,5
Te-NCO-Ce,"['Ce', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.80922688,-111.2545534,5
Te-NCO-Co,"['Co', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.310171284,-81.35297542,5
Te-NCO-Cr,"['Cr', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.579131158,-83.87537479,5
Te-NCO-Fe,"['Fe', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.323147586,-82.31575693,5
Te-NCO-Ga,"['Ga', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.250314286,-80.18209043,5
Te-NCO-Gd,"['Gd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.305058694,-122.9848125,5
Te-NCO-In,"['In', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.355038404,-97.66571102,5
Te-NCO-Ir,"['Te', 'Ir', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.251715,-135.064294,5
Te-NCO-La,"['La', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.173681794,-111.596728,5
Te-NCO-Lu,"['Lu', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.059000184,-123.2429199,5
Te-NCO-Nd,"['Nd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.086060482,-111.5929214,5
Te-NCO-Rh,"['Te', 'Rh', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.4301695,-98.4770665,5
Te-NCO-Ru,"['Te', 'Ru', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.186996118,-98.33409959,5
Te-NCO-Sc,"['Sc', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.03004264,-81.9540322,5
Te-NCO-Sm,"['Sm', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.103781798,-112.561928,5
Te-NCO-Y,"['Y', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.129283944,-96.06523872,5
Te-NC-Rh,"['Te', 'Rh', 'C', 'N']","[1, 1, 1, 1]",0.36974772,-88.69143362,4
Te-NC-Ru,"['Te', 'Ru', 'C', 'N']","[1, 1, 1, 1]",0.66805869,-88.57108974,4
Te-NCS-Al,"['Al', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.052062499,-73.54160732,5
Te-NCS-Bi,"['Bi', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.107307607,-144.0169818,5
Te-NC-Sc,"['Sc', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.404165293,-72.26468567,4
Te-NCS-Ce,"['Ce', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.628920649,-113.8156231,5
Te-NCS-Co,"['Co', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.168537963,-82.42203,5
Te-NCS-Cr,"['Cr', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.119066179,-85.03765071,5
Te-NCS-Fe,"['Fe', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.146352981,-83.43085491,5
Te-NCS-Ga,"['Ga', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.229654693,-81.24484635,5
Te-NCS-Gd,"['Gd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.636522417,-128.1047319,5
Te-NCS-In,"['In', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.097073203,-98.8677538,5
Te-NCS-Ir,"['Te', 'Ir', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.208528673,-136.2256765,5
Te-NCS-La,"['La', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.742120595,-112.9015228,5
Te-NCS-Lu,"['Lu', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.621802073,-124.5195302,5
Te-NC-Sm,"['Sm', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.55828981,-103.1203837,4
Te-NCS-Nd,"['Nd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.666302723,-112.9567334,5
Te-NCS-Rh,"['Te', 'Rh', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.030249237,-99.63757363,5
Te-NCS-Ru,"['Te', 'Ru', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.269199285,-99.51572339,5
Te-NCS-Sc,"['Sc', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.590199433,-83.21741698,5
Te-NCS-Sm,"['Sm', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.678076155,-113.8960006,5
Te-NCS-Y,"['Y', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.691449541,-97.33866752,5
Te-NC-Y,"['Y', 'Te', 'C', 'N']","[1, 1, 1, 1]",-0.572412485,-86.55267444,4
Te-NO-Al,"['Al', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.195303628,-61.02778251,4
Te-NO-Bi,"['Bi', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.14699959,-130.4101696,4
Te-NO-Ce,"['Ce', 'Te', 'N', 'O']","[1, 1, 1, 1]",-1.012686757,-101.166415,4
Te-NO-Co,"['Co', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.042851572,-69.53796171,4
Te-NO-Cr,"['Cr', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.247685067,-71.87770827,4
Te-NO-Fe,"['Fe', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.00257062,-70.61755048,4
Te-NO-Ga,"['Ga', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.130360455,-68.31632618,4
Te-NO-Gd,"['Gd', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.733701967,-114.3015759,4
Te-NO-In,"['In', 'Te', 'N', 'O']","[1, 1, 1, 1]",0.10116319,-85.39311524,4
Te-NO-Ir,"['Te', 'Ir', 'N', 'O']","[1, 1, 1, 1]",0.251744805,-122.7059888,4
Te-NO-La,"['La', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.863932315,-99.09129726,4
Te-NO-Lu,"['Lu', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.724041427,-110.7513337,4
Te-NO-Nd,"['Nd', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.75959174,-99.10823496,4
Te-NO-Rh,"['Te', 'Rh', 'N', 'O']","[1, 1, 1, 1]",-0.008139192,-86.26602477,4
Te-NO-Ru,"['Te', 'Ru', 'N', 'O']","[1, 1, 1, 1]",0.114246718,-86.84938113,4
Te-NO-Sc,"['Sc', 'Te', 'N', 'O']","[1, 1, 1, 1]",-1.008891688,-70.74663475,4
Te-NO-Sm,"['Sm', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.722824172,-99.84156469,4
Te-NO-Y,"['Y', 'Te', 'N', 'O']","[1, 1, 1, 1]",-0.784863817,-83.46552327,4
Te-OCN-Al,"['Al', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.177177166,-71.22520483,5
Te-OCN-Bi,"['Bi', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.10456684,-141.6137532,5
Te-OCN-Ce,"['Ce', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.87822898,-111.5995639,5
Te-OCN-Co,"['Co', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.001087072,-79.79668364,5
Te-OCN-Cr,"['Cr', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.292050472,-82.43997136,5
Te-OCN-Fe,"['Fe', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.006126362,-80.73065081,5
Te-OCN-Ga,"['Ga', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.032584926,-78.76759437,5
Te-OCN-Gd,"['Gd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.064264288,-121.7808404,5
Te-OCN-In,"['In', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.092622334,-96.35363067,5
Te-OCN-Ir,"['Te', 'Ir', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.079042964,-133.4105042,5
Te-OCN-La,"['La', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.972160704,-110.5891225,5
Te-OCN-Lu,"['Lu', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.816061456,-122.0282263,5
Te-OCN-Nd,"['Nd', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.889722922,-110.6112336,5
Te-OCN-Rh,"['Te', 'Rh', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.120243034,-96.92743417,5
Te-OCN-Ru,"['Te', 'Ru', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.117341292,-96.81241254,5
Te-OCN-Sc,"['Sc', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.75561596,-80.5818988,5
Te-OCN-Sm,"['Sm', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.888535766,-111.4856978,5
Te-OCN-Y,"['Y', 'Te', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.868711678,-94.76237739,5
Te-SCN-Al,"['Al', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.043274933,-73.58554515,5
Te-SCN-Bi,"['Bi', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.548539079,-141.8108244,5
Te-SCN-Ce,"['Ce', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.285643303,-112.0992363,5
Te-SCN-Co,"['Co', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.173338891,-82.39802536,5
Te-SCN-Cr,"['Cr', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.023090643,-84.55777303,5
Te-SCN-Fe,"['Fe', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.264762633,-82.83880665,5
Te-SCN-Ga,"['Ga', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.225806191,-81.26408886,5
Te-SCN-Gd,"['Gd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.487447469,-127.3593572,5
Te-SCN-In,"['In', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.159127149,-98.55748407,5
Te-SCN-Ir,"['Te', 'Ir', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.139562623,-136.5705067,5
Te-SCN-La,"['La', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.590777601,-112.1448078,5
Te-SCN-Lu,"['Lu', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.473550281,-123.7782712,5
Te-SCN-Nd,"['Nd', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.205094061,-110.6506901,5
Te-SCN-Rh,"['Te', 'Rh', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.042387313,-99.57688325,5
Te-SCN-Ru,"['Te', 'Ru', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.256932877,-99.57705543,5
Te-SCN-Sc,"['Sc', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.422527489,-82.37905726,5
Te-SCN-Sm,"['Sm', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.520831713,-113.1097784,5
Te-SCN-Y,"['Y', 'Te', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.530583841,-96.53433902,5
Te-SH-Al,"['Al', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.424228104,-59.57615773,4
Te-SH-Bi,"['Bi', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.149496147,-129.2288299,4
Te-SH-Ce,"['Ce', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.766233357,-97.81327874,4
Te-SH-Co,"['Co', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.265978904,-68.40596093,4
Te-SH-Cr,"['Cr', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.512168972,-70.5683212,4
Te-SH-Fe,"['Fe', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.146296864,-68.82513277,4
Te-SH-Ga,"['Ga', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.176249669,-67.17544399,4
Te-SH-Gd,"['Gd', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.098927359,-113.3951548,4
Te-SH-In,"['In', 'Te', 'H', 'S']","[1, 1, 1, 1]",-0.292722697,-84.6013361,4
Te-SH-Ir,"['Te', 'H', 'Ir', 'S']","[1, 1, 1, 1]",-0.289047844,-122.5018367,4
Te-SH-La,"['La', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.217750167,-98.13924598,4
Te-SH-Lu,"['Lu', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.091102827,-109.8522566,4
Te-SH-Nd,"['Nd', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.150793772,-98.3057204,4
Te-SH-Rh,"['Te', 'H', 'Rh', 'S']","[1, 1, 1, 1]",-0.407282067,-85.49527358,4
Te-SH-Ru,"['Te', 'H', 'Ru', 'S']","[1, 1, 1, 1]",-0.137149334,-85.48764265,4
Te-SH-Sc,"['Sc', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.045866442,-68.52721108,4
Te-SH-Sm,"['Sm', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.141215414,-99.14780697,4
Te-SH-Y,"['Y', 'Te', 'H', 'S']","[1, 1, 1, 1]",-1.175093479,-82.65911923,4
Cl-Br-Ba,"['Ba', 'Br', 'Cl']","[1, 1, 1]",-2.618729347,-74.41534304,3
Cl-Br-Be,"['Be', 'Br', 'Cl']","[1, 1, 1]",-1.16535718,-34.87112654,3
Cl-Br-Ca,"['Ca', 'Br', 'Cl']","[1, 1, 1]",-2.551024877,-44.29072963,3
Cl-Br-Cd,"['Cd', 'Br', 'Cl']","[1, 1, 1]",-1.21473017,-61.06284551,3
Cl-Br-Co,"['Co', 'Br', 'Cl']","[1, 1, 1]",-0.69844997,-46.32190491,3
Cl-Br-Cu,"['Cu', 'Br', 'Cl']","[1, 1, 1]",-0.534478217,-43.78398965,3
Cl-Br-Fe,"['Fe', 'Br', 'Cl']","[1, 1, 1]",-0.70187287,-47.23007361,3
Cl-Br-Mg,"['Mg', 'Br', 'Cl']","[1, 1, 1]",-1.976759097,-37.93233229,3
Cl-Br-Mn,"['Mn', 'Br', 'Cl']","[1, 1, 1]",-0.892935063,-47.78556019,3
Cl-Br-Ni,"['Ni', 'Br', 'Cl']","[1, 1, 1]",-0.98671593,-46.15550279,3
Cl-Br-Pb,"['Pb', 'Br', 'Cl']","[1, 1, 1]",-1.149781177,-106.1997985,3
Cl-Br-Pd,"['Pd', 'Br', 'Cl']","[1, 1, 1]",-0.5188532,-61.3638146,3
Cl-Br-Pt,"['Pt', 'Br', 'Cl']","[1, 1, 1]",-0.116890293,-97.57892588,3
Cl-Br-Sr,"['Sr', 'Br', 'Cl']","[1, 1, 1]",-2.610509477,-57.11528343,3
Cl-Br-Zn,"['Zn', 'Br', 'Cl']","[1, 1, 1]",-1.15556384,-43.95734652,3
CN-Br-Ba,"['Ba', 'C', 'Br', 'N']","[1, 1, 1, 1]",-1.029741722,-82.18591489,4
CN-Br-Be,"['Be', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.151872793,-42.27535683,4
CN-Br-Ca,"['Ca', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.935341985,-51.88681594,4
CN-Br-Cd,"['Cd', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.04955339,-68.72823444,4
CN-Br-Co,"['Co', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.285110035,-54.59390786,4
CN-Br-Cu,"['Cu', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.515022982,-51.62825607,4
CN-Br-Fe,"['Fe', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.259146787,-55.59566085,4
CN-Br-Mg,"['Mg', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.479579883,-45.42816753,4
CN-Br-Mn,"['Mn', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.142641653,-57.18511461,4
CN-Br-Ni,"['Ni', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.240374017,-53.74165193,4
CN-Br-Pb,"['Pb', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.055459247,-114.036411,4
CN-Br-Pd,"['Pd', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.52172694,-69.22814024,4
CN-Br-Pt,"['Pt', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.675347733,-106.0346571,4
CN-Br-Sr,"['Sr', 'C', 'Br', 'N']","[1, 1, 1, 1]",-0.99996071,-64.79139084,4
CN-Br-Zn,"['Zn', 'C', 'Br', 'N']","[1, 1, 1, 1]",0.117626302,-51.52794279,4
CN-Cl-Ba,"['Ba', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-1.1267031,-71.2909684,4
CN-Cl-Be,"['Be', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.02408922,-31.69641288,4
CN-Cl-Ca,"['Ca', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-1.049287698,-41.05980679,4
CN-Cl-Cd,"['Cd', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.034309363,-57.78089345,4
CN-Cl-Co,"['Co', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.265326485,-43.39025006,4
CN-Cl-Cu,"['Cu', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.416228493,-40.74064203,4
CN-Cl-Fe,"['Fe', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.13387336,-44.81396256,4
CN-Cl-Mg,"['Mg', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.621730265,-34.71397706,4
CN-Cl-Mn,"['Mn', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.32240722,-46.62138488,4
CN-Cl-Ni,"['Ni', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.117205657,-42.95153337,4
CN-Cl-Pb,"['Pb', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.002527525,-102.9855661,4
CN-Cl-Pd,"['Pd', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.443109042,-58.25981983,4
CN-Cl-Pt,"['Pt', 'C', 'N', 'Cl']","[1, 1, 1, 1]",0.593410055,-95.07961578,4
CN-Cl-Sr,"['Sr', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-1.106304885,-53.93397554,4
CN-Cl-Zn,"['Zn', 'C', 'N', 'Cl']","[1, 1, 1, 1]",-0.002036668,-40.72380267,4
CN-F-Ba,"['Ba', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.52449007,-68.49777938,4
CN-F-Be,"['Be', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.586190025,-29.5604792,4
CN-F-Ca,"['Ca', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.527078755,-38.58663412,4
CN-F-Cd,"['Cd', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.409638658,-54.89787373,4
CN-F-Co,"['Co', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.237582708,-41.01754993,4
CN-F-Cu,"['Cu', 'C', 'N', 'F']","[1, 1, 1, 1]",0.056344712,-37.79584025,4
CN-F-Fe,"['Fe', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.253087128,-41.97746761,4
CN-F-Mg,"['Mg', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.160056807,-32.48294633,4
CN-F-Mn,"['Mn', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.441069865,-42.71169856,4
CN-F-Ni,"['Ni', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.281264005,-40.16107512,4
CN-F-Pb,"['Pb', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.377946905,-100.1029067,4
CN-F-Pd,"['Pd', 'C', 'N', 'F']","[1, 1, 1, 1]",0.143105387,-55.07549755,4
CN-F-Pt,"['Pt', 'C', 'N', 'F']","[1, 1, 1, 1]",0.291753775,-91.901904,4
CN-F-Sr,"['Sr', 'C', 'N', 'F']","[1, 1, 1, 1]",-1.546221565,-51.30930536,4
CN-F-Zn,"['Zn', 'C', 'N', 'F']","[1, 1, 1, 1]",-0.422723835,-38.02221444,4
CN-I-Ba,"['Ba', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.817318287,-98.85800015,4
CN-I-Be,"['Be', 'C', 'I', 'N']","[1, 1, 1, 1]",0.482104162,-58.47621035,4
CN-I-Ca,"['Ca', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.69454549,-68.44540896,4
CN-I-Cd,"['Cd', 'C', 'I', 'N']","[1, 1, 1, 1]",0.273734623,-85.35328851,4
CN-I-Co,"['Co', 'C', 'I', 'N']","[1, 1, 1, 1]",0.630106203,-70.73570219,4
CN-I-Cu,"['Cu', 'C', 'I', 'N']","[1, 1, 1, 1]",0.7275627,-68.2998762,4
CN-I-Fe,"['Fe', 'C', 'I', 'N']","[1, 1, 1, 1]",0.523617385,-72.05955746,4
CN-I-Mg,"['Mg', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.19172258,-61.79851732,4
CN-I-Mn,"['Mn', 'C', 'I', 'N']","[1, 1, 1, 1]",0.121606133,-73.64990247,4
CN-I-Ni,"['Ni', 'C', 'I', 'N']","[1, 1, 1, 1]",0.50583046,-70.20160516,4
CN-I-Pb,"['Pb', 'C', 'I', 'N']","[1, 1, 1, 1]",0.215916447,-130.9163612,4
CN-I-Pd,"['Pd', 'C', 'I', 'N']","[1, 1, 1, 1]",0.681018108,-86.11275457,4
CN-I-Pt,"['Pt', 'C', 'I', 'N']","[1, 1, 1, 1]",0.832892605,-122.9262566,4
CN-I-Sr,"['Sr', 'C', 'I', 'N']","[1, 1, 1, 1]",-0.775559093,-81.41556337,4
CN-I-Zn,"['Zn', 'C', 'I', 'N']","[1, 1, 1, 1]",0.37741956,-68.01054876,4
F-Br-Ba,"['Ba', 'Br', 'F']","[1, 1, 1]",-3.13590333,-71.58252809,3
F-Br-Be,"['Be', 'Br', 'F']","[1, 1, 1]",-1.657427213,-31.96299974,3
F-Br-Ca,"['Ca', 'Br', 'F']","[1, 1, 1]",-3.088322633,-41.518286,3
