Compound,Hessian_eig_min_abs,C11,C22,C66,Dyn_stability_level
NH-NH-Zr,4.9017952016234057e-05,137.8601687,137.86011475,50.88855927,m
PH-PH-Ce,3.9418240488629005e-06,33.47596921,33.47596921,7.58485744,h
PH-PH-Ge,9.903776464899882e-05,3.84128347,3.84128347,-34.31216926,l
PH-PH-Hf,8.322225371757199e-05,41.55277273,41.55277273,11.76082291,m
PH-PH-Ir,4.74829083113636e-05,89.46692389,89.46688806,15.29527892,m
PH-PH-Mo,1.8349711931688407e-05,97.79474116,97.79474116,40.84514975,m
PH-PH-Os,5.700929843272723e-07,70.59844607,70.59844607,-5.56015893,l
PH-PH-Pd,8.373690841111819e-05,75.42968801,75.42970543,20.56439839,m
PH-PH-Pt,7.301339140429321e-06,102.3235533,102.3234838,32.889974800000005,h
PH-PH-Re,4.7357423491395805e-06,-59.21528512,-59.21526569,-80.42518443,l
PH-PH-Ru,6.788616402112854e-06,56.12267096,56.12265247,-9.09781433,l
PH-PH-Sn,3.6255195550860496e-05,34.01425321,34.01423464,1.48173115,m
PH-PH-Tc,6.529128797306975e-06,7.59251979,7.59251979,-24.19972723,l
PH-PH-Te,1.2344487472085773e-05,22.67255955,22.67255955,2.53840237,m
PH-PH-Ti,9.597798433940716e-05,1.11900828,1.11900828,-8.57409387,l
PH-PH-W,2.469564275150348e-06,100.60996701,100.60996701,45.29930411,h
PH-PH-Zr,1.3804753916080935e-05,28.71775561,28.71775561,8.23322112,m
S-S-Ce,3.146304032111984e-05,50.12210121,50.12210121,18.38715915,m
S-S-Ge,1.7867017142106758e-06,85.69514544,85.69516508,32.27046077,h
S-S-Hf,3.710853243368247e-07,80.77551887,80.77551887,32.48134961,h
S-S-Ir,1.8074262098403248e-06,71.82075284,71.82075284,18.76248761,h
S-S-Mo,1.0490773620666318e-05,95.06679599,95.06677505,50.70311057,m
S-S-Os,2.423383029732907e-05,64.1804772,64.1804772,7.84139503,m
S-S-Pd,4.2232277298710325e-06,65.45238117,65.45236248,23.83455316,h
S-S-Pt,1.250085007907658e-07,86.11921833,86.11918182,31.95621365,h
S-S-Re,5.2963488180538665e-06,79.66567667,79.66561357,44.22077619,h
S-S-Ru,1.7401749482955195e-05,43.36446321,43.36444434,0.65419404,m
S-S-Sn,2.4718951971461224e-05,69.15727718,69.15725757,26.22799981,m
S-S-Tc,1.0273449558307198e-05,97.47020713,97.47016429,49.72551981,m
S-S-Te,1.1077956489552596e-05,53.27098465,53.27096472,20.51022855,m
S-S-Ti,4.349300811996753e-07,69.95216762,69.95216762,29.3186265,h
S-S-W,3.820096560251622e-05,100.36613812,100.366076,50.71582397,m
S-S-Zr,1.276551246351672e-06,74.31617587,74.31613692,29.73602454,h
Se-Se-Ce,3.527688701963456e-05,38.47815515,38.47815515,14.454905300000002,m
Se-Se-Ge,7.01596996702044e-05,57.74974358,57.74972369,15.06977366,m
Se-Se-Hf,3.598126000636121e-07,69.38812514,69.3881056,27.50466997,h
Se-Se-Ir,2.1854536743073637e-05,37.02770206,37.02772044,-0.62084092,l
Se-Se-Mo,9.274802296226507e-08,99.13924993,99.13924993,49.25298475,h
Se-Se-Os,1.9887401188998643e-06,51.14986503,51.14982791,4.61051198,h
Se-Se-Pd,6.758975821518743e-06,55.46794249,55.46794249,19.43074904,h
Se-Se-Pt,2.3276370667172518e-06,73.4455026,73.44546645,26.31689845,h
Se-Se-Re,1.735496424955115e-05,105.08172398,105.08165919999999,54.877573999999996,m
Se-Se-Ru,7.019797612798029e-05,32.57996366,32.57996366,2.46813011,m
Se-Se-Sn,2.208640655991104e-05,57.88465274,57.88463361,21.75395582,m
Se-Se-Tc,3.675595699176799e-06,97.74961850000001,97.74961850000001,46.48286589,h
Se-Se-Te,3.237651689943675e-05,44.17401689,44.17401689,16.68293419,m
Se-Se-Ti,2.6377836223412027e-06,57.82966272,57.82964243,22.74337086,h
Se-Se-W,1.2114486949807625e-05,101.57762997,101.57762997,51.04875218,m
Se-Se-Zr,9.505938601662735e-07,62.60628395,62.60628395,24.67816846,h
Te-Te-Ce,1.4292377014595263e-06,22.52162663,22.52162663,9.22426961,h
Te-Te-Ge,0.00023400753329852882,42.084010600000006,42.084010600000006,6.05865507,m
Te-Te-Hf,2.1365419688846924e-06,43.90657967,43.90657967,18.11009792,h
Te-Te-Ir,0.0022194900472033968,45.74154713,45.7415129,13.65792638,m
Te-Te-Mo,0.001687545426037286,89.71367227,89.71363137,44.91546455,m
Te-Te-Os,0.0075421437946653425,53.53711611,53.53708148,13.45305578,m
Te-Te-Pd,1.9860338635740613e-05,48.18090856,48.18087519,16.3905465,m
Te-Te-Pt,5.458680729424232e-07,66.62355657,66.62355657,23.67350229,h
Te-Te-Re,0.0055754837791452475,2.60159139,2.60159139,-14.38551594,l
Te-Te-Ru,3.3664426692037506e-06,34.30779106,34.30779106,10.13668105,h
Te-Te-Sn,8.091335331768429e-06,35.47531479,35.47533189999999,7.16148213,h
Te-Te-Tc,4.7047246720752345e-07,56.58087637,56.58085547,29.90443183,h
Te-Te-Ti,5.139698600671368e-07,43.73256227,43.73256227,15.94597046,h
Te-Te-W,0.005148897345873151,87.28171704,87.28169697,46.58653568,m
Te-Te-Zr,1.9620477289777832e-07,41.42576377,41.42578323,16.27135721,h
NH-Br-Al,7.267681594964498e-06,119.44178346,119.44127883,42.95773008,h
NH-Br-Bi,1.424170039924148e-05,49.49377101,49.493365399999995,13.83209888,m
NH-Br-Ce,1.3828153135435446e-05,61.218585100000006,61.21856808,18.07842654,m
NH-Br-Co,3.4747540543434514e-05,96.47637405,96.47642578,38.02221038,m
NH-Br-Cr,0.0004868339774469201,49.79345848,49.79347506,30.28887886,m
NH-Br-Fe,0.0013440352798578257,54.65247028,54.65232919,17.35636538,m
NH-Br-Ga,3.7954695568425615e-06,92.91638341,92.91617085,27.73208081,h
NH-Br-Gd,3.2511879572809546e-05,71.92023541,71.92023541,23.26775576,m
NH-Br-In,3.5299155966675754e-05,71.26013555,71.26011783,22.5196523,m
NH-Br-Ir,5.769228066479051e-06,69.25537474,69.25522083,26.00003267,h
NH-Br-La,0.000301343433089268,56.49777091,56.49777091,17.39105117,m
NH-Br-Lu,0.0003701516372849083,81.71760509,81.71709256,27.6076446,m
NH-Br-Nd,1.4977139086527893e-05,62.56445024,62.56446726,20.028800600000004,m
NH-Br-Rh,0.00031382119380315217,90.23664506,90.23637624,33.42315369,m
NH-Br-Ru,2.8584576142077222e-05,-6.85600818,-6.85597115,-39.61405533,l
NH-Br-Sc,0.00011851889704806523,87.27152409,87.27150643,30.13903338,m
NH-Br-Sm,9.123353200877214e-06,66.58301143,66.58256107,21.55454946,h
NH-Br-Y,2.953419775382937e-05,73.39726658,73.39670377,24.28270962,m
NH-Cl-Al,4.544365755783767e-05,116.40673231,116.40643806,37.29815341,m
NH-Cl-Bi,9.575940283389354e-06,49.60143546,49.60110835,14.24097161,h
NH-Cl-Ce,0.00010981482281175107,52.66548318,52.66516685,17.99894928,m
NH-Cl-Co,9.526389496965496e-05,112.89659971,112.89667422,43.05702238,m
NH-Cl-Cr,0.00038096164285014516,68.07136993,68.07140558,34.80023244,m
NH-Cl-Fe,0.00012075271299730769,60.72789641,60.72780559,14.63618439,m
NH-Cl-Ga,4.383006930519859e-05,79.81845484,79.81832477,10.65506131,m
NH-Cl-Gd,7.400830711046573e-06,71.09605342,71.09605342,23.57982969,h
NH-Cl-In,3.1595258034415973e-06,74.18561796,74.18561796,21.06905175,h
NH-Cl-Ir,0.00014966950313052707,69.47999096,69.47987374,27.29169229,m
NH-Cl-La,0.0004444302475303705,57.91219135,57.91220813,18.15186992,m
NH-Cl-Lu,0.15644714976771212,80.81329378,80.8129118,27.73555666,m
NH-Cl-Nd,4.248824736688409e-05,62.18299345,62.18299345,20.5763641,m
NH-Cl-Rh,1.1194336134978533e-05,89.3328415,89.33266456,32.99295363,m
NH-Cl-Ru,5.46931577443052e-06,66.43540433,66.43517750000001,0.6319109,h
NH-Cl-Sc,3.309422065518196e-06,87.41264907,87.41235507,30.20622602,h
NH-Cl-Sm,1.3005283735221213e-05,66.48494021,66.48451714,22.02333178,m
NH-Cl-Y,1.7267724176178306e-05,74.21264238,74.2122078,24.47569757,m
NH-CN-Al,2.108953427978834e-05,96.45019095,96.44996978,4.93039087,m
NH-CN-Bi,0.0001431707164675657,59.67702938,59.67671583,17.08707298,m
NH-CN-Ce,7.039593438207997e-06,61.29091428,61.29091428,20.48351032,h
NH-CN-Co,7.399844330498256e-05,135.38639083,135.38649404,50.24834302,m
NH-CN-Cr,0.00012079496534731448,133.79828954,133.79837073,42.62487662,m
NH-CN-Fe,0.00017795819515107833,107.12502488,107.12496337,28.44018536,m
NH-CN-Ga,0.00014013098747814586,96.86623033,96.86605526,25.89386532,m
NH-CN-Gd,0.00026730743395140876,71.36768308,71.36768308,24.92715502,m
NH-CN-In,0.00024716511921757254,61.89004695,61.89004695,5.88307489,m
NH-CN-Ir,6.99080088878224e-05,115.55737106,115.55717994,36.91794036,m
NH-CN-La,0.0011270561511479565,59.11742660000001,59.11742660000001,19.09969045,m
NH-CN-Lu,0.3876365531173924,81.75248502,81.75209856,28.8360284,m
NH-CN-Nd,0.000183536419956656,61.86587742,61.86589436,21.88425182,m
NH-CN-Rh,7.378559334761879e-05,115.99217461,115.99198734,41.28702272,m
NH-CN-Ru,7.069101402810407e-05,93.4626444,93.46244173,12.336622300000002,m
NH-CN-Sc,2.673339796500292e-05,94.74409438,94.74387752,32.81086272,m
NH-CN-Sm,0.00015728385959921747,67.47850844,67.47807917,23.39056974,m
NH-CN-Y,0.0004904331746496833,73.48408012,73.48364407,25.85997815,m
NH-F-Al,6.493961523376116e-05,-25.19457363,-25.19455367,-104.49272387,l
NH-F-Bi,0.00036806904099755176,60.2097931,60.20958818,19.102893899999998,m
NH-F-Ce,0.0004739167369100672,76.25685052,76.25686908,24.37492044,m
NH-F-Co,1.3726422612203976e-05,108.37013696,108.37015722,44.76982181,m
NH-F-Cr,6.779811352481454e-05,83.82279317,83.82283389,33.11178133,m
NH-F-Fe,0.00013085706428724175,66.56463889999999,66.56457797,6.90869756,m
NH-F-Ga,0.000184918626702663,50.95146857,50.95138881,-20.97647416,l
NH-F-Gd,0.0002597651502632596,83.56997161,83.56999029999999,29.06604532,m
NH-F-In,0.0003186240715902596,71.41543383,71.41531736,13.9148291,m
NH-F-Ir,0.0003131052059492255,92.32668188,92.32662121,34.07069927,m
NH-F-La,0.00048337962441104336,71.88304122,71.88282171,23.42677568,m
NH-F-Lu,0.20066455980941,92.15982863,92.15957504,32.8168055,m
NH-F-Nd,0.0004080566165322422,76.71875005,76.71841362,26.43038532,m
NH-F-Rh,0.00015831204520783132,92.80834899999999,92.80820863,34.93211157,m
NH-F-Ru,1.3335363519203724e-05,55.75418794,55.75408662,-9.68715369,l
NH-F-Sc,9.3404984513315e-05,94.06596516,94.06580717,32.88725709,m
NH-F-Sm,0.0001385320168976299,79.1679176,79.16765487,27.68647676,m
NH-F-Y,8.05941973390105e-05,83.94703636,83.94674846,29.21536758,m
NH-I-Al,3.639469297410725e-05,108.64944212,108.64947362,40.16929065,m
NH-I-Bi,8.834965998824758e-05,50.46087704,50.46089381,14.46060065,m
NH-I-Ce,7.445906497733692e-05,54.34361354,54.34361354,18.48717057,m
NH-I-Co,0.00019990259273628436,0.16388867,0.16388867,-23.32915905,l
NH-I-Cr,8.538666834204825e-06,-50.55091814,-50.55097914,-84.40035234,l
NH-I-Fe,0.0016847582489775993,37.24232802,37.24221285,-33.57551462,l
NH-I-Ga,9.588355206924373e-05,80.38468698,80.38437942,24.47828658,m
NH-I-Gd,2.9760586629934645e-05,71.94595056,71.91907918,23.93870715,m
NH-I-In,1.17879526861638e-05,72.24158043,72.24158043,23.2905485,m
NH-I-Ir,0.00010381831124525616,79.18437783,79.18414101,29.16879758,m
NH-I-La,0.00022616067634585166,57.85224823,57.85223175,17.47245235,m
NH-I-Lu,0.03664338131521587,84.86602674,84.86600979,29.24092543,m
NH-I-Nd,3.303824655464279e-06,63.22439788,63.22439788,20.34882719,h
NH-I-Rh,7.983618454270946e-05,49.14457223,49.14436433,13.44883731,m
NH-I-Ru,6.301776915864377e-05,61.53526752,61.53481936,8.08865339,m
NH-I-Sc,1.4680562546500225e-05,89.98386733,89.98336709,31.34406455,m
NH-I-Sm,1.7329406273141807e-06,67.32024542,67.3202621,22.07049783,h
NH-I-Y,1.2115960986780198e-06,74.58949294,74.58950979,25.07613958,h
NH-NC-Al,0.00022311587571235332,0.75564966,0.75564966,-83.48325573,l
NH-NC-Bi,0.0001812070354665205,57.12807813,57.12807813,17.046196899999998,m
NH-NC-Ce,4.125757212798683e-05,50.4494864,50.44926168,16.56558209,m
NH-NC-Co,1.2042164976390013e-05,132.38719032,132.3872107,51.58182603,m
NH-NC-Cr,0.00010286796512867112,122.65622538,122.65618499,47.47203369,m
NH-NC-Fe,0.00028025251531501195,100.34804709999999,100.34792537,25.23179461,m
NH-NC-Ga,0.00046369649611751885,107.75841508,107.75831635,33.75928228,m
NH-NC-Gd,7.025101773460224e-05,73.38425879,73.38424058,23.11423753,m
NH-NC-In,5.198429167287754e-05,42.02182933,42.02182933,-14.54176024,l
NH-NC-Ir,4.335668373935223e-05,101.19479414,101.19464854,32.50314455,m
NH-NC-La,0.0002764083494239331,62.99977358,62.99950621,18.1628431,m
NH-NC-Lu,0.02185412453662831,83.79343594,83.79345477,27.55090868,m
NH-NC-Nd,2.57371834232972e-05,66.89637194,66.89586207,23.312309699999997,m
NH-NCO-Al,7.803739165466085e-05,69.54074347,69.54062737,-19.13881199,l
NH-NCO-Bi,6.751407658411591e-05,59.16347741,59.16330715,16.51102869,m
NH-NCO-Ce,5.16482259001274e-05,55.80884920000001,55.80871676,18.15513725,m
NH-NCO-Co,0.00029715474488551443,128.11889412,128.11891338,49.3923146,m
NH-NCO-Cr,2.579454175947093e-05,114.87230353,114.8722652,46.20998124,m
NH-NCO-Fe,0.00010310685463860042,103.32916489,103.32901124,21.85770548,m
NH-NCO-Ga,0.0002591761191691143,-66.12135155,-66.12131282,-143.16828969,l
NH-NCO-Gd,0.00014032110562200653,80.82289185,80.82291070000001,25.41937694,m
NH-NCO-In,7.529855740543738e-05,70.175221,70.17508763,11.94934209,m
NH-NCO-Ir,0.000299547769901183,92.02845378,92.02833496,33.89449462,m
NH-NCO-La,0.0008365743708634372,64.06943251,64.06928222,18.16936635,m
NH-NCO-Lu,0.2405546217774709,86.64697976,86.64677363,28.67344163,m
NH-NCO-Nd,0.00019837877019533655,71.90786206,71.9075605,22.34618426,m
NH-NCO-Rh,4.711930489881661e-05,98.33890153,98.33876669,33.54865807,m
NH-NCO-Ru,2.8568015005915918e-05,63.61896014,63.61882609,-6.50583648,l
NH-NCO-Sc,9.39300411072364e-05,94.21876683,94.21859442,31.08410293,m
NH-NCO-Sm,1.8016957230349773e-05,75.69312569,75.69289866,24.08748288,m
NH-NCO-Y,0.0001137132039024844,81.27337556,81.27314775,26.52223812,m
NH-NC-Rh,7.312133007822951e-06,107.24506207,107.24487776,38.62704275,h
NH-NC-Ru,0.00012296073906902763,75.2102983,75.21011724,-0.08984528,l
NH-NCS-Al,8.769473209352116e-05,-88.7438255,-88.74357363,-175.54626091,l
NH-NCS-Bi,1.033911271417073e-05,63.97818482,63.97783151,18.57051164,m
NH-NC-Sc,2.3358078320538157e-05,90.57343225,90.57322043,30.39216239,m
NH-NCS-Ce,3.2183512261453674e-05,60.30873749,60.30847376,19.80118796,m
NH-NCS-Co,0.000132654878887115,124.97693321,124.97697086,43.83530592,m
NH-NCS-Cr,1.1598613129256931e-05,61.32452748,61.32452748,-9.26488462,l
NH-NCS-Fe,1.1366400812955467e-05,111.20211161,111.20197179,32.32585962,m
NH-NCS-Ga,0.00023269852266219698,22.43118177,22.43112467,-64.38423942,l
NH-NCS-Gd,2.189270997817632e-05,84.54304821,84.54302966,26.8407311,m
NH-NCS-In,4.296955907340095e-05,73.31068298,73.3104565,10.90920874,m
NH-NCS-Ir,0.0007189697098870428,114.24072958,114.24060959,37.54545112,m
NH-NCS-La,0.0002026932829962873,67.85538772,67.85510807,19.75048765,m
NH-NCS-Lu,0.12991445138708504,143504.14239376,143503.45446126,-10908.08004577,l
NH-NC-Sm,0.00015738543699478632,66.35746621,66.35744845,21.17295486,m
NH-NCS-Nd,7.843545417011377e-05,77.426985,77.42654858,24.38654146,m
NH-NCS-Rh,0.00015490441377257543,123.49059624,123.49045659999999,43.45649777,m
NH-NCS-Ru,4.810384583255452e-06,44.68910673,44.68893505,-19.82421171,l
NH-NCS-Sc,1.032693191819428e-05,108.02640655,108.0261203,35.62930168,m
NH-NCS-Sm,4.956002948427616e-05,80.27045952,80.27042202,26.29991275,m
NH-NCS-Y,0.0005205472812039025,84.86805787,84.86760609,26.67078035,m
NH-NC-Y,6.27423922543501e-06,69.84109424,69.84076149,19.55276677,h
NH-NO-Al,9.041386434462722e-05,123.74049709,123.74026879,38.72064552,m
NH-NO-Bi,0.00012662842041902966,37.48623167,37.48611646,-0.06192615,l
NH-NO-Ce,5.348004406158533e-05,50.82449294,50.82430537,23.90122136,m
NH-NO-Co,0.0001608850888619193,106.9699294,106.96999092,26.46906309,m
NH-NO-Cr,8.518820778256795e-05,124.43209445,124.43211499,30.9652967,m
NH-NO-Fe,6.185382688399618e-06,104.55741092,104.55734967,22.90127511,h
NH-NO-Ga,0.00018139940209112881,108.23972274,108.2395777,35.09543743,m
NH-NO-Gd,7.277005379676591e-05,63.50997755,63.50997755,17.37791286,m
NH-NO-In,3.2204834274199e-05,73.60529173,73.60511123,21.03024093,m
NH-NO-Ir,2.7443238667035985e-05,88.14902926,88.14890553,8.22437743,m
NH-NO-La,0.00015887453625310113,51.292721,51.29248837,13.51217196,m
NH-NO-Lu,0.00031772510154555613,69.70268418,69.70258965,20.98596233,m
NH-NO-Nd,0.0005627981440902,57.62289159,57.62289159,15.28390016,m
NH-NO-Rh,0.00013343522303818403,85.31500035,85.31487837,17.52106975,m
NH-NO-Ru,5.733326622689221e-05,49.22272582,49.22262566,-6.62079804,l
NH-NO-Sc,1.9552104529466505e-05,80.57323840000001,80.57305315,23.392339399999997,m
NH-NO-Sm,2.2463933912555825e-05,60.85257969,60.85236164,14.97540724,m
NH-NO-Y,1.0882797995066797e-05,67.06046441,67.06018527,17.74386921,m
NH-OCN-Al,0.00037693243385575337,63.16951451,63.16941913,-18.66094578,l
NH-OCN-Bi,1.6171213194001378e-05,51.50835744,51.50815764,13.36028012,m
NH-OCN-Ce,7.113994147105857e-05,59.15886897,59.15870042,20.67306094,m
NH-OCN-Co,0.00012980881783286447,124.48350753,124.48348851,45.73123052,m
NH-OCN-Cr,5.164319327726757e-05,91.69121993,91.69125789,36.20008574,m
NH-OCN-Fe,3.089742177699143e-05,74.01607231,74.01601526,3.11992858,m
NH-OCN-Ga,3.7218140877655714e-05,68.69824862,68.69817228,-1.98880317,l
NH-OCN-Gd,0.0003360684196387417,78.1976184,78.19758198,26.20463274,m
NH-OCN-In,0.00014631434570929857,75.31415223,75.31400003,18.56688631,m
NH-OCN-Ir,0.0001293651626357215,105.16710319,105.16694964,36.2649353,m
NH-OCN-La,0.00011324329371806465,63.62672392,63.62654374,19.08452345,m
NH-OCN-Lu,0.3208541985568869,88.84192491,88.84169813,30.41766589,m
NH-OCN-Nd,9.571274881765733e-05,68.05986762,68.05957715,21.95873317,m
NH-OCN-Rh,0.00022139437546801944,94.77335681,94.77326126,33.79590775,m
NH-OCN-Ru,0.00036185467479407234,38.77982505,38.77974884,-19.682067,l
NH-OCN-Sc,0.0001362001107441991,91.8754563,91.87530396,31.31678581,m
NH-OCN-Sm,6.80237769908885e-05,72.4877657,72.48752749,24.43887484,m
NH-OCN-Y,0.00019703950012463,77.70070486,77.70044501,26.01671604,m
NH-SCN-Al,1.7989286975335905e-07,92.67382303,92.67332811,-3.22352084,l
NH-SCN-Bi,3.2794150037313145e-05,43.37523634,43.37523634,10.36178845,m
NH-SCN-Ce,7.801589223574424e-05,51.72878021,51.72878021,12.96551559,m
NH-SCN-Co,0.00023275055896239047,102.60519932,102.60534154,34.38834531,m
NH-SCN-Cr,0.0006926821273243943,-37.56706411,-37.56711201,-53.32494483,l
NH-SCN-Fe,9.738981008989619e-06,54.55418511,54.553864600000004,1.58069497,h
NH-SCN-Ga,7.622793323243847e-05,78.801506,78.80118082,16.80660074,m
NH-SCN-Gd,0.00012193079220853504,55.83747338,55.83749013,9.96270626,m
NH-SCN-In,0.00036835530254762796,61.52168594,61.52170341,10.43530386,m
NH-SCN-Ir,2.225264986431741e-05,119.09329724,119.09282139,37.73205554,m
NH-SCN-La,0.00012047379329345048,53.86007169,53.86007169,13.08638478,m
NH-SCN-Lu,0.004685566472740905,48.92449225,0.69621953,-3.16830107,l
NH-SCN-Nd,2.9350151713337096e-05,60.21646444,60.21646444,15.67016778,m
NH-SCN-Rh,5.358274280736529e-05,79.84355177,79.8431477,17.37259859,m
NH-SCN-Ru,1.2870218813931586e-05,53.09189348,53.09189348,-1.94554106,l
NH-SCN-Sc,4.544585428238148e-06,70.76466727,70.76419140000002,11.79788295,h
NH-SCN-Sm,0.0004538073198674873,61.91780920000001,61.91777384,15.11183342,m
NH-SCN-Y,0.00025983490605804393,63.30700362,63.30702061,16.507078099999998,m
NH-SH-Al,7.3881246944046035e-06,-109.38064655,-109.38013394,-179.83002857,l
NH-SH-Bi,1.0488498645159086e-05,42.28753097,42.28753097,9.98780572,m
NH-SH-Ce,0.0001918104297540242,52.1449709,52.14495362,16.92550834,m
NH-SH-Co,0.00035510697814361536,107.45767142,107.45771923,32.67030265,m
NH-SH-Cr,1.689873608844852e-05,47.32499139,47.32500841,22.80615365,m
NH-SH-Fe,5.7415520421415906e-06,64.9216645,64.92144587,4.60201962,h
NH-SH-Ga,0.00017011236376295169,68.10358836,68.10332891,7.72640638,m
NH-SH-Gd,0.0002810281238869604,48.89330654,48.89328955,2.0755931,m
NH-SH-In,5.040726261259128e-05,67.12611104,67.12612847,17.54981859,m
NH-SH-Ir,8.237372453567278e-06,111.86319393,111.86288615,37.38886625,h
NH-SH-La,0.0043853350810696265,38.72766267,38.72766267,0.10675219,m
NH-SH-Lu,0.039827887776050834,57.71091324,57.71091324,6.3521379,m
NH-SH-Nd,4.4688985131521344e-06,44.69181643,44.69179925,1.5945593,h
NH-SH-Rh,2.270912315716064e-05,86.86088806,86.86053428,28.55101967,m
NH-SH-Ru,2.5961089058822e-05,40.45734776,40.45700998,-11.12695541,l
NH-SH-Sc,1.788162761232998e-05,70.4832517,70.48286812,15.40482595,m
NH-SH-Sm,4.563425123957838e-05,63.43834798,63.43777043,17.36218601,m
NH-SH-Y,7.559081960276891e-05,49.57719268,49.57719268,1.03485941,m
O-Br-Al,0.00032862639749888694,125.21087493,125.21053514,43.26493991,m
O-Br-Bi,8.922101549807042e-05,52.77006056,52.76982475,13.95374725,m
O-Br-Ce,9.056415080410272e-05,68.51261515,68.51236426,21.00878659,m
O-Br-Co,0.0005325536815526599,-7.48345253,-7.48343516,-52.55229871,l
O-Br-Cr,0.00027909063629580485,87.61217868,87.61205937,23.74595799,m
O-Br-Fe,0.0003749659525420341,46.79270461,46.792741299999996,25.04858351,m
O-Br-Ga,1.8582250774722744e-05,94.57058235,94.57061698,26.42140289,m
O-Br-Gd,1.0455366490722086e-05,82.9540196,82.95400190000001,26.00652056,m
O-Br-In,5.739725225026544e-05,78.22780401,78.22743656,23.67924243,m
O-Br-Ir,1.4646363536520767e-05,69.67391724,69.67393649,24.79044135,m
O-Br-La,1.9440386618659244e-05,69.35397521,69.35397521,19.55068557,m
O-Br-Lu,0.5228331985174066,-41.92511497,-41.92494746,19.95128254,l
O-Br-Nd,0.00021468203531914388,74.95244235,74.95205991,22.76868362,m
O-Br-Rh,0.00019239268054157475,73.35688087,73.35670108,28.26833411,m
O-Br-Ru,3.7573011058998336e-05,89.76872658,89.76854273,30.45419463,m
O-Br-Sc,3.152955527585514e-05,100.1563233,100.15620459,33.26506017,m
O-Br-Sm,3.062001324639276e-05,78.81516913,78.81479279999999,24.38263965,m
O-Br-Y,6.111815093038527e-06,85.43648877,85.43635718,27.0550833,h
O-Cl-Al,0.00018691153353194516,127.93185309,127.93154449,41.67192818,m
O-Cl-Bi,3.7789826301776256e-05,52.987739600000005,52.98759493,14.66718223,m
O-Cl-Ce,7.346219464324058e-07,68.51011178,68.50992026,21.253544199999997,h
O-Cl-Co,0.00016888699325392682,93.52426209,93.5241875,36.22540729,m
O-Cl-Cr,0.00019815127635035529,83.25545397,83.25532838,23.30074824,m
O-Cl-Fe,0.0001335992569052816,118.18329547,118.18341101,42.34871636,m
O-Cl-Ga,0.00016693694361626842,97.03280803,97.03277137,24.25018875,m
O-Cl-Gd,4.1957217204120255e-05,82.50645363,82.50647167,26.438590100000003,m
O-Cl-In,0.00021180188713866455,77.41838934,77.41809658,22.40075225,m
O-Cl-Ir,2.1237512943312757e-05,11.27906531,11.27906531,18.74608459,m
O-Cl-La,9.289860352523836e-05,69.97844795,69.97832204,20.17089437,m
O-Cl-Lu,0.8479452232957307,93.52869113,93.52839825,30.91919892,m
