2D,Compounds,E_above_hull
SH-NCO-Mg,H8SN2O4,0.0
SH-NCO-Mg,HNO3,0.0
SH-NCO-Mg,HS7N,0.0841893531857707
SH-NCO-Mg,HS8N,0.09625353006250315
SH-NCO-Mg,Mg,0.0
SH-NCO-Mg,Mg3N2,0.0
SH-NCO-Mg,MgCN2,0.0
SH-NCO-Mg,MgCO3,0.0
SH-NCO-Mg,MgH12N2O12,0.0
SH-NCO-Mg,MgH2,0.14383374333333254
SH-NCO-Mg,MgH2O2,0.0
SH-NCO-Mg,MgH2SO5,0.0
SH-NCO-Mg,MgH4N2,0.0
SH-NCO-Mg,MgH4N2O8,0.0
SH-NCO-Mg,MgH6S4O16,0.0
SH-NCO-Mg,MgHN,0.0
SH-NCO-Mg,MgO,0.0
SH-NCO-Mg,MgO2,0.007805915833334787
SH-NCO-Mg,MgS,0.0
SH-NCO-Mg,MgS2,0.0
SH-NCO-Mg,MgSO4,0.0
SH-NCO-Mg,N,0.0
SH-NCO-Mg,NO2,0.0
SH-NCO-Mg,O,0.0
SH-NCO-Mg,S,0.0
SH-NCO-Mg,S8O,0.030079766385998852
SH-NCO-Mg,SO3,0.0
SH-NCO-Mg,OH-OH-Mg,0.04508508999999794
SH-NCO-Mg,CN-CN-Mg,0.9324826265000006
SH-NCO-Mg,NC-NC-Mg,0.7301133105000002
SH-NCO-Mg,NCO-NCO-Mg,0.2692126362500016
SH-NCO-Mg,NCS-NCS-Mg,0.23017038392857003
SH-NCO-Mg,NO-NO-Mg,1.1579686995000005
SH-NCO-Mg,OCN-OCN-Mg,0.6508016448214313
SH-NCO-Mg,SCN-SCN-Mg,0.5429537210714273
SH-NCO-Mg,SH-SH-Mg,0.1976202005000065
SH-NCO-Mg,NC-CN-Mg,0.8365425085000009
SH-NCO-Mg,NCO-CN-Mg,0.5804298991666705
SH-NCO-Mg,NCO-NC-Mg,0.48767578583333737
SH-NCO-Mg,NCS-CN-Mg,0.5332344291666669
SH-NCO-Mg,NCS-NC-Mg,0.45296931583333233
SH-NCO-Mg,NCS-NCO-Mg,0.2610200334933026
SH-NCO-Mg,NO-CN-Mg,1.2758420064999996
SH-NCO-Mg,NO-NC-Mg,1.1762265845000002
SH-NCO-Mg,NO-NCO-Mg,0.8005938935416648
SH-NCO-Mg,NO-NCS-Mg,0.7891666353255218
SH-NCO-Mg,OCN-CN-Mg,0.8067780091666705
SH-NCO-Mg,OCN-NC-Mg,0.712013157500003
SH-NCO-Mg,OCN-NCO-Mg,0.45614293767857284
SH-NCO-Mg,OCN-NCS-Mg,0.44775474349330224
SH-NCO-Mg,OCN-NO-Mg,1.0256648802083301
SH-NCO-Mg,OH-CN-Mg,0.5751292365000005
SH-NCO-Mg,OH-NC-Mg,0.4578044984999998
SH-NCO-Mg,OH-NCO-Mg,0.2054451202083296
SH-NCO-Mg,OH-NCS-Mg,0.2244862669921872
SH-NCO-Mg,OH-NO-Mg,0.5850282475999986
SH-NCO-Mg,OH-OCN-Mg,0.408787416874997
SH-NCO-Mg,OH-SCN-Mg,0.4845029503255214
SH-NCO-Mg,OH-SH-Mg,0.3206345258906218
SH-NCO-Mg,SCN-CN-Mg,0.7504953924999995
SH-NCO-Mg,SCN-NC-Mg,0.6913288258333328
SH-NCO-Mg,SCN-NCO-Mg,0.4743118520647318
SH-NCO-Mg,SCN-NCS-Mg,0.41719015821428407
SH-NCO-Mg,SCN-NO-Mg,1.0356232769921885
SH-NCO-Mg,SCN-OCN-Mg,0.679911479207588
SH-NCO-Mg,SH-CN-Mg,0.6129626965000039
SH-NCO-Mg,SH-NC-Mg,0.5429320745000039
SH-NCO-Mg,SH-NCO-Mg,0.3178385769921874
SH-NCO-Mg,SH-NCS-Mg,0.2629484141666669
SH-NCO-Mg,SH-NO-Mg,0.958678481890626
SH-NCO-Mg,SH-OCN-Mg,0.5386774036588546
SH-NCO-Mg,SH-SCN-Mg,0.38337592416666766
SH-NCO-Mn,C,0.0
SH-NCO-Mn,CO2,0.0
SH-NCO-Mn,CS14,0.05123977965625137
SH-NCO-Mn,H,0.0
SH-NCO-Mn,H10SO8,0.0
SH-NCO-Mn,H20C3N4O10,0.0
SH-NCO-Mn,H2O,0.0
SH-NCO-Mn,H2S,0.23921937773437385
SH-NCO-Mn,H2SO4,0.0
SH-NCO-Mn,H34C19,0.24460750193396041
SH-NCO-Mn,H3CS,0.22698742989062382
SH-NCO-Mn,H3N,0.12192028812499967
SH-NCO-Mn,H3NO4,0.0
SH-NCO-Mn,H4CN2O,0.005357913593750929
SH-NCO-Mn,H4CSN2,0.052587399619140385
SH-NCO-Mn,H4SO5,0.0
SH-NCO-Mn,H7C3N3O5,0.0
SH-NCO-Mn,H8S5N2,0.03852482465104057
SH-NCO-Mn,H8SN2O4,0.0
SH-NCO-Mn,HNO3,0.0
SH-NCO-Mn,HS7N,0.08418935318576537
SH-NCO-Mn,HS8N,0.09625353006250315
SH-NCO-Mn,Mn,0.0
SH-NCO-Mn,Mn23C6,0.0
SH-NCO-Mn,Mn2H2SO6,0.026823595624989593
SH-NCO-Mn,Mn2N,0.0
SH-NCO-Mn,Mn2O3,0.0
SH-NCO-Mn,Mn2S3,0.0929174818906251
SH-NCO-Mn,Mn3O4,0.0
SH-NCO-Mn,MnCO3,0.0
SH-NCO-Mn,MnH,0.24762601836206954
SH-NCO-Mn,MnH2O2,0.1020665592916643
SH-NCO-Mn,MnH2S2O8,0.0
SH-NCO-Mn,MnH2SO5,0.0
SH-NCO-Mn,MnH6S4O16,0.0
SH-NCO-Mn,MnN,0.0
SH-NCO-Mn,MnN2O6,0.21195093138888765
SH-NCO-Mn,MnO,0.0
SH-NCO-Mn,MnO2,0.0
SH-NCO-Mn,MnS,0.0
SH-NCO-Mn,MnSO4,0.0
SH-NCO-Mn,N,0.0
SH-NCO-Mn,NO2,0.0
SH-NCO-Mn,O,0.0
SH-NCO-Mn,S,0.0
SH-NCO-Mn,S8O,0.030079766385988194
SH-NCO-Mn,SO3,0.0
SH-NCO-Mn,OH-OH-Mn,0.5031879232916641
SH-NCO-Mn,CN-CN-Mn,0.8909660349999999
SH-NCO-Mn,NC-NC-Mn,0.6731276069999996
SH-NCO-Mn,NCO-NCO-Mn,0.25436638934523614
SH-NCO-Mn,NCS-NCS-Mn,0.35996956135044655
SH-NCO-Mn,NO-NO-Mn,1.1506241114999973
SH-NCO-Mn,OCN-OCN-Mn,0.7191416750595234
SH-NCO-Mn,SCN-SCN-Mn,0.7202924413504466
SH-NCO-Mn,SH-SH-Mn,0.4736030368906263
SH-NCO-Mn,NC-CN-Mn,0.9104582130000001
SH-NCO-Mn,NCO-CN-Mn,0.5932386360416668
SH-NCO-Mn,NCO-NC-Mn,0.5127991277083339
SH-NCO-Mn,NCS-CN-Mn,0.6669029716666692
SH-NCO-Mn,NCS-NC-Mn,0.60745088
SH-NCO-Mn,NCS-NCO-Mn,0.3142726505691975
SH-NCO-Mn,NO-CN-Mn,1.109356574749997
SH-NCO-Mn,NO-NC-Mn,1.0979872007499978
SH-NCO-Mn,NO-NCO-Mn,0.7026108188194478
SH-NCO-Mn,NO-NCS-Mn,0.8045571502473976
SH-NCO-Mn,OCN-CN-Mn,0.7196430310416666
SH-NCO-Mn,OCN-NC-Mn,1.0614004577083325
SH-NCO-Mn,OCN-NCO-Mn,0.44234146220238024
SH-NCO-Mn,OCN-NCS-Mn,0.4715886291406264
SH-NCO-Mn,OCN-NO-Mn,0.8403853271527808
SH-NCO-Mn,OH-CN-Mn,0.5570032387499975
SH-NCO-Mn,OH-NC-Mn,0.4959390067499978
SH-NCO-Mn,OH-NCO-Mn,0.20069358048611363
SH-NCO-Mn,OH-NCS-Mn,0.2772074052473972
SH-NCO-Mn,OH-NO-Mn,0.6296582432916633
SH-NCO-Mn,OH-OCN-Mn,0.4482019254861136
SH-NCO-Mn,OH-SCN-Mn,0.46154939191406363
SH-NCO-Mn,OH-SH-Mn,0.5820792631770786
SH-NCO-Mn,SCN-CN-Mn,0.7554246583333359
SH-NCO-Mn,SCN-NC-Mn,0.9755326133333355
SH-NCO-Mn,SCN-NCO-Mn,0.4322963077120576
SH-NCO-Mn,SCN-NCS-Mn,0.643443932779018
SH-NCO-Mn,SCN-NO-Mn,0.8929365719140634
SH-NCO-Mn,SCN-OCN-Mn,0.6514743562834848
SH-NCO-Mn,SH-CN-Mn,0.898437957499997
SH-NCO-Mn,SH-NC-Mn,0.896306307499998
SH-NCO-Mn,SH-NCO-Mn,0.5043464502473967
SH-NCO-Mn,SH-NCS-Mn,0.369600857825521
SH-NCO-Mn,SH-NO-Mn,0.7742519511647128
SH-NCO-Mn,SH-OCN-Mn,0.5536135102473967
SH-NCO-Mn,SH-SCN-Mn,0.6022941294921864
SH-NCO-Ni,C,0.0
SH-NCO-Ni,CO2,0.0
SH-NCO-Ni,CS14,0.05123977965624782
SH-NCO-Ni,H,0.0
SH-NCO-Ni,H10SO8,0.0
SH-NCO-Ni,H20C3N4O10,0.0
SH-NCO-Ni,H2O,0.0
SH-NCO-Ni,H2S,0.23921937773437563
SH-NCO-Ni,H2SO4,0.0
SH-NCO-Ni,H34C19,0.24460750193397285
SH-NCO-Ni,H3CS,0.22698742989062204
SH-NCO-Ni,H3N,0.12192028812499967
SH-NCO-Ni,H3NO4,0.0
SH-NCO-Ni,H4CN2O,0.005357913593750929
SH-NCO-Ni,H4CSN2,0.052587399619140385
SH-NCO-Ni,H4SO5,0.0
SH-NCO-Ni,H7C3N3O5,0.0
SH-NCO-Ni,H8S5N2,0.038524824651042344
SH-NCO-Ni,H8SN2O4,0.0
SH-NCO-Ni,HNO3,0.0
SH-NCO-Ni,HS7N,0.08418935318577248
SH-NCO-Ni,HS8N,0.09625353006250315
SH-NCO-Ni,N,0.0
SH-NCO-Ni,Ni,0.0
SH-NCO-Ni,Ni3N,0.039371241250000466
SH-NCO-Ni,Ni3S2,0.0
SH-NCO-Ni,Ni3S4,0.0
SH-NCO-Ni,Ni9S8,0.008671793823529228
SH-NCO-Ni,NiCO3,0.0
SH-NCO-Ni,NiH,0.30442116749999926
SH-NCO-Ni,NiH2SO5,0.0
SH-NCO-Ni,NiN2O6,0.0
SH-NCO-Ni,NiO,0.0
SH-NCO-Ni,NiO2,0.0
SH-NCO-Ni,NiS2,0.0
SH-NCO-Ni,NiSO4,0.0
SH-NCO-Ni,NO2,0.0
SH-NCO-Ni,O,0.0
SH-NCO-Ni,S,0.0
SH-NCO-Ni,S8O,0.030079766385998852
SH-NCO-Ni,SO3,0.0
SH-NCO-Ni,OH-OH-Ni,0.01416155583333456
SH-NCO-Ni,CN-CN-Ni,0.9271478459999987
SH-NCO-Ni,NC-NC-Ni,0.7740478719999988
SH-NCO-Ni,NCO-NCO-Ni,0.1900263551785759
SH-NCO-Ni,NCS-NCS-Ni,0.41582453714285883
SH-NCO-Ni,NO-NO-Ni,0.5457727558000016
SH-NCO-Ni,OCN-OCN-Ni,0.6355473623214323
SH-NCO-Ni,SCN-SCN-Ni,0.5556716185714325
SH-NCO-Ni,SH-SH-Ni,0.260102645000007
SH-NCO-Ni,NC-CN-Ni,0.8186601019999991
SH-NCO-Ni,NCO-CN-Ni,0.4734338408333336
SH-NCO-Ni,NCO-NC-Ni,0.43652725416666804
SH-NCO-Ni,NCS-CN-Ni,0.623333587638891
SH-NCO-Ni,NCS-NC-Ni,0.5904679626388898
SH-NCO-Ni,NCS-NCO-Ni,0.31428696797618905
SH-NCO-Ni,NO-CN-Ni,0.8915399604999976
SH-NCO-Ni,NO-NC-Ni,0.8785351604999967
SH-NCO-Ni,NO-NCO-Ni,0.5203161939583296
SH-NCO-Ni,NO-NCS-Ni,0.6905408438889111
SH-NCO-Ni,OCN-CN-Ni,0.7280407175000008
SH-NCO-Ni,OCN-NC-Ni,0.6903866625000017
SH-NCO-Ni,OCN-NCO-Ni,0.4107493394642887
SH-NCO-Ni,OCN-NCS-Ni,0.5260097736904736
SH-NCO-Ni,OCN-NO-Ni,0.7762041439583296
SH-NCO-Ni,OH-CN-Ni,0.48812047249999857
SH-NCO-Ni,OH-NC-Ni,0.43921596649999906
SH-NCO-Ni,OH-NCO-Ni,0.15753456729166437
SH-NCO-Ni,OH-NCS-Ni,0.31953703055557625
SH-NCO-Ni,OH-NO-Ni,0.28326055081666723
SH-NCO-Ni,OH-OCN-Ni,0.4005164156249972
SH-NCO-Ni,OH-SCN-Ni,0.4590160788889097
SH-NCO-Ni,OH-SH-Ni,0.26068818431578755
SH-NCO-Ni,SCN-CN-Ni,0.7358172359722239
SH-NCO-Ni,SCN-NC-Ni,0.72452556263889
SH-NCO-Ni,SCN-NCO-Ni,0.42889266083333233
SH-NCO-Ni,SCN-NCS-Ni,0.4904435485714327
SH-NCO-Ni,SCN-NO-Ni,0.8308067822222434
SH-NCO-Ni,SCN-OCN-Ni,0.6528214779761878
SH-NCO-Ni,SH-CN-Ni,0.6123245126666639
SH-NCO-Ni,SH-NC-Ni,0.5882183166666639
SH-NCO-Ni,SH-NCO-Ni,0.2777858522222445
SH-NCO-Ni,SH-NCS-Ni,0.3640456595833452
SH-NCO-Ni,SH-NO-Ni,0.7718060563157874
SH-NCO-Ni,SH-OCN-Ni,0.6712168788889095
SH-NCO-Ni,SH-SCN-Ni,0.4178313295833451
SH-NCO-Pb,C,0.0
SH-NCO-Pb,CO2,0.0
SH-NCO-Pb,CS14,0.05123977965625137
SH-NCO-Pb,H,0.0
SH-NCO-Pb,H10SO8,0.0
SH-NCO-Pb,H20C3N4O10,0.0
SH-NCO-Pb,H2O,0.0
SH-NCO-Pb,H2Pb3O4,0.0
SH-NCO-Pb,H2Pb4SO8,0.0
SH-NCO-Pb,H2S,0.23921937773437385
SH-NCO-Pb,H2SO4,0.0
SH-NCO-Pb,H34C19,0.2446075019339613
SH-NCO-Pb,H3CS,0.22698742989062382
SH-NCO-Pb,H3N,0.12192028812499967
SH-NCO-Pb,H3NO4,0.0
SH-NCO-Pb,H4CN2O,0.005357913593750929
SH-NCO-Pb,H4CSN2,0.0525873996191395
SH-NCO-Pb,H4SO5,0.0
SH-NCO-Pb,H7C3N3O5,0.0
SH-NCO-Pb,H8S5N2,0.03852482465104057
SH-NCO-Pb,H8SN2O4,0.0
SH-NCO-Pb,HNO3,0.0
SH-NCO-Pb,HS7N,0.08418935318576537
SH-NCO-Pb,HS8N,0.09625353006249959
SH-NCO-Pb,N,0.0
SH-NCO-Pb,NO2,0.0
SH-NCO-Pb,O,0.0
SH-NCO-Pb,Pb,0.0
SH-NCO-Pb,Pb2SO5,0.0
SH-NCO-Pb,Pb3O4,0.0
SH-NCO-Pb,Pb5SO8,0.0
SH-NCO-Pb,PbCO3,0.0
SH-NCO-Pb,PbN2O6,0.0
SH-NCO-Pb,PbO,0.0
SH-NCO-Pb,PbO2,0.0
SH-NCO-Pb,PbS,0.0
SH-NCO-Pb,PbSO4,0.0
SH-NCO-Pb,S,0.0
SH-NCO-Pb,S8O,0.03007976638598997
SH-NCO-Pb,SO3,0.0
SH-NCO-Pb,OH-OH-Pb,0.13327613305555985
SH-NCO-Pb,CN-CN-Pb,0.7656554010000001
SH-NCO-Pb,NC-NC-Pb,0.7369674869999976
SH-NCO-Pb,NCO-NCO-Pb,0.2432499938095205
SH-NCO-Pb,NCS-NCS-Pb,0.32670338206473204
SH-NCO-Pb,NO-NO-Pb,0.915111993071438
SH-NCO-Pb,OCN-OCN-Pb,0.6096404295238074
SH-NCO-Pb,SCN-SCN-Pb,0.5502121220647318
SH-NCO-Pb,SH-SH-Pb,0.2565826918906211
SH-NCO-Pb,NC-CN-Pb,0.7410943069999973
SH-NCO-Pb,NCO-CN-Pb,0.4542097234722213
SH-NCO-Pb,NCO-NC-Pb,0.4458804601388877
SH-NCO-Pb,NCS-CN-Pb,0.5976697708333312
SH-NCO-Pb,NCS-NCO-Pb,0.3190754382142842
SH-NCO-Pb,NCS-NC-Pb,0.5896718691666649
SH-NCO-Pb,NO-CN-Pb,1.036360171666665
SH-NCO-Pb,NO-NCO-Pb,0.6974291073611063
SH-NCO-Pb,NO-NC-Pb,1.0357247936666667
SH-NCO-Pb,NO-NCS-Pb,0.7863852158333238
SH-NCO-Pb,OCN-CN-Pb,0.6619440518055555
SH-NCO-Pb,OCN-NCO-Pb,0.41907829666666174
SH-NCO-Pb,OCN-NC-Pb,0.6485680218055556
SH-NCO-Pb,OCN-NCS-Pb,0.493473636785712
SH-NCO-Pb,OCN-NO-Pb,0.9007219190277738
SH-NCO-Pb,OH-CN-Pb,0.4831173796666661
SH-NCO-Pb,OH-NCO-Pb,0.23334614902777773
SH-NCO-Pb,OH-NC-Pb,0.47647175766666905
SH-NCO-Pb,OH-NCS-Pb,0.33401077921874744
SH-NCO-Pb,OH-NO-Pb,0.5258374620595347
SH-NCO-Pb,OH-OCN-Pb,0.43408823736110946
SH-NCO-Pb,OH-SCN-Pb,0.46747654088541424
SH-NCO-Pb,OH-SH-Pb,0.32106904249999957
SH-NCO-Pb,SCN-CN-Pb,0.7262151324999984
SH-NCO-Pb,SCN-NCO-Pb,0.4431879096428517
SH-NCO-Pb,SCN-NC-Pb,0.7204985208333312
SH-NCO-Pb,SCN-NCS-Pb,0.44197277920758893
SH-NCO-Pb,SCN-NO-Pb,0.9221906574999927
SH-NCO-Pb,SCN-OCN-Pb,0.6009781067857105
SH-NCO-Pb,SH-CN-Pb,0.6033202244999991
SH-NCO-Pb,SH-NCO-Pb,0.2971779642187471
SH-NCO-Pb,SH-NC-Pb,0.5970966544999996
SH-NCO-Pb,SH-NCS-Pb,0.3006998419921878
SH-NCO-Pb,SH-NO-Pb,0.8419246685000061
SH-NCO-Pb,SH-OCN-Pb,0.4665168425520818
SH-NCO-Pb,SH-SCN-Pb,0.4012180569921888
SH-NCO-Pd,C,0.0
SH-NCO-Pd,CO2,0.0
SH-NCO-Pd,CS14,0.05123977965625137
SH-NCO-Pd,H,0.0
SH-NCO-Pd,H10SO8,0.0
SH-NCO-Pd,H20C3N4O10,0.0
SH-NCO-Pd,H2O,0.0
SH-NCO-Pd,H2S,0.23921937773437385
SH-NCO-Pd,H2SO4,0.0
SH-NCO-Pd,H34C19,0.2446075019339613
SH-NCO-Pd,H3CS,0.22698742989062382
SH-NCO-Pd,H3N,0.12192028812499967
SH-NCO-Pd,H3NO4,0.0
SH-NCO-Pd,H4CN2O,0.005357913593750929
SH-NCO-Pd,H4CSN2,0.0525873996191395
SH-NCO-Pd,H4SO5,0.0
SH-NCO-Pd,H7C3N3O5,0.0
SH-NCO-Pd,H8S5N2,0.03852482465104057
SH-NCO-Pd,H8SN2O4,0.0
SH-NCO-Pd,HNO3,0.0
SH-NCO-Pd,HPd,0.19381879749999698
SH-NCO-Pd,HS7N,0.08418935318576537
SH-NCO-Pd,HS8N,0.09625353006249959
SH-NCO-Pd,N,0.0
SH-NCO-Pd,NO2,0.0
SH-NCO-Pd,O,0.0
SH-NCO-Pd,Pd,0.0
SH-NCO-Pd,Pd16S7,0.0
SH-NCO-Pd,Pd2O3,0.0
SH-NCO-Pd,Pd3S,0.0
SH-NCO-Pd,Pd4S,0.0073589570000009985
SH-NCO-Pd,PdO,0.0
SH-NCO-Pd,PdO2,0.0
SH-NCO-Pd,PdS,0.0
SH-NCO-Pd,PdS2,0.0
SH-NCO-Pd,PdSO4,0.0
SH-NCO-Pd,S,0.0
SH-NCO-Pd,S8O,0.03007976638598997
SH-NCO-Pd,SO3,0.0
SH-NCO-Pd,OH-OH-Pd,0.38066797883333336
SH-NCO-Pd,O-O-Pd,0.0006395716666673934
SH-NCO-Pd,CN-CN-Pd,0.9175967580000002
SH-NCO-Pd,NC-NC-Pd,1.222139438000001
SH-NCO-Pd,NCO-NCO-Pd,0.3128696721428561
SH-NCO-Pd,NCS-NCS-Pd,0.5567142885714258
SH-NCO-Pd,NO-NO-Pd,0.45697507424999806
SH-NCO-Pd,OCN-OCN-Pd,0.8220625664285706
SH-NCO-Pd,SCN-SCN-Pd,0.6480318842857127
SH-NCO-Pd,SH-SH-Pd,0.42470842700000055
SH-NCO-Pd,NH-NH-Pd,0.4653696329999981
SH-NCO-Pd,S-S-Pd,0.11530935166666723
SH-NCO-Pd,NC-CN-Pd,1.0516818359999984
SH-NCO-Pd,NCO-CN-Pd,0.6066502812499976
SH-NCO-Pd,NCO-NC-Pd,0.6559894045833303
SH-NCO-Pd,NCS-CN-Pd,0.8191266722916648
SH-NCO-Pd,NCS-NCO-Pd,0.4932769473214247
SH-NCO-Pd,NCS-NC-Pd,0.8594848522916667
SH-NCO-Pd,NO-CN-Pd,0.8764068169999977
SH-NCO-Pd,NO-NCO-Pd,0.507952008749994
SH-NCO-Pd,NO-NC-Pd,0.9446815749999988
SH-NCO-Pd,NO-NCS-Pd,0.7463928997916636
SH-NCO-Pd,OCN-CN-Pd,0.8621737445833304
SH-NCO-Pd,OCN-NCO-Pd,0.5307358907142845
SH-NCO-Pd,OCN-NC-Pd,0.9074801545833289
SH-NCO-Pd,OCN-NCS-Pd,0.7118555501785675
SH-NCO-Pd,OCN-NO-Pd,0.7639489970833271
SH-NCO-Pd,OH-CN-Pd,0.7195188921428564
SH-NCO-Pd,OH-NCO-Pd,0.35678038922743305
SH-NCO-Pd,OH-NC-Pd,0.771452424142856
SH-NCO-Pd,OH-NCS-Pd,0.5806517757440446
SH-NCO-Pd,OH-NO-Pd,0.28199598216666644
SH-NCO-Pd,OH-OCN-Pd,0.6109962058941001
SH-NCO-Pd,OH-SCN-Pd,0.6547883007440447
SH-NCO-Pd,OH-SH-Pd,0.5274833635833343
SH-NCO-Pd,SCN-CN-Pd,0.913532867291666
SH-NCO-Pd,SCN-NCO-Pd,0.5925776658928523
SH-NCO-Pd,SCN-NC-Pd,0.9257451322916648
SH-NCO-Pd,SCN-NCS-Pd,0.624229122857141
SH-NCO-Pd,SCN-NO-Pd,0.8641042764583293
SH-NCO-Pd,SCN-OCN-Pd,0.7577965658928534
SH-NCO-Pd,SH-CN-Pd,0.8426067522500009
SH-NCO-Pd,SH-NCO-Pd,0.4949079374107104
SH-NCO-Pd,SH-NC-Pd,0.9087448362499995
SH-NCO-Pd,SH-NCS-Pd,0.527580616249999
SH-NCO-Pd,SH-NO-Pd,0.7606734876388899
SH-NCO-Pd,SH-OCN-Pd,0.6691332574107118
SH-NCO-Pd,SH-SCN-Pd,0.5489286212499991
SH-NCO-Pd,NH-O-Pd,0.4877002136458337
SH-NCO-Pd,NH-S-Pd,0.5155663771875005
SH-NCO-Pd,O-S-Pd,0.546658485937499
SH-NCO-Pt,C,0.0
SH-NCO-Pt,CO2,0.0
SH-NCO-Pt,CS14,0.05123977965625137
SH-NCO-Pt,H,0.0
SH-NCO-Pt,H10SO8,0.0
SH-NCO-Pt,H20C3N4O10,0.0
SH-NCO-Pt,H2O,0.0
SH-NCO-Pt,H2S,0.23921937773437385
SH-NCO-Pt,H2SO4,0.0
SH-NCO-Pt,H34C19,0.2446075019339613
SH-NCO-Pt,H3CS,0.22698742989062382
SH-NCO-Pt,H3N,0.12192028812499967
SH-NCO-Pt,H3NO4,0.0
SH-NCO-Pt,H4CN2O,0.005357913593750929
SH-NCO-Pt,H4CSN2,0.0525873996191395
SH-NCO-Pt,H4SO5,0.0
SH-NCO-Pt,H7C3N3O5,0.0
SH-NCO-Pt,H8S5N2,0.03852482465104057
SH-NCO-Pt,H8SN2O4,0.0
SH-NCO-Pt,HNO3,0.0
SH-NCO-Pt,HS7N,0.08418935318576537
SH-NCO-Pt,HS8N,0.09625353006249959
SH-NCO-Pt,N,0.0
SH-NCO-Pt,NO2,0.0
SH-NCO-Pt,O,0.0
SH-NCO-Pt,Pt,0.0
SH-NCO-Pt,Pt3O4,0.0
SH-NCO-Pt,PtO2,0.0
SH-NCO-Pt,PtS,0.0
SH-NCO-Pt,PtS2,0.0
SH-NCO-Pt,S,0.0
SH-NCO-Pt,S8O,0.03007976638598997
SH-NCO-Pt,SO3,0.0
SH-NCO-Pt,OH-OH-Pt,0.5830221715833268
SH-NCO-Pt,O-O-Pt,0.08510844833333664
SH-NCO-Pt,CN-CN-Pt,0.9821592270000004
SH-NCO-Pt,NC-NC-Pt,1.4341660689999998
SH-NCO-Pt,NCO-NCO-Pt,0.5007654885714281
SH-NCO-Pt,NCS-NCS-Pt,0.8032453792857126
SH-NCO-Pt,NO-NO-Pt,0.6415980069999989
SH-NCO-Pt,OCN-OCN-Pt,1.018839702857143
SH-NCO-Pt,SCN-SCN-Pt,0.8121447292857127
SH-NCO-Pt,SH-SH-Pt,0.6379815200000003
SH-NCO-Pt,NH-NH-Pt,0.2674013600000009
SH-NCO-Pt,S-S-Pt,0.01625398000000189
SH-NCO-Pt,NC-CN-Pt,1.1765937609999995
SH-NCO-Pt,NCO-CN-Pt,0.7065775370833265
SH-NCO-Pt,NCO-NC-Pt,0.8757233404166591
SH-NCO-Pt,NCS-CN-Pt,0.9620044791666658
SH-NCO-Pt,NCS-NCO-Pt,0.7016646103571382
SH-NCO-Pt,NCS-NC-Pt,1.105383127499998
SH-NCO-Pt,NO-CN-Pt,0.9298701299999976
SH-NCO-Pt,NO-NCO-Pt,0.5997625629166663
SH-NCO-Pt,NO-NC-Pt,1.060061037999997
SH-NCO-Pt,NO-NCS-Pt,0.87375874833333
SH-NCO-Pt,OCN-CN-Pt,0.987237347083326
SH-NCO-Pt,OCN-NCO-Pt,0.753821284285717
SH-NCO-Pt,OCN-NC-Pt,1.1557127504166615
SH-NCO-Pt,OCN-NCS-Pt,0.9381668074999965
SH-NCO-Pt,OCN-NO-Pt,0.8964257162499969
SH-NCO-Pt,OH-CN-Pt,0.8378469871428535
SH-NCO-Pt,OH-NCO-Pt,0.5940460783940971
SH-NCO-Pt,OH-NC-Pt,1.045793843142853
SH-NCO-Pt,OH-NCS-Pt,0.8342260859523769
SH-NCO-Pt,OH-NO-Pt,0.45154137591666554
SH-NCO-Pt,OH-OCN-Pt,0.9144226667274324
SH-NCO-Pt,OH-SCN-Pt,0.788463449285711
SH-NCO-Pt,OH-SH-Pt,0.6676172658333357
SH-NCO-Pt,SCN-CN-Pt,1.0197847591666651
SH-NCO-Pt,SCN-NCO-Pt,0.7186909060714264
SH-NCO-Pt,SCN-NC-Pt,1.0963812425000015
SH-NCO-Pt,SCN-NCS-Pt,0.7969450978571402
SH-NCO-Pt,SCN-NO-Pt,0.9618564983333293
SH-NCO-Pt,SCN-OCN-Pt,0.8853167232142809
SH-NCO-Pt,SH-CN-Pt,0.9557510624999956
SH-NCO-Pt,SH-NCO-Pt,0.6250415826190441
SH-NCO-Pt,SH-NC-Pt,1.0704190044999962
SH-NCO-Pt,SH-NCS-Pt,0.7095547787500003
SH-NCO-Pt,SH-NO-Pt,0.8585858146666645
SH-NCO-Pt,SH-OCN-Pt,0.7944495842857116
SH-NCO-Pt,SH-SCN-Pt,0.731054225416667
SH-NCO-Pt,NH-O-Pt,0.28107403473957504
SH-NCO-Pt,NH-S-Pt,0.344712659999999
SH-NCO-Pt,O-S-Pt,0.30670384365384606
SH-NCO-Sr,C,0.0
SH-NCO-Sr,CO2,0.0
SH-NCO-Sr,CS14,0.051239779656254925
SH-NCO-Sr,H,0.0
SH-NCO-Sr,H10SO8,0.0
SH-NCO-Sr,H20C3N4O10,0.0
SH-NCO-Sr,H2O,0.0
SH-NCO-Sr,H2S,0.23921937773437385
SH-NCO-Sr,H2SO4,0.0
SH-NCO-Sr,H34C19,0.244607501933916
SH-NCO-Sr,H3CS,0.22698742989061493
SH-NCO-Sr,H3N,0.12192028812499967
SH-NCO-Sr,H3NO4,0.0
SH-NCO-Sr,H4CN2O,0.005357913593752706
SH-NCO-Sr,H4CSN2,0.052587399619140385
SH-NCO-Sr,H4SO5,0.0
SH-NCO-Sr,H7C3N3O5,0.0
