"388_OsTe2",0.10159672,"Te-Te-Os"
"389_PdTe2",-0.4003741233,"Te-Te-Pd"
"390_PtTe2",-0.6220012767,"Te-Te-Pt"
"391_ReTe2",0.2213317433,"Te-Te-Re"
"392_RuTe2",-0.1601993067,"Te-Te-Ru"
"393_SnTe2",-0.1621813433,"Te-Te-Sn"
"394_TcTe2",-0.1064729567,"Te-Te-Tc"
"395_TiTe2",-0.8569154633,"Te-Te-Ti"
"396_WTe2",0.06218692,"Te-Te-W"
"397_ZrTe2",-1.07013484,"Te-Te-Zr"
"599_CoH2NS",-0.0338581194,"NH-SH-Co"
"600_CrH2NS",-0.2836572554,"NH-SH-Cr"
"601_FeH2NS",0.0439351466,"NH-SH-Fe"
"602_GaH2NS",-0.1810444474,"NH-SH-Ga"
"605_IrH2NS",0.0311976486,"NH-SH-Ir"
"606_LaH2NS",-0.9789794534,"NH-SH-La"
"607_LuH2NS",-1.0286847714,"NH-SH-Lu"
"608_NdH2NS",-0.9433464634,"NH-SH-Nd"
"609_RhH2NS",-0.0210960014,"NH-SH-Rh"
"610_RuH2NS",0.1344908046,"NH-SH-Ru"
"611_ScH2NS",-0.9696173274,"NH-SH-Sc"
"612_SmH2NS",-0.9624366914,"NH-SH-Sm"
"613_YH2NS",-1.0233343874,"NH-SH-Y"
"614_AlBrO",-2.05600653,"O-Br-Al"
"615_BiBrO",-0.91276069,"O-Br-Bi"
"617_CoBrO",-0.6225321833,"O-Br-Co"
"618_CrBrO",-1.5811585233,"O-Br-Cr"
"619_FeBrO",-0.9677817867,"O-Br-Fe"
"620_GaBrO",-1.2374885033,"O-Br-Ga"
"621_GdBrO",-2.94798618,"O-Br-Gd"
"622_InBrO",-1.3005666833,"O-Br-In"
"623_IrBrO",-0.0198724567,"O-Br-Ir"
"624_LaBrO",-3.0778758033,"O-Br-La"
"625_LuBrO",-3.0768081567,"O-Br-Lu"
"626_NdBrO",-2.97076099,"O-Br-Nd"
"627_RhBrO",-0.4287946733,"O-Br-Rh"
"628_RuBrO",-0.4007865967,"O-Br-Ru"
"629_ScBrO",-2.9256611733,"O-Br-Sc"
"630_SmBrO",-2.9935574733,"O-Br-Sm"
"631_YBrO",-3.0813350667,"O-Br-Y"
"632_AlClO",-2.4174749233,"O-Cl-Al"
"633_BiClO",-1.00844065,"O-Cl-Bi"
"634_CeClO",-3.11595516,"O-Cl-Ce"
"635_CoClO",-0.85516846,"O-Cl-Co"
"636_CrClO",-1.8597112967,"O-Cl-Cr"
"637_FeClO",-1.0258080033,"O-Cl-Fe"
"638_GaClO",-1.51159934,"O-Cl-Ga"
"639_GdClO",-2.08208508,"O-Cl-Gd"
"640_InClO",-1.4762083767,"O-Cl-In"
"641_IrClO",-0.2178420967,"O-Cl-Ir"
"642_LaClO",-3.2301026167,"O-Cl-La"
"643_LuClO",-3.2829682433,"O-Cl-Lu"
"644_NdClO",-3.12747688,"O-Cl-Nd"
"645_RhClO",-0.6517004333,"O-Cl-Rh"
"646_RuClO",-0.6111303267,"O-Cl-Ru"
"647_ScClO",-3.1446609033,"O-Cl-Sc"
"648_SmClO",-3.15819478,"O-Cl-Sm"
"649_YClO",-3.2625184633,"O-Cl-Y"
"650_AlCNO",-0.9035375525,"O-CN-Al"
"651_BiCNO",0.1424488325,"O-CN-Bi"
"653_CoCNO",0.116478935,"O-CN-Co"
"654_CrCNO",-0.4992039725,"O-CN-Cr"
"655_FeCNO",0.010995685,"O-CN-Fe"
"656_GaCNO",-0.2068886575,"O-CN-Ga"
"657_GdCNO",-0.367621905,"O-CN-Gd"
"658_InCNO",-0.1577305825,"O-CN-In"
"659_IrCNO",0.455668725,"O-CN-Ir"
"660_LaCNO",-1.4628383725,"O-CN-La"
"661_LuCNO",-1.504120015,"O-CN-Lu"
"662_NdCNO",-1.3829970325,"O-CN-Nd"
"664_RuCNO",0.26215324,"O-CN-Ru"
"665_ScCNO",-1.40443987,"O-CN-Sc"
"666_SmCNO",-1.405445845,"O-CN-Sm"
"667_YCNO",-1.487229025,"O-CN-Y"
"668_AlFO",-3.37681044,"O-F-Al"
"669_BiFO",-1.5629625633,"O-F-Bi"
"671_CoFO",-1.6888999067,"O-F-Co"
"672_CrFO",-2.65667634,"O-F-Cr"
"673_FeFO",-1.81859102,"O-F-Fe"
"674_GaFO",-2.2809442567,"O-F-Ga"
"675_GdFO",-3.7747190467,"O-F-Gd"
"676_InFO",-2.0980282433,"O-F-In"
"677_IrFO",-0.7506637633,"O-F-Ir"
"678_LaFO",-3.89178338,"O-F-La"
"679_LuFO",-4.0053765633,"O-F-Lu"
"680_NdFO",-3.7822619233,"O-F-Nd"
"681_RhFO",-1.2501264533,"O-F-Rh"
"682_RuFO",-1.20936487,"O-F-Ru"
"683_ScFO",-3.8862465967,"O-F-Sc"
"684_SmFO",-3.8248330333,"O-F-Sm"
"685_YFO",-3.9517671867,"O-F-Y"
"686_AlIO",-1.4344877467,"O-I-Al"
"687_BiIO",-0.72487779,"O-I-Bi"
"689_CoIO",-0.49991181,"O-I-Co"
"690_CrIO",-1.03960031,"O-I-Cr"
"691_FeIO",-0.6865328067,"O-I-Fe"
"692_GaIO",-0.7648086633,"O-I-Ga"
"695_IrIO",0.22212749,"O-I-Ir"
"696_LaIO",-2.8169101667,"O-I-La"
"697_LuIO",-2.7029572267,"O-I-Lu"
"698_NdIO",-2.69585834,"O-I-Nd"
"699_RhIO",-0.09453677,"O-I-Rh"
"700_RuIO",-0.0474071433,"O-I-Ru"
"701_ScIO",-2.52852684,"O-I-Sc"
"702_SmIO",-2.70158252,"O-I-Sm"
"703_YIO",-2.7568497967,"O-I-Y"
"704_AlCNO",-1.0456425325,"O-NC-Al"
"705_BiCNO",0.1373284725,"O-NC-Bi"
"707_CoCNO",0.10507304,"O-NC-Co"
"708_CrCNO",-0.5680714275,"O-NC-Cr"
"709_FeCNO",-0.0074000725,"O-NC-Fe"
"710_GaCNO",-0.2914239925,"O-NC-Ga"
"711_GdCNO",-0.459773205,"O-NC-Gd"
"712_InCNO",-0.21511471,"O-NC-In"
"713_IrCNO",0.6184055725,"O-NC-Ir"
"714_LaCNO",-1.5520249725,"O-NC-La"
"715_LuCNO",-1.6162787225,"O-NC-Lu"
"716_NdCNO",-1.4762638375,"O-NC-Nd"
"717_AlCNO2",-1.596855636,"O-NCO-Al"
"718_BiCNO2",-0.595201214,"O-NCO-Bi"
"720_CoCNO2",-0.6582304,"O-NCO-Co"
"721_CrCNO2",-1.23539036,"O-NCO-Cr"
"722_FeCNO2",-0.743104462,"O-NCO-Fe"
"723_GaCNO2",-0.997846884,"O-NCO-Ga"
"724_GdCNO2",-1.085514116,"O-NCO-Gd"
"725_InCNO2",-0.921200652,"O-NCO-In"
"726_IrCNO2",-0.249275944,"O-NCO-Ir"
"728_LuCNO2",-2.016815604,"O-NCO-Lu"
"729_NdCNO2",-1.886987882,"O-NCO-Nd"
"730_RhCNO2",-0.501831638,"O-NCO-Rh"
"731_RuCNO2",-0.465817374,"O-NCO-Ru"
"732_ScCNO2",-1.953830484,"O-NCO-Sc"
"733_SmCNO2",-1.913274694,"O-NCO-Sm"
"734_YCNO2",-1.99152991,"O-NCO-Y"
"735_RhCNO",0.29214566,"O-NC-Rh"
"736_RuCNO",0.353720485,"O-NC-Ru"
"737_AlCNOS",-0.9604098394,"O-NCS-Al"
"738_BiCNOS",-0.1510818234,"O-NCS-Bi"
"739_ScCNO",-1.51736936,"O-NC-Sc"
"741_CoCNOS",-0.0479252654,"O-NCS-Co"
"742_CrCNOS",-0.5606431074,"O-NCS-Cr"
"743_FeCNOS",-0.1381598614,"O-NCS-Fe"
"744_GaCNOS",-0.4144318334,"O-NCS-Ga"
"745_GdCNOS",-0.6136775194,"O-NCS-Gd"
"746_InCNOS",-0.4167935494,"O-NCS-In"
"747_IrCNOS",0.2392482706,"O-NCS-Ir"
"748_LaCNOS",-1.4820324694,"O-NCS-La"
"749_LuCNOS",-1.5267937514,"O-NCS-Lu"
"750_SmCNO",-1.49833213,"O-NC-Sm"
"751_NdCNOS",-1.4211743874,"O-NCS-Nd"
"752_RhCNOS",0.0130628206,"O-NCS-Rh"
"753_RuCNOS",0.0591655726,"O-NCS-Ru"
"754_ScCNOS",-1.4371629714,"O-NCS-Sc"
"755_SmCNOS",-1.4420657054,"O-NCS-Sm"
"756_YCNOS",-1.5129719414,"O-NCS-Y"
"758_AlNO2",-1.35912041,"O-NO-Al"
"759_BiNO2",-0.141740005,"O-NO-Bi"
"760_CeNO2",-1.67796527,"O-NO-Ce"
"761_CoNO2",-0.3865226925,"O-NO-Co"
"762_CrNO2",-0.9995118425,"O-NO-Cr"
"763_FeNO2",-0.5624197125,"O-NO-Fe"
"764_GaNO2",-0.667192465,"O-NO-Ga"
"765_GdNO2",-1.6411555975,"O-NO-Gd"
"766_InNO2",-0.46416179,"O-NO-In"
"767_IrNO2",0.0565666075,"O-NO-Ir"
"768_LaNO2",-1.727779745,"O-NO-La"
"769_LuNO2",-1.7983909325,"O-NO-Lu"
"770_NdNO2",-1.6505842625,"O-NO-Nd"
"771_RhNO2",-0.2103758275,"O-NO-Rh"
"772_RuNO2",-0.22440026,"O-NO-Ru"
"774_SmNO2",-1.674587345,"O-NO-Sm"
"775_YNO2",-1.75634171,"O-NO-Y"
"776_AlCNO2",-1.31208116,"O-OCN-Al"
"777_BiCNO2",-0.325725896,"O-OCN-Bi"
"779_CoCNO2",-0.353550402,"O-OCN-Co"
"780_CrCNO2",-0.943056314,"O-OCN-Cr"
"781_FeCNO2",-0.530439404,"O-OCN-Fe"
"782_GaCNO2",-0.702886966,"O-OCN-Ga"
"783_GdCNO2",-1.624492902,"O-OCN-Gd"
"784_InCNO2",-0.632320368,"O-OCN-In"
"785_IrCNO2",0.098862084,"O-OCN-Ir"
"786_LaCNO2",-1.70727618,"O-OCN-La"
"787_LuCNO2",-1.238718534,"O-OCN-Lu"
"788_NdCNO2",-1.63785913,"O-OCN-Nd"
"789_RhCNO2",-0.169368828,"O-OCN-Rh"
"790_RuCNO2",-0.140880378,"O-OCN-Ru"
"791_ScCNO2",-1.677433572,"O-OCN-Sc"
"792_SmCNO2",-1.653952494,"O-OCN-Sm"
"793_YCNO2",-1.727410692,"O-OCN-Y"
"794_AlCNOS",-0.6168724874,"O-SCN-Al"
"795_BiCNOS",0.0521554026,"O-SCN-Bi"
"796_CeCNOS",-1.1661683834,"O-SCN-Ce"
"797_CoCNOS",0.1203312866,"O-SCN-Co"
"798_CrCNOS",-0.3492001534,"O-SCN-Cr"
"799_FeCNOS",0.0977580606,"O-SCN-Fe"
"800_GaCNOS",-0.1219735734,"O-SCN-Ga"
"801_GdCNOS",-0.3589937594,"O-SCN-Gd"
"802_InCNOS",-0.1464730274,"O-SCN-In"
"803_IrCNOS",0.2131581906,"O-SCN-Ir"
"804_LaCNOS",-1.2229366974,"O-SCN-La"
"805_LuCNOS",-1.2212359214,"O-SCN-Lu"
"806_NdCNOS",-1.1598511734,"O-SCN-Nd"
"807_RhCNOS",0.1275319186,"O-SCN-Rh"
"808_RuCNOS",0.1867807686,"O-SCN-Ru"
"809_ScCNOS",-1.1402906854,"O-SCN-Sc"
"810_SmCNOS",-1.1674975134,"O-SCN-Sm"
"811_YCNOS",-1.2212272454,"O-SCN-Y"
"812_AlHOS",-1.2707194443,"O-SH-Al"
"813_BiHOS",-0.3920484218,"O-SH-Bi"
"814_CeHOS",-1.9193320318,"O-SH-Ce"
"815_CoHOS",-0.3483104068,"O-SH-Co"
"816_CrHOS",-0.9566657968,"O-SH-Cr"
"817_FeHOS",-0.3809100168,"O-SH-Fe"
"818_GaHOS",-0.6405417093,"O-SH-Ga"
"820_InHOS",-0.6661258667,"O-SH-In"
"821_IrHOS",-0.2221671118,"O-SH-Ir"
"822_LaHOS",-1.9938071968,"O-SH-La"
"823_LuHOS",-2.0089632543,"O-SH-Lu"
"824_NdHOS",-1.9210035093,"O-SH-Nd"
"825_RhHOS",-0.3324029867,"O-SH-Rh"
"826_RuHOS",-0.2514884042,"O-SH-Ru"
"827_ScHOS",-1.9044237268,"O-SH-Sc"
"828_SmHOS",-1.9400340893,"O-SH-Sm"
"829_YHOS",-2.0056534593,"O-SH-Y"
"830_AlBrHP",-0.59871894,"PH-Br-Al"
"831_BiBrHP",-0.1590079675,"PH-Br-Bi"
"833_CoBrHP",-0.3727005425,"PH-Br-Co"
"834_CrBrHP",-0.39126648,"PH-Br-Cr"
"835_FeBrHP",-0.210506845,"PH-Br-Fe"
"836_GaBrHP",-0.3390460975,"PH-Br-Ga"
"839_IrBrHP",-0.4644388975,"PH-Br-Ir"
"841_LuBrHP",-1.13118457,"PH-Br-Lu"
"843_RhBrHP",-0.5637866125,"PH-Br-Rh"
"844_RuBrHP",-0.261859245,"PH-Br-Ru"
"847_YBrHP",-1.1891162375,"PH-Br-Y"
"848_AlClHP",-0.66694613,"PH-Cl-Al"
"851_CoClHP",-0.4935302775,"PH-Cl-Co"
"852_CrClHP",-0.4830676625,"PH-Cl-Cr"
"853_FeClHP",-0.3312265575,"PH-Cl-Fe"
"854_GaClHP",-0.38929051,"PH-Cl-Ga"
"855_GdClHP",-1.19786784,"PH-Cl-Gd"
"856_InClHP",-0.437020765,"PH-Cl-In"
"857_IrClHP",-0.55036741,"PH-Cl-Ir"
"858_LaClHP",-1.30463263,"PH-Cl-La"
"860_NdClHP",-1.2348366375,"PH-Cl-Nd"
"861_RhClHP",-0.6573835975,"PH-Cl-Rh"
"862_RuClHP",-0.34094427,"PH-Cl-Ru"
"864_SmClHP",-1.2351964725,"PH-Cl-Sm"
"866_AlCHNP",0.287377394,"PH-CN-Al"
"869_CoCHNP",0.314964508,"PH-CN-Co"
"870_CrCHNP",0.385445088,"PH-CN-Cr"
"871_FeCHNP",0.394224546,"PH-CN-Fe"
"872_GaCHNP",0.493573728,"PH-CN-Ga"
"873_GdCHNP",-0.18131842,"PH-CN-Gd"
"874_InCHNP",0.443257152,"PH-CN-In"
"875_IrCHNP",0.23261316,"PH-CN-Ir"
