Compound,Formation_energy,E_above_hull
OH-NC-Zn,-0.289071396,0.505767387
OH-NO-Ba,-1.179399478,0.455102421
OH-NO-Be,-0.865510594,0.734325492
OH-NO-Ca,-1.247527114,0.511407086
OH-NO-Cd,-0.392740944,0.493639926
OH-NO-Co,-0.4806919,0.612486025
OH-NO-Cu,-0.397979076,0.289277971
OH-NO-Fe,-0.569587792,0.571565667
OH-NO-Mg,-1.032625204,0.585028248
OH-NO-Mn,-0.832299202,0.629658243
OH-NO-Ni,-0.596742302,0.283260551
OH-NO-Pb,-0.338704028,0.525837462
OH-NO-Pd,-0.352575544,0.281995982
OH-NO-Pt,-0.23050179,0.451541376
OH-NO-Sr,-1.002476542,0.706662338
OH-NO-Zn,-0.527984994,0.50523298
OH-OCN-Ba,-1.27913364,0.408862163
OH-OCN-Be,-0.852865643,0.627382268
OH-OCN-Ca,-1.324653202,0.395224204
OH-OCN-Cd,-0.553974872,0.408098777
OH-OCN-Co,-0.427246763,0.523922202
OH-OCN-Cu,-0.309390595,0.480376955
OH-OCN-Fe,-0.538867683,0.427330949
OH-OCN-Mg,-1.155888183,0.408787417
OH-OCN-Mn,-0.804358878,0.448201925
OH-OCN-Ni,-0.551697317,0.400516416
OH-OCN-Pb,-0.498608037,0.434088237
OH-OCN-Pd,-0.173144857,0.610996206
OH-OCN-Pt,0.130284973,0.914422667
OH-OCN-Sr,-1.311437107,0.415286535
OH-OCN-Zn,-0.619483298,0.436376527
OH-SCN-Ba,-0.863520708,0.470092407
OH-SCN-Be,-0.311110658,0.82280266
OH-SCN-Ca,-0.884696426,0.459000296
OH-SCN-Cd,-0.225353761,0.492696013
OH-SCN-Co,-0.125409408,0.53781808
OH-SCN-Cu,0.005237817,0.550325527
OH-SCN-Fe,-0.135574728,0.554316504
OH-SCN-Mg,-0.64303592,0.48450295
OH-SCN-Mn,-0.419345331,0.461549392
OH-SCN-Ni,-0.202048088,0.459016079
OH-SCN-Pb,-0.192002183,0.467476541
OH-SCN-Pd,0.038404037,0.654788301
OH-SCN-Pt,0.140431336,0.788463449
OH-SCN-Sr,-0.885857035,0.46710817
OH-SCN-Zn,-0.233817406,0.547513671
OH-SH-Ba,-1.402364175,0.322463256
OH-SH-Be,-0.760785947,0.724401728
OH-SH-Ca,-1.440955593,0.295972167
OH-SH-Cd,-0.642221725,0.319570457
OH-SH-Co,-0.557850541,0.355841204
OH-SH-Cu,-0.349058039,0.404468931
OH-SH-Fe,-0.583992703,0.363621004
OH-SH-Mg,-1.156903811,0.320634526
OH-SH-Mn,-0.586104457,0.582079263
OH-SH-Ni,-0.610659971,0.260688184
OH-SH-Pb,-0.592062415,0.321069043
OH-SH-Pd,-0.311599471,0.527483364
OH-SH-Pt,-0.209442989,0.667617266
OH-SH-Sr,-1.436481921,0.311539096
OH-SH-Zn,-0.659414997,0.384544837
SCN-Br-Ba,-0.910830703,0.373658296
SCN-Br-Be,-0.085003701,0.554243801
SCN-Br-Ca,-0.841198177,0.378442958
SCN-Br-Cd,-0.113645805,0.383050571
SCN-Br-Co,0.056345221,0.429519647
SCN-Br-Cu,0.215860963,0.438574542
SCN-Br-Fe,0.055780395,0.495422975
SCN-Br-Mg,-0.512549093,0.378056528
SCN-Br-Mn,0.030639281,0.697955168
SCN-Br-Ni,-0.028464503,0.37888556
SCN-Br-Pb,-0.064424197,0.375264006
SCN-Br-Pd,0.228368755,0.50008584
SCN-Br-Pt,0.342508439,0.658019328
SCN-Br-Sr,-0.884917047,0.371085187
SCN-Br-Zn,-0.085476949,0.443697517
SCN-Cl-Ba,-0.976876935,0.392614445
SCN-Cl-Be,-0.173591441,0.578198237
SCN-Cl-Ca,-0.920123181,0.39497927
SCN-Cl-Cd,-0.152081401,0.402236439
SCN-Cl-Co,-0.008745775,0.452921541
SCN-Cl-Cu,0.145775899,0.427489721
SCN-Cl-Fe,-0.027907153,0.481222245
SCN-Cl-Mg,-0.594355151,0.397435107
SCN-Cl-Mn,-0.050215187,0.696414213
SCN-Cl-Ni,-0.092142505,0.393029797
SCN-Cl-Pb,-0.108205541,0.387671719
SCN-Cl-Pd,0.198687139,0.513851941
SCN-Cl-Pt,0.337196257,0.686519988
SCN-Cl-Sr,-0.959357461,0.392843481
SCN-Cl-Zn,-0.140998811,0.455740639
SCN-CN-Ba,-0.177061326,0.619219763
SCN-CN-Be,0.539808736,0.962412052
SCN-CN-Ca,-0.10364425,0.719988908
SCN-CN-Cd,0.520391577,0.778099092
SCN-CN-Co,0.623026999,0.780787709
SCN-CN-Cu,0.754201992,0.84921197
SCN-CN-Fe,0.617522097,0.797837313
SCN-CN-Mg,0.185484064,0.750495393
SCN-CN-Mn,0.361090522,0.755424658
SCN-CN-Ni,0.581592274,0.735817236
SCN-CN-Pb,0.532760107,0.726215133
SCN-CN-Pd,0.747226336,0.913532867
SCN-CN-Pt,0.821830377,1.019784759
SCN-CN-Sr,-0.149917761,0.675573906
SCN-CN-Zn,0.545191766,0.865667603
SCN-F-Ba,-1.258329375,0.477198813
SCN-F-Be,-0.425509287,0.873954811
SCN-F-Ca,-1.250496535,0.517617708
SCN-F-Cd,-0.374783171,0.513057412
SCN-F-Co,-0.242401455,0.590355138
SCN-F-Cu,-0.065093373,0.550458759
SCN-F-Fe,-0.233986909,0.664346099
SCN-F-Mg,-0.902647897,0.5909663
SCN-F-Mn,-0.304611765,0.82180925
SCN-F-Ni,-0.315529557,0.528107875
SCN-F-Pb,-0.413919423,0.441799148
SCN-F-Pd,-0.029582545,0.637970825
SCN-F-Pt,0.100397709,0.805928499
SCN-F-Sr,-1.269099735,0.498503948
SCN-F-Zn,-0.364730933,0.593188385
SCN-I-Ba,-0.748561567,0.355399932
SCN-I-Be,0.136362961,0.641347927
SCN-I-Ca,-0.670592655,0.372104468
SCN-I-Cd,0.024338881,0.379030547
SCN-I-Co,0.213438987,0.4260143
SCN-I-Cu,0.325749495,0.437622455
SCN-I-Fe,0.247302525,0.524937112
SCN-I-Mg,-0.322936257,0.377047138
SCN-I-Mn,-0.122377981,0.379170871
SCN-I-Ni,0.136284717,0.388149167
SCN-I-Pb,0.051365435,0.369623644
SCN-I-Pd,0.315949921,0.51582655
SCN-I-Pt,0.438924719,0.689586353
SCN-I-Sr,-0.721234445,0.350768704
SCN-I-Zn,0.081216317,0.466971375
SCN-NC-Ba,-0.215279453,0.581001636
SCN-NC-Be,0.498039312,0.920642629
SCN-NC-Ca,-0.156005836,0.667627321
SCN-NC-Cd,0.505689682,0.763397197
SCN-NC-Co,0.625050372,0.782811083
SCN-NC-Cu,0.754370424,0.849380402
SCN-NC-Fe,0.605691222,0.786006438
SCN-NC-Mg,0.126317497,0.691328826
SCN-NC-Mn,0.581198477,0.975532613
SCN-NC-Ni,0.570300601,0.724525563
SCN-NCO-Ba,-0.619982802,0.434191515
SCN-NCO-Be,-0.117543175,0.765459888
SCN-NCO-Ca,-0.613439542,0.449377867
SCN-NCO-Cd,-0.069619227,0.443289289
SCN-NCO-Co,0.002518353,0.475091903
SCN-NCO-Cu,0.128518546,0.494162948
SCN-NCO-Fe,-0.010792308,0.486572804
SCN-NCO-Mg,-0.403227398,0.474311852
SCN-NCO-Mn,-0.233833674,0.432296308
SCN-NCO-Ni,-0.04881113,0.428892661
SCN-NCO-Pb,-0.03120357,0.44318791
SCN-NCO-Pd,0.165821932,0.592577666
SCN-NCO-Pt,0.264808443,0.718690906
SCN-NCO-Sr,-0.625319625,0.445442198
SCN-NCO-Zn,-0.074699458,0.492889872
SCN-NC-Pb,0.527043496,0.720498521
SCN-NC-Pd,0.759438601,0.925745132
SCN-NC-Pt,0.898426861,1.096381243
SCN-NCS-Ba,-0.319862635,0.385704047
SCN-NCS-Be,0.248599394,0.610830861
SCN-NCS-Ca,-0.298466695,0.407504635
SCN-NCS-Cd,0.255542765,0.476434973
SCN-NCS-Co,0.330237912,0.56117798
SCN-NCS-Cu,0.440167145,0.521604322
SCN-NCS-Fe,0.327200251,0.592778039
SCN-NCS-Mg,-0.069053819,0.417190158
SCN-NCS-Mn,0.305443192,0.643443933
SCN-NCS-Ni,0.287051749,0.490443549
SCN-NCS-Pb,0.276154134,0.441972779
SCN-NCS-Pd,0.464120518,0.624229123
SCN-NCS-Pt,0.565648268,0.796945098
SCN-NC-Sr,-0.191612383,0.633879284
SCN-NCS-Sr,-0.314880966,0.392683372
SCN-NCS-Zn,0.263488278,0.538181906
SCN-NC-Zn,0.526306217,0.846782055
SCN-NO-Ba,-0.329477463,0.900392575
SCN-NO-Be,0.328497077,1.358667319
SCN-NO-Ca,-0.272498996,0.967454649
SCN-NO-Cd,0.378609926,0.977003195
SCN-NO-Co,0.346416642,0.897752451
SCN-NO-Cu,0.426354737,0.852939874
SCN-NO-Fe,0.312207466,0.892466764
SCN-NO-Mg,0.011827484,1.035623277
SCN-NO-Mn,0.115784926,0.892936572
SCN-NO-Ni,0.273485692,0.830806782
SCN-NO-Pb,0.368733931,0.922190658
SCN-NO-Pd,0.366222586,0.864104276
SCN-NO-Pt,0.432326957,0.961856498
SCN-NO-Sr,-0.3016061,0.947616029
SCN-NO-Zn,0.356431469,1.018619022
SCN-OCN-Ba,-0.51280769,0.541366628
SCN-OCN-Be,0.109978473,0.992981536
SCN-OCN-Ca,-0.447695382,0.615122027
SCN-OCN-Cd,0.146424583,0.659333099
SCN-OCN-Co,0.206952496,0.679526045
SCN-OCN-Cu,0.32262565,0.688270053
SCN-OCN-Fe,0.23341701,0.730782122
SCN-OCN-Mg,-0.197627771,0.679911479
SCN-OCN-Mn,-0.014655625,0.651474356
SCN-OCN-Ni,0.175117688,0.652821478
SCN-OCN-Pb,0.126586628,0.600978107
SCN-OCN-Pd,0.331040832,0.757796566
SCN-OCN-Pt,0.43143426,0.885316723
SCN-OCN-Sr,-0.481935921,0.588825902
SCN-OCN-Zn,0.155213506,0.722802837
SH-Br-Ba,-1.579317497,0.181908369
SH-Br-Be,-0.601399079,0.353274916
SH-Br-Ca,-1.541011392,0.139154644
SH-Br-Cd,-0.626218559,0.150266528
SH-Br-Co,-0.402511099,0.219571551
SH-Br-Cu,-0.215911444,0.218095147
SH-Br-Fe,-0.409024267,0.296143575
SH-Br-Mg,-1.140247139,0.128624504
SH-Br-Mn,-0.457048712,0.532710764
SH-Br-Ni,-0.512150607,0.152651589
SH-Br-Pb,-0.545928227,0.159296645
SH-Br-Pd,-0.224054642,0.271206332
SH-Br-Pt,-0.030125104,0.519878125
SH-Br-Sr,-1.579411392,0.146206018
SH-Br-Zn,-0.593410542,0.223672159
SH-Cl-Ba,-1.667732597,0.199746246
SH-Cl-Be,-0.717055992,0.378295724
SH-Cl-Ca,-1.639409304,0.160083377
SH-Cl-Cd,-0.682486347,0.166025571
SH-Cl-Co,-0.488184382,0.244514381
SH-Cl-Cu,-0.253279469,0.254477426
SH-Cl-Fe,-0.519030502,0.272995864
SH-Cl-Mg,-1.243206782,0.152145658
SH-Cl-Mn,-0.527048104,0.561853263
SH-Cl-Ni,-0.596370197,0.165709798
SH-Cl-Pb,-0.605605382,0.169855811
SH-Cl-Pd,-0.216078702,0.333491918
SH-Cl-Pt,-0.068212074,0.524057207
SH-Cl-Sr,-1.672926072,0.172939724
SH-Cl-Zn,-0.666662189,0.234876741
SH-CN-Ba,-0.585129087,0.494899913
SH-CN-Be,0.234284489,0.865900162
SH-CN-Ca,-0.528461971,0.58438951
SH-CN-Cd,0.226431769,0.66017248
SH-CN-Co,0.351814451,0.665618997
SH-CN-Cu,0.531874949,0.770378616
SH-CN-Fe,0.337310101,0.678180053
SH-CN-Mg,-0.189542591,0.612962696
SH-CN-Mn,0.300745301,0.898437958
SH-CN-Ni,0.302762865,0.612324513
SH-CN-Pb,0.246682501,0.603320225
SH-CN-Pd,0.518547221,0.842606752
SH-CN-Pt,0.593714111,0.955751062
SH-CN-Sr,-0.571465233,0.54361646
SH-CN-Zn,0.254479111,0.763541809
SH-F-Ba,-2.034318259,0.290706593
SH-F-Be,-1.061755702,0.718189039
SH-F-Ca,-2.037809054,0.327948367
SH-F-Cd,-0.948780214,0.316635132
SH-F-Co,-0.794242014,0.402318345
SH-F-Cu,-0.566244142,0.358810641
SH-F-Fe,-0.818304362,0.460226516
SH-F-Mg,-1.614313047,0.408319317
SH-F-Mn,-0.844541137,0.71909975
SH-F-Ni,-0.878424489,0.331736919
SH-F-Pb,-0.979313782,0.24594905
SH-F-Pd,-0.508972724,0.499621236
SH-F-Pt,-0.380394339,0.675671396
SH-F-Sr,-2.056634887,0.308484335
SH-F-Zn,-0.947512519,0.405501246
SH-I-Ba,-1.377153339,0.158413152
SH-I-Be,-0.317628239,0.469217586
SH-I-Ca,-1.322112809,0.136873212
SH-I-Cd,-0.447653587,0.151325613
SH-I-Co,-0.201014297,0.220319462
SH-I-Cu,-0.055599424,0.239856393
SH-I-Fe,-0.162193367,0.340464484
SH-I-Mg,-0.898234387,0.132359474
SH-I-Mn,-0.537561029,0.244989653
SH-I-Ni,-0.292875362,0.177569818
SH-I-Pb,-0.394072394,0.159364985
SH-I-Pd,-0.063773469,0.341686935
SH-I-Pt,0.070476833,0.539418493
SH-I-Sr,-1.367957507,0.127661047
SH-I-Zn,-0.377893782,0.259914658
SH-NC-Ba,-0.627141547,0.452887453
SH-NC-Be,0.181385865,0.813001538
SH-NC-Ca,-0.589446437,0.523405044
SH-NC-Cd,0.205987755,0.639728466
SH-NC-Co,0.353913155,0.667717701
SH-NC-Cu,0.530663787,0.769167454
SH-NC-Fe,0.320767187,0.661637139
SH-NC-Mg,-0.259573213,0.542932074
SH-NC-Mn,0.298613651,0.896306308
SH-NC-Ni,0.278656669,0.588218317
SH-NCO-Ba,-1.049172815,0.2844403
SH-NCO-Be,-0.478685061,0.655228257
SH-NCO-Ca,-1.054703558,0.288993164
SH-NCO-Cd,-0.412278148,0.305771626
SH-NCO-Co,-0.325693693,0.337533795
SH-NCO-Cu,-0.157667143,0.387420567
SH-NCO-Fe,-0.338933533,0.350957699
SH-NCO-Mg,-0.809700293,0.317838577
SH-NCO-Mn,-0.376548273,0.50434645
SH-NCO-Ni,-0.383278315,0.277785852
SH-NCO-Pb,-0.36230076,0.297177964
SH-NCO-Pd,-0.121476326,0.494907937
SH-NCO-Pt,-0.022990531,0.625041583
SH-NCO-Sr,-1.062685306,0.290279899
SH-NCO-Zn,-0.41782663,0.363504448
SH-NC-Pb,0.240458931,0.597096655
SH-NC-Pd,0.584685305,0.908744836
SH-NC-Pt,0.708382053,1.070419004
SH-NCS-Ba,-0.686720152,0.240184055
SH-NCS-Be,-0.037518402,0.488828054
SH-NCS-Ca,-0.674442714,0.252933582
SH-NCS-Cd,-0.021479972,0.339970682
SH-NCS-Co,0.073523848,0.446697005
SH-NCS-Cu,0.211157944,0.409911061
SH-NCS-Fe,0.064991281,0.478575112
SH-NCS-Mg,-0.408079304,0.262948414
SH-NCS-Mn,-0.128476417,0.369600858
SH-NCS-Ni,0.023012149,0.36404566
SH-NCS-Pb,0.003501678,0.300699842
SH-NCS-Pd,0.237044166,0.527580616
SH-NCS-Pt,0.335965399,0.709554779
SH-NC-Sr,-0.626124361,0.488957332
SH-NCS-Sr,-0.692958414,0.236276392
SH-NCS-Zn,-0.012473824,0.411745153
SH-NC-Zn,0.228308751,0.737371449
SH-NO-Ba,-0.754534253,0.845801486
SH-NO-Be,-0.027814927,1.332881056
SH-NO-Ca,-0.727109303,0.885326764
SH-NO-Cd,0.065316841,0.902617331
SH-NO-Co,0.029793849,0.825666836
SH-NO-Cu,0.127009935,0.76267534
SH-NO-Fe,0.102755489,0.929789306
SH-NO-Mg,-0.394368163,0.958678482
SH-NO-Mn,-0.269947957,0.774251951
SH-NO-Ni,0.024949593,0.771806056
SH-NO-Pb,0.053284903,0.841924669
SH-NO-Pd,0.070537051,0.760673488
SH-NO-Pt,0.138120889,0.858585815
SH-NO-Sr,-0.751485359,0.872043966
SH-NO-Zn,0.036222399,0.957871488
SH-OCN-Ba,-0.925297208,0.408315907
SH-OCN-Be,-0.235503923,0.898409395
SH-OCN-Ca,-0.87414217,0.469554553
SH-OCN-Cd,-0.18077664,0.537273134
SH-OCN-Co,-0.101300241,0.561927247
SH-OCN-Cu,0.038245911,0.58333362
SH-OCN-Fe,-0.095264401,0.594626831
SH-OCN-Mg,-0.588861466,0.538677404
SH-OCN-Mn,-0.327281213,0.55361351
SH-OCN-Ni,0.010152712,0.671216879
SH-OCN-Pb,-0.192961881,0.466516843
SH-OCN-Pd,0.052748994,0.669133257
SH-OCN-Pt,0.146417471,0.794449584
SH-OCN-Sr,-0.9084,0.444565205
SH-OCN-Zn,-0.174890153,0.606440924
SH-SCN-Ba,-0.572792077,0.35411213
SH-SCN-Be,0.043498509,0.569844965
SH-SCN-Ca,-0.534786127,0.392590169
SH-SCN-Cd,0.045221661,0.406672315
SH-SCN-Co,0.107905029,0.481078186
SH-SCN-Cu,0.261563229,0.460316346
SH-SCN-Fe,0.090173884,0.503757715
SH-SCN-Mg,-0.287651794,0.383375924
SH-SCN-Mn,0.104216854,0.602294129
SH-SCN-Ni,0.076797819,0.41783133
SH-SCN-Pb,0.104019893,0.401218057
SH-SCN-Pd,0.258392171,0.548928621
SH-SCN-Pt,0.357464846,0.731054225
SH-SCN-Sr,-0.564223809,0.365010997
SH-SCN-Zn,0.058684813,0.482903789
NH-O-Ce,-1.852865838,0.032289666
NH-O-Ge,-0.72146068,0.193571339
NH-O-Hf,-2.007719065,0.170279686
NH-O-Ir,-0.147127825,0.437986143
NH-O-Mo,-0.81103706,0.281046037
NH-O-Os,-0.039743955,0.554517196
NH-O-Pd,-0.089223735,0.487700214
NH-O-Pt,-0.27622712,0.281074035
NH-O-Re,-0.403385428,0.352348238
NH-O-Ru,-0.24379356,0.398647091
NH-O-Sn,-0.697587833,0.17958487
NH-O-Tc,-0.529989078,0.314001222
NH-O-Te,0.009672395,0.641038427
NH-O-Ti,-1.76503506,0.165094281
NH-O-W,-0.78800797,0.257700188
NH-O-Zr,-1.93629215,0.210899179
NH-PH-Ce,-0.59432369,0.430779327
NH-PH-Ge,0.28282707,0.703805057
NH-PH-Hf,-0.62764314,0.418763713
NH-PH-Ir,0.088734118,0.633109444
NH-PH-Mo,-0.127484966,0.469902618
NH-PH-Os,0.270761358,0.770459937
NH-PH-Pd,0.150498428,0.715308711
NH-PH-Pt,-0.077854834,0.495363295
NH-PH-Re,0.191571398,0.686853037
NH-PH-Ru,0.138545218,0.675386866
NH-PH-Sn,0.197623614,0.620068025
NH-PH-Tc,0.06113486,0.594011322
NH-PH-Te,0.43444858,0.855436612
NH-PH-Ti,-0.55794592,0.488255469
NH-PH-W,-0.065610134,0.408832958
NH-PH-Zr,-0.623087228,0.444859691
NH-S-Ce,-1.227398354,0.066352157
NH-S-Ge,-0.088340084,0.265784887
NH-S-Hf,-1.267154022,0.104032349
NH-S-Ir,0.094230221,0.458276908
NH-S-Mo,-0.361108227,0.277628186
NH-S-Os,0.196387358,0.528505091
NH-S-Pd,0.110491961,0.515566377
NH-S-Pt,-0.107833532,0.34471266
NH-S-Re,-0.004759097,0.392484794
NH-S-Ru,0.005320028,0.429243583
NH-S-Sn,-0.206293882,0.201037386
NH-S-Tc,-0.137226107,0.337883607
NH-S-Te,0.270053741,0.43102493
NH-S-Ti,-1.059266669,0.148630386
NH-S-W,-0.322268319,0.246682264
NH-S-Zr,-1.236246144,0.220571576
NH-Se-Ce,-1.14782565,0.068541755
NH-Se-Ge,0.063665888,0.381521101
NH-Se-Hf,-1.13308688,0.130859546
NH-Se-Ir,0.181636335,0.496942176
NH-Se-Mo,-0.259110535,0.287865464
NH-Se-Os,0.31977573,0.56851381
NH-Se-Pd,0.160756,0.52136271
NH-Se-Pt,-0.02244235,0.374875745
NH-Se-Re,0.077136878,0.399166327
NH-Se-Ru,0.051076625,0.405341635
NH-Se-Sn,-0.101698853,0.282601419
NH-Se-Tc,-0.095087253,0.185426572
NH-Se-Te,0.246375168,0.434468555
NH-Se-Ti,-0.963708383,0.185755008
NH-Se-W,-0.176129923,0.275677524
NH-Se-Zr,-1.12385314,0.169973389
NH-Te-Ce,-0.9862064,0.152297746
NH-Te-Ge,0.161649585,0.415647566
NH-Te-Hf,-0.888389715,0.3123966
NH-Te-Ir,0.20071184,0.557027793
NH-Te-Mo,-0.119366563,0.311815514
NH-Te-Os,0.29724993,0.566527233
NH-Te-Pd,0.206886748,0.622471337
NH-Te-Pt,0.077555663,0.546594449
NH-Te-Re,0.179906008,0.364856217
NH-Te-Ru,0.037667495,0.406580823
NH-Te-Sn,0.10627359,0.438639545
NH-Te-Tc,-0.02104496,0.230138692
NH-Te-Ti,-0.792260338,0.35720808
NH-Te-W,0.019814388,0.341577215
NH-Te-Zr,-0.916401295,0.312467748
O-S-Ce,-2.641221469,0.048423893
O-S-Ge,-0.645570766,0.481830242
O-S-Hf,-2.605190876,0.248146759
O-S-Ir,-0.331042246,0.411483388
O-S-Mo,-1.102596939,0.446366238
O-S-Os,-0.145066659,0.587686489
O-S-Pd,-0.274654709,0.546658486
O-S-Pt,-0.486904386,0.306703844
O-S-Re,-0.495874112,0.580219421
O-S-Ru,-0.430935109,0.552746967
O-S-Sn,-0.862800049,0.323118707
O-S-Tc,-0.719441846,0.48983704
O-S-Te,-0.350346262,0.289866479
O-S-Ti,-2.295897489,0.140903553
O-S-W,-1.021008759,0.464194345
O-S-Zr,-2.578260879,0.238193068
O-Se-Ce,-2.53530469,0.059884938
O-Se-Ge,-0.410618147,0.668423183
O-Se-Hf,-2.407426987,0.302924056
O-Se-Ir,-0.1917906,0.494181107
O-Se-Mo,-0.951861547,0.474754412
O-Se-Os,0.010589503,0.63216978
O-Se-Pd,-0.189794873,0.416453387
O-Se-Pt,-0.358561697,0.283109092
O-Se-Re,-0.323732167,0.652075445
O-Se-Ru,-0.344809243,0.545994772
O-Se-Sn,-0.6982938,0.445336202
O-Se-Tc,-0.61463672,0.33518098
O-Se-Te,-0.36209128,0.2775934
O-Se-Ti,-2.15490848,0.172651485
O-Se-W,-0.814590083,0.514422173
O-Se-Zr,-2.413810647,0.279795931
O-Te-Ce,-2.323522907,0.167849043
O-Te-Ge,-0.468220863,0.514142749
O-Te-Hf,-2.03014687,0.434384664
O-Te-Ir,-0.036669183,0.703982674
O-Te-Mo,-0.747278153,0.524945909
O-Te-Os,0.071223493,0.746954736
O-Te-Pd,-0.13461445,0.684436851
O-Te-Pt,-0.241440953,0.570614029
O-Te-Re,-0.118983647,0.658070138
O-Te-Ru,-0.36393839,0.546396717
O-Te-Sn,-0.521786347,0.547425188
O-Te-Tc,-0.524660033,0.379136278
O-Te-Ti,-1.898296847,0.244410606
O-Te-W,-0.535644147,0.619975284
O-Te-Zr,-2.097519803,0.376812465
PH-O-Ce,-1.496288473,0.445957923
PH-O-Ge,-0.005159543,0.961100517
PH-O-Hf,-1.440424055,0.537901918
PH-O-Ir,-0.245083298,0.877889524
PH-O-Mo,-0.620372245,0.60505146
PH-O-Os,-0.021571248,1.036329862
PH-O-Pd,-0.174010295,0.955509703
PH-O-Pt,-0.410392448,0.748653508
PH-O-Re,-0.160758818,0.883346745
PH-O-Ru,-0.22486909,0.892228869
PH-O-Sn,-0.143978595,0.847792507
PH-O-Tc,-0.342851455,0.754996879
PH-O-Te,0.00454148,0.928778717
PH-O-Ti,-1.338692635,0.418316195
PH-O-W,-0.525166975,0.563417833
PH-O-Zr,-1.44969709,0.550180835
PH-S-Ce,-0.940184619,0.350892013
PH-S-Ge,0.108134736,0.40874138
PH-S-Hf,-0.880159374,0.291354218
PH-S-Ir,-0.242467814,0.428274282
PH-S-Mo,-0.303746174,0.403480823
PH-S-Os,0.041027283,0.593233231
PH-S-Pd,-0.165612462,0.391802929
PH-S-Pt,-0.438289274,0.257768328
PH-S-Re,0.038863076,0.567897135
PH-S-Ru,-0.081356424,0.594910108
PH-S-Sn,-0.023586989,0.381070399
PH-S-Tc,-0.134020322,0.497301802
PH-S-Te,0.262596086,0.512700116
PH-S-Ti,-0.762653127,0.272123418
PH-S-W,-0.209760042,0.393580884
PH-S-Zr,-0.898443099,0.329319919
PH-Se-Ce,-0.868355603,0.344985983
PH-Se-Ge,0.116589355,0.380926242
PH-Se-Hf,-0.77281906,0.291454588
PH-Se-Ir,-0.257590865,0.374924534
PH-Se-Mo,-0.23319232,0.382274264
PH-Se-Os,0.079611193,0.548437487
PH-Se-Pd,-0.179634838,0.320566454
PH-Se-Pt,-0.439436255,0.25217841
PH-Se-Re,0.051527505,0.505347123
PH-Se-Ru,-0.08951882,0.517089167
PH-Se-Sn,-0.025170253,0.35645614
PH-Se-Tc,-0.114958073,0.333210048
PH-Se-Te,0.229028298,0.428572479
PH-Se-Ti,-0.663078108,0.28976763
PH-Se-W,-0.1182081,0.36798969
PH-Se-Zr,-0.800504448,0.335123044
PH-Te-Ce,-0.718656955,0.416821371
PH-Te-Ge,0.180263595,0.405634528
PH-Te-Hf,-0.581790588,0.322451623
PH-Te-Ir,-0.32528566,0.348239852
PH-Te-Mo,-0.150651938,0.349020724
PH-Te-Os,0.034450478,0.523815996
PH-Te-Pd,-0.18303899,0.359839023
PH-Te-Pt,-0.418253893,0.327753374
PH-Te-Re,0.05860085,0.392775346
PH-Te-Ru,-0.180761565,0.440494741
PH-Te-Sn,0.052850228,0.382542303
PH-Te-Tc,-0.12999044,0.295168662
PH-Te-Ti,-0.504476543,0.318125502
PH-Te-W,0.005264625,0.361417796
PH-Te-Zr,-0.623019655,0.370542073
S-Se-Ce,-1.799327156,0
S-Se-Ge,-0.144286619,0.186878647
S-Se-Hf,-1.615717119,0.018884083
S-Se-Ir,-0.259763166,0.202786105
S-Se-Mo,-0.519063016,0.303090698
S-Se-Os,0.033922811,0.379148543
S-Se-Pd,-0.254473356,0.09525326
S-Se-Pt,-0.498455386,0.028182973
S-Se-Re,-0.066029872,0.431791372
S-Se-Ru,-0.184358396,0.423998923
S-Se-Sn,-0.388130986,0.031539712
S-Se-Tc,-0.309412489,0.14856443
S-Se-Te,-0.034141326,0.002038247
S-Se-Ti,-1.366105352,0
S-Se-W,-0.393094066,0.300241424
S-Se-Zr,-1.645383242,0.018736793
S-Te-Ce,-1.532606162,0.811285722
S-Te-Ge,-0.021440786,0.213046763
S-Te-Hf,-1.351611552,0.037170142
S-Te-Ir,-0.259626646,0.257602775
S-Te-Mo,-0.412816019,0.254945798
S-Te-Os,0.018200261,0.390811624
S-Te-Pd,-0.269358126,0.170774414
S-Te-Pt,-0.476717289,0.122444538
S-Te-Re,0.056416681,0.498528443
S-Te-Ru,-0.249136579,0.37875183
S-Te-Sn,-0.206440392,0.138811838
S-Te-Tc,-0.228007916,0.183947615
S-Te-Ti,-1.195514569,0
S-Te-W,-0.214357659,0.305585005
S-Te-Zr,-1.419420369,0.025425357
Se-Te-Ce,-1.50161515,0.098039334
Se-Te-Ge,-0.02356024,0.162567631
Se-Te-Hf,-1.218598927,0.027196175
Se-Te-Ir,-0.276964437,0.189296055
Se-Te-Mo,-0.31138972,0.234024878
Se-Te-Os,0.116062893,0.377501385
Se-Te-Pd,-0.334626967,0.088775772
Se-Te-Pt,-0.54127749,0.051960422
Se-Te-Re,0.18549323,0.384274726
Se-Te-Ru,-0.14889731,0.386113039
Se-Te-Sn,-0.223685117,0.07927836
Se-Te-Tc,-0.173823273,0
Se-Te-Ti,-1.068112737,0.002377259
Se-Te-W,-0.090886047,0.27286577
Se-Te-Zr,-1.296800513,0.025197843
