Compound,E_above_hull
Te-CN-Sc,0.743617643124999
Te-CN-Sm,0.5966801625781244
Te-CN-Y,0.5510049856249957
Te-F-Al,0.8342881266944424
Te-F-Bi,0.15331327055556443
Te-F-Ce,0.19142863129628296
Te-F-Co,0.40618157583334735
Te-F-Cr,0.29333898006944636
Te-F-Fe,0.3388006441666782
Te-F-Ga,0.6208747229629559
Te-F-Gd,1.6504127961111053
Te-F-In,0.41202091396295515
Te-F-Ir,0.4103185527083397
Te-F-La,0.4390689070833602
Te-F-Lu,0.1758378766666553
Te-F-Nd,0.48986454259258494
Te-F-Rh,0.13197440343749278
Te-F-Ru,0.4737233312500031
Te-F-Sc,0.4153631400000073
Te-F-Sm,0.41084749638891793
Te-F-Y,0.2697097870370264
Te-I-Al,0.09003691763887645
Te-I-Bi,0.029045506666669496
Te-I-Ce,0.3839619711110984
Te-I-Co,0.05331639166666591
Te-I-Cr,0.0
Te-I-Fe,0.24054199749999938
Te-I-Ga,0.16924368272727008
Te-I-Gd,0.0
Te-I-In,0.09126425333333543
Te-I-Ir,0.010607090625001092
Te-I-La,0.07873698486114478
Te-I-Lu,0.0
Te-I-Nd,0.06500651500000032
Te-I-Rh,0.0
Te-I-Ru,0.21071998916666246
Te-I-Sc,0.0
Te-I-Sm,0.0
Te-I-Y,0.0
Te-NC-Al,1.1855647418750017
Te-NC-Bi,0.5637700156249963
Te-NC-Ce,0.8021579762500011
Te-NC-Co,0.651330729375001
Te-NC-Cr,0.5239885240625028
Te-NC-Fe,0.6538493762500011
Te-NC-Ga,0.9412653461250002
Te-NC-Gd,0.4764750712500003
Te-NC-In,0.6555934091447391
Te-NC-Ir,0.7997416564583304
Te-NC-La,0.489612114874987
Te-NC-Lu,0.6153796631250046
Te-NC-Nd,0.480853636374988
Te-NCO-Al,0.939997296166668
Te-NCO-Bi,0.18081796024998198
Te-NCO-Ce,0.6877353880000037
Te-NCO-Co,0.28947885299999854
Te-NCO-Cr,0.3947159970333409
Te-NCO-Fe,0.2829759289999991
Te-NCO-Ga,0.5395601138333319
Te-NCO-Gd,0.9323847997500074
Te-NCO-In,0.368662998749997
Te-NCO-Ir,0.3045971586666738
Te-NCO-La,0.5273837725000057
Te-NCO-Lu,0.6545263951666627
Te-NCO-Nd,0.5612803612500272
Te-NCO-Rh,0.1781001902499959
Te-NCO-Ru,0.3793939404999982
Te-NCO-Sc,0.5822519516666667
Te-NCO-Sm,0.5688859002500024
Te-NCO-Y,0.6058512372500076
Te-NC-Rh,0.6327220959375026
Te-NC-Ru,0.878683526249997
Te-NCS-Al,0.7355937175000005
Te-NCS-Bi,0.2670598181250021
Te-NC-Sc,0.7122229781249985
Te-NCS-Ce,0.3896845800000044
Te-NCS-Co,0.4296866729999955
Te-NCS-Cr,0.36179849370000383
Te-NCS-Fe,0.4211142280000004
Te-NCS-Ga,0.5741233538333326
Te-NCS-Gd,0.24387491450000098
Te-NCS-In,0.43586476641667105
Te-NCS-Ir,0.5210054236666934
Te-NCS-La,0.44021898133332726
Te-NCS-Lu,0.5088227280833202
Te-NC-Sm,0.549454432578127
Te-NCS-Nd,0.47271099100001734
Te-NCS-Rh,0.3940257280869126
Te-NCS-Ru,0.6480714287500007
Te-NCS-Sc,0.44338404016666644
Te-NCS-Sm,0.45979442941666804
Te-NCS-Y,0.4066842492777738
Te-NC-Y,0.4845797656249964
Te-NO-Al,1.5172478520833312
Te-NO-Bi,0.7623094268750137
Te-NO-Ce,0.8585160793750042
Te-NO-Co,0.7924142456250003
Te-NO-Cr,0.9696238781666722
Te-NO-Fe,0.7550837756250068
Te-NO-Ga,1.1177034566666642
Te-NO-Gd,0.6596092679687509
Te-NO-In,1.0057899453124968
Te-NO-Ir,0.8099075727083331
Te-NO-La,1.2623996450000092
Te-NO-Lu,1.3438067767708297
Te-NO-Nd,1.2229011752083245
Te-NO-Rh,0.6377740499553539
Te-NO-Ru,0.7996719224999964
Te-NO-Sc,1.0064765539583291
Te-NO-Sm,1.277101024791655
Te-NO-Y,1.2412418653125066
Te-OCN-Al,1.1928640161666682
Te-OCN-Bi,0.39562682824998063
Te-OCN-Ce,0.6187332880000014
Te-OCN-Co,0.6007372089999983
Te-OCN-Cr,0.6817966830333368
Te-OCN-Fe,0.5999971530000003
Te-OCN-Ga,0.8224593258333339
Te-OCN-Gd,1.1731792057500066
Te-OCN-In,0.6310790687499974
Te-OCN-Ir,0.6353551226666703
Te-OCN-La,0.7289048625000056
Te-OCN-Lu,0.8974651231666648
Te-OCN-Nd,0.7576179212500271
Te-OCN-Rh,0.48802665624999975
Te-OCN-Ru,0.6837313504999969
Te-OCN-Sc,0.8566786316666644
Te-OCN-Sm,0.784131932250002
Te-OCN-Y,0.866423503250008
Te-SCN-Al,0.7268061514999999
Te-SCN-Bi,0.708291290125004
Te-SCN-Ce,0.7329619260000086
Te-SCN-Co,0.4344876009999936
Te-SCN-Cr,0.45777402970000125
Te-SCN-Fe,0.5395238800000008
Te-SCN-Ga,0.5702748518333323
Te-SCN-Gd,0.3929498625000001
Te-SCN-In,0.49791871241666996
Te-SCN-Ir,0.4520393736666932
Te-SCN-La,0.591561975333331
Te-SCN-Lu,0.6570745200833237
Te-SCN-Nd,0.9339196530000216
Te-SCN-Rh,0.40616380408691555
Te-SCN-Ru,0.6358050207500021
Te-SCN-Sc,0.6110559841666685
Te-SCN-Sm,0.6170388714166677
Te-SCN-Y,0.567549949277776
Te-SH-Al,0.4021542961111102
Te-SH-Bi,0.20580873453125292
Te-SH-Ce,0.6626377968749999
Te-SH-Co,0.2160716006249963
Te-SH-Cr,0.24452648650000697
Te-SH-Fe,0.3527693118750008
Te-SH-Ga,0.4099507741666635
Te-SH-Gd,0.1571839224999998
Te-SH-In,0.28638137489583215
Te-SH-Ir,0.257162711458335
Te-SH-La,0.41578892104167053
Te-SH-Lu,0.34888172958333996
Te-SH-Nd,0.4285879881249919
Te-SH-Rh,0.20305316448364152
Te-SH-Ru,0.4920554628124947
Te-SH-Sc,0.3392528520833302
Te-SH-Sm,0.4179825352083242
Te-SH-Y,0.3531883759722305
Cl-Br-Ba,0.15824902750001613
Cl-Br-Be,0.3078313666666741
Cl-Br-Ca,0.026281332500007082
Cl-Br-Cd,0.02154504000001012
Cl-Br-Co,0.1540927775000096
Cl-Br-Cu,0.11621404166666593
Cl-Br-Fe,0.2597322550000012
Cl-Br-Mg,0.025998088333340164
Cl-Br-Mn,0.6749720216666777
Cl-Br-Ni,0.026240481666674143
Cl-Br-Pb,0.06858787999998839
Cl-Br-Pd,0.08569653472223493
Cl-Br-Pt,0.3707872257407345
Cl-Br-Sr,0.08551236291667763
Cl-Br-Zn,0.08000755781250923
CN-Br-Ba,0.42495695656249666
CN-Br-Be,0.910226823124999
CN-Br-Ca,0.5002058821875011
CN-Br-Cd,0.48873989031250176
CN-Br-Co,0.5521837725000012
CN-Br-Cu,0.7248356737499986
CN-Br-Fe,0.6144117068749999
CN-Br-Mg,0.6081285103124987
CN-Br-Mn,0.510923285625001
CN-Br-Ni,0.5742698224999998
CN-Br-Pb,0.46265118812500106
CN-Br-Pd,0.7239531949999964
CN-Br-Pt,0.8393992038888918
CN-Br-Sr,0.4576050766666633
CN-Br-Zn,0.6228462749218764
CN-Cl-Ba,0.43424855593750067
CN-Cl-Be,0.8749425306249998
CN-Cl-Ca,0.5055868153124994
CN-Cl-Cd,0.47690396781250044
CN-Cl-Co,0.6430163343750017
CN-Cl-Cu,0.6997914874999989
CN-Cl-Fe,0.5759968031249993
CN-Cl-Mg,0.5924589240625
CN-Cl-Mn,0.430299609375
CN-Cl-Ni,0.54837926125
CN-Cl-Pb,0.4749007362499995
CN-Cl-Pd,0.6996449435416672
CN-Cl-Pt,0.8004615241666677
CN-Cl-Sr,0.5072010240625016
CN-Cl-Zn,0.5876395346875007
CN-F-Ba,0.4940075959375001
CN-F-Be,0.9974347506249996
CN-F-Ca,0.5940604978124995
CN-F-Cd,0.5184781015625006
CN-F-Co,0.6039687387499999
CN-F-Cu,0.7572055949999985
CN-F-Fe,0.6755408281249995
CN-F-Mg,0.6814123053125005
CN-F-Mn,0.7863764837500007
CN-F-Ni,0.5979910118750009
CN-F-Pb,0.5492829956249992
CN-F-Pd,0.7334371579687478
CN-F-Pt,0.8820804917187495
CN-F-Sr,0.5508460332291651
CN-F-Zn,0.6184272018750008
CN-I-Ba,0.4117210174999961
CN-I-Be,1.025013397968749
CN-I-Ca,0.5198223628124978
CN-I-Cd,0.5354152350347228
CN-I-Co,0.6964310481250031
CN-I-Cu,0.798885323124999
CN-I-Fe,0.6763723131250039
CN-I-Mg,0.6577080303124987
CN-I-Mn,0.5679622768750008
CN-I-Ni,0.6453692487500007
CN-I-Pb,0.4713208953125019
CN-I-Pd,0.7934437928124929
CN-I-Pt,0.917659441562499
CN-I-Sr,0.45200783760416385
CN-I-Zn,0.703365271874997
F-Br-Ba,0.3306894366666562
F-Br-Be,0.7285520333333402
F-Br-Ca,0.24400322916667427
F-Br-Cd,0.1706915883333444
F-Br-Co,0.13886166666667243
F-Br-Cu,0.26599470166667416
F-Br-Fe,0.25217307833334246
F-Br-Mg,0.28880007666667495
F-Br-Mn,0.8577040108333343
F-Br-Ni,0.22914964250000835
F-Br-Pb,0.16608860499998457
F-Br-Pd,0.15349172916667086
F-Br-Pt,0.5313069226851859
F-Br-Sr,0.28880599333332313
F-Br-Zn,0.2584370673958407
F-Cl-Ba,0.32767563666665467
F-Cl-Be,0.5528470300000032
F-Cl-Ca,0.1786217300000068
F-Cl-Cd,0.13101448833334217
F-Cl-Co,0.08004076916667202
F-Cl-Cu,0.22690126333333893
F-Cl-Fe,0.43833064999999927
F-Cl-Mg,0.19786969166666957
F-Cl-Mn,0.21882897916666622
F-Cl-Ni,0.14759100083333543
F-Cl-Pb,0.19884080999998588
F-Cl-Pd,0.14731948388888938
F-Cl-Pt,0.5460205430555582
F-Cl-Sr,0.29068664499999386
F-Cl-Zn,0.16476752375000636
I-Br-Ba,0.11799015958334991
I-Br-Be,0.3366911041666789
I-Br-Ca,0.021118145833341373
I-Br-Cd,0.03283207296297874
I-Br-Co,0.07681375583334926
I-Br-Cu,0.09913727666667782
I-Br-Fe,0.2859876183333476
I-Br-Mg,0.04007306000001165
I-Br-Mn,0.6849423583333518
I-Br-Ni,0.05205464500001611
I-Br-Pb,0.015893036250027137
I-Br-Pd,0.11176294041666424
I-Br-Pt,0.2922446789351838
I-Br-Sr,0.045381693750012886
I-Br-Zn,0.14085612406250902
I-Cl-Ba,0.1389345320833506
I-Cl-Be,0.42796292750001186
I-Cl-Ca,0.048325290000011734
I-Cl-Cd,0.05853622962964877
I-Cl-Co,0.14288866166668157
I-Cl-Cu,0.11874946166667755
I-Cl-Fe,0.3209783666666688
I-Cl-Mg,0.08559528166667718
I-Cl-Mn,0.7194766433333477
I-Cl-Ni,0.09173283333334581
I-Cl-Pb,0.03246223041669083
I-Cl-Pd,0.1448617518055677
I-Cl-Pt,0.3340024126388883
I-Cl-Sr,0.07678578750001464
I-Cl-Zn,0.1771731370833436
I-F-Ba,0.3208588766666516
I-F-Be,1.0026609508333468
I-F-Ca,0.28152920666667924
I-F-Cd,0.25617750462964395
I-F-Co,0.29131922083334416
I-F-Cu,0.32311518166667597
I-F-Fe,0.7111689000000148
I-F-Mg,0.46937857666668137
I-F-Mn,0.33127365250001617
I-F-Ni,0.3823240875000131
I-F-Pb,0.1405098962500233
I-F-Pd,0.31216816624999666
I-F-Pt,0.45019036958333203
I-F-Sr,0.30411939666665333
I-F-Zn,0.44707487333334583
NC-Br-Ba,0.37125050406249827
NC-Br-Be,0.8259593081249985
NC-Br-Ca,0.41427827468750067
NC-Br-Cd,0.4616327803124989
NC-Br-Co,0.5410298475000008
NC-Br-Cu,0.7439610162499992
NC-Br-Fe,0.5922085168750009
NC-Br-Mg,0.5120445103124993
NC-Br-Mn,0.4573695481250013
NC-Br-Ni,0.5355459475000011
NC-Br-Pb,0.4550281006250003
NC-Br-Pd,0.7587834749999978
NC-Br-Pt,1.0164138913888898
NC-Br-Sr,0.38517134416666465
NC-Br-Zn,0.5875271824218764
NC-Cl-Ba,0.37623212593749855
NC-Cl-Be,0.7611024081249997
NC-Cl-Ca,0.576322167812501
NC-Cl-Cd,0.44589704281250064
NC-Cl-Co,0.5179763268750008
NC-Cl-Cu,0.7296656049999992
NC-Cl-Fe,0.7102132256249991
NC-Cl-Mg,0.47778949656249914
NC-Cl-Mn,0.4784282118750003
NC-Cl-Ni,0.5009639937500001
NC-Cl-Pb,0.4649236412499995
NC-Cl-Pd,0.7473065060416673
NC-Cl-Pt,1.0192218166666684
NC-Cl-Sr,0.43055015656250184
NC-Cl-Zn,0.5418631121874995
NC-CN-Ba,0.5456729834999976
NC-CN-Be,1.1126641729999962
NC-CN-Ca,0.7142861705000012
NC-CN-Cd,0.7231842225000005
NC-CN-Co,0.9095498509999995
NC-CN-Cu,1.0524794919999998
NC-CN-Fe,0.8784382990000008
NC-CN-Mg,0.8365425084999991
NC-CN-Mn,0.9104582130000001
NC-CN-Ni,0.8186601020000008
NC-CN-Pb,0.7410943069999938
NC-CN-Pd,1.0516818359999949
NC-CN-Pt,1.1765937609999924
NC-CN-Sr,0.6339487891666682
NC-CN-Zn,0.8544324109999994
NC-F-Ba,0.44033131843750084
NC-F-Be,0.8185956956249996
NC-F-Ca,0.48062165031250004
NC-F-Cd,0.4910259715625003
NC-F-Co,0.5555616937500005
NC-F-Cu,0.7716399849999984
NC-F-Fe,0.8111531331249981
NC-F-Mg,0.5365923028124993
NC-F-Mn,0.7833507037500009
NC-F-Ni,0.5362609193750014
NC-F-Pb,0.5271381006249989
NC-F-Pd,0.7989884054687479
NC-F-Pt,1.2028669467187498
NC-F-Sr,0.45493685072916534
NC-F-Zn,0.5643827268750012
NC-I-Ba,0.36251902749999587
NC-I-Be,0.9861856704687497
NC-I-Ca,0.4495859903124959
NC-I-Cd,0.5065350525347228
NC-I-Co,0.6824164956250023
NC-I-Cu,0.7812618081249987
NC-I-Fe,0.8504200356250031
NC-I-Mg,0.5846909803124998
NC-I-Mn,0.5084862118750024
NC-I-Ni,0.6105932537500003
NC-I-Pb,0.46374632281249717
NC-I-Pd,0.8185024928124953
NC-I-Pt,1.0316756365625004
NC-I-Sr,0.3868074176041638
NC-I-Zn,0.6855648018749996
NCO-Br-Ba,0.24118018674999675
NCO-Br-Be,0.5670681112499949
NCO-Br-Ca,0.20074340141666625
NCO-Br-Cd,0.16472572924999973
NCO-Br-Co,0.19765615916666768
NCO-Br-Cu,0.2597644285000005
NCO-Br-Fe,0.2228402169999999
NCO-Br-Mg,0.2541540823749955
NCO-Br-Mn,0.24696310631249752
NCO-Br-Ni,0.19968472662499615
NCO-Br-Pb,0.20043751556250555
NCO-Br-Pd,0.2776903614999995
NCO-Br-Pt,0.5220050766111086
NCO-Br-Sr,0.2231092019444425
NCO-Br-Zn,0.23533073981249508
NCO-Cl-Ba,0.24360216424999948
NCO-Cl-Be,0.4412111482500034
NCO-Cl-Ca,0.19785919991666567
NCO-Cl-Cd,0.15079327124999864
NCO-Cl-Co,0.17466858666666774
NCO-Cl-Cu,0.24382433150000082
NCO-Cl-Fe,0.20142074950001287
NCO-Cl-Mg,0.21119021537499627
NCO-Cl-Mn,0.22823861354167185
NCO-Cl-Ni,0.1563632156249959
NCO-Cl-Pb,0.20856616743750322
NCO-Cl-Pd,0.25482722233333277
NCO-Cl-Pt,0.5083849008333381
NCO-Cl-Sr,0.23838946875000744
NCO-Cl-Zn,0.19341769162499745
NCO-CN-Ba,0.41115162750000245
NCO-CN-Be,0.9580299008333366
NCO-CN-Ca,0.4814741551388906
NCO-CN-Cd,0.4215755812500035
NCO-CN-Co,0.5886268675000004
NCO-CN-Cu,0.5915172779166671
NCO-CN-Fe,0.5241691615277801
NCO-CN-Mg,0.5804298991666688
NCO-CN-Mn,0.5932386360416668
NCO-CN-Ni,0.4734338408333336
NCO-CN-Pb,0.4542097234722249
NCO-CN-Pd,0.606650281250003
NCO-CN-Pt,0.7065775370833371
NCO-CN-Sr,0.45472691814815036
NCO-CN-Zn,0.5361557175000033
NCO-F-Ba,0.26118861024999696
NCO-F-Be,0.48869373225000245
NCO-F-Ca,0.23017880191666684
NCO-F-Cd,0.1803271402499984
NCO-F-Co,0.18519585816666684
NCO-F-Cu,0.25971871350000164
NCO-F-Fe,0.22654823200000251
NCO-F-Mg,0.24333668837499545
NCO-F-Mn,0.3236084810416706
NCO-F-Ni,0.17877657812499415
NCO-F-Pb,0.22264522966666433
NCO-F-Pd,0.5654695058750008
NCO-F-Pt,0.6048220508749971
NCO-F-Sr,0.2536079771944433
NCO-F-Zn,0.20217109737499506
NCO-I-Ba,0.23682142749999713
NCO-I-Be,0.853532029500002
NCO-I-Ca,0.2388067579166666
NCO-I-Cd,0.21148299302777573
NCO-I-Co,0.2971808739999986
NCO-I-Cu,0.31257395600001203
NCO-I-Fe,0.37376796300000237
NCO-I-Mg,0.3461245123749954
NCO-I-Mn,0.297753839541663
NCO-I-Ni,0.2694962516249966
NCO-I-Pb,0.19884658531245591
NCO-I-Pd,0.3383795777500005
NCO-I-Pt,0.5032367487500018
NCO-I-Sr,0.23149266669443946
NCO-I-Zn,0.3324688153749946
NCO-NC-Ba,0.36535695416666947
NCO-NC-Be,0.8621474591666693
NCO-NC-Ca,0.40856616847222327
NCO-NC-Cd,0.399896316250004
NCO-NC-Co,0.5214846658333343
NCO-NC-Cu,0.6064717845833343
NCO-NC-Fe,0.5036246281944461
NCO-NC-Mg,0.4876757858333356
NCO-NC-Mn,0.5127991277083339
NCO-NC-Ni,0.43652725416666804
NCO-NC-Pb,0.44588046013889127
NCO-NC-Pd,0.6559894045833357
NCO-NC-Pt,0.8757233404166698
NCO-NC-Sr,0.39280198148148493
NCO-NC-Zn,0.49859507416666915
NCS-Br-Ba,0.2193986055000181
NCS-Br-Be,0.4640732814453141
NCS-Br-Ca,0.1764477459453122
NCS-Br-Cd,0.27135645719531354
NCS-Br-Co,0.33722507349999375
NCS-Br-Cu,0.37316992611198074
NCS-Br-Fe,0.3766504345000037
NCS-Br-Mg,0.19182571975000684
NCS-Br-Mn,0.26962147194531205
NCS-Br-Ni,0.3102834800000007
NCS-Br-Pb,0.23494880444530963
NCS-Br-Pd,0.4294434539999905
NCS-Br-Pt,0.7077358644444445
NCS-Br-Sr,0.18841088319531352
NCS-Br-Zn,0.343439131382814
NCS-Cl-Ba,0.2227678490000109
NCS-Cl-Be,0.44173275944531554
NCS-Cl-Ca,0.17382259044531345
NCS-Cl-Cd,0.25736443919531204
NCS-Cl-Co,0.328227134999997
NCS-Cl-Cu,0.35511405511197935
NCS-Cl-Fe,0.3480606614999875
NCS-Cl-Mg,0.1699337167500019
NCS-Cl-Mn,0.26499682494531207
NCS-Cl-Ni,0.28880580899999586
NCS-Cl-Pb,0.24211916094531105
NCS-Cl-Pd,0.41632268283332685
NCS-Cl-Pt,0.698826549833317
NCS-Cl-Sr,0.19409840944531354
NCS-Cl-Zn,0.3150195631953139
NCS-CN-Ba,0.46355945916667096
NCS-CN-Be,0.8335199724999995
NCS-CN-Ca,0.5190963741666668
NCS-CN-Cd,0.6331258637500028
NCS-CN-Co,0.7191513642361009
NCS-CN-Cu,0.7463881752777777
NCS-CN-Fe,0.7845726283333345
NCS-CN-Mg,0.5332344291666686
NCS-CN-Mn,0.6669029716666692
NCS-CN-Ni,0.623333587638891
NCS-CN-Pb,0.5976697708333383
NCS-CN-Pd,0.8191266722916684
NCS-CN-Pt,0.9620044791666729
NCS-CN-Sr,0.4976004241666683
NCS-CN-Zn,0.7206999000000014
NCS-F-Ba,0.259164309000008
NCS-F-Be,0.6108115814453132
NCS-F-Ca,0.22542842444531175
NCS-F-Cd,0.30326440619531425
NCS-F-Co,0.38692344249999877
NCS-F-Cu,0.3980341271119787
NCS-F-Fe,0.43175600949999904
NCS-F-Mg,0.25308907774999945
NCS-F-Mn,0.35260412244531203
NCS-F-Ni,0.3472913714999972
NCS-F-Pb,0.2882169804453163
NCS-F-Pd,0.5504697231250066
NCS-F-Pt,0.8779067013750002
NCS-F-Sr,0.23128434844531398
NCS-F-Zn,0.3667245929453138
NCS-I-Ba,0.21312324825001738
NCS-I-Be,0.6094025674999966
NCS-I-Ca,0.207180516445316
NCS-I-Cd,0.31207451697309097
NCS-I-Co,0.44895403799998235
NCS-I-Cu,0.41872422683333
NCS-I-Fe,0.5715586195000029
NCS-I-Mg,0.2560037937499988
NCS-I-Mn,0.3048502209453119
NCS-I-Ni,0.3702931589999814
NCS-I-Pb,0.24651738419531455
NCS-I-Pd,0.49030532424997375
NCS-I-Pt,0.7835254092500179
NCS-I-Sr,0.19396172794530742
NCS-I-Zn,0.4221841029453124
NCS-NC-Ba,0.4205259508333352
NCS-NC-Be,0.7604091141666665
NCS-NC-Ca,0.4492860625000006
NCS-NC-Cd,0.614635480416668
NCS-NC-Co,0.6468301909027669
NCS-NC-Cu,0.7533722436111105
NCS-NC-Fe,0.7487294616666667
NCS-NC-Mg,0.4529693158333341
NCS-NC-Mn,0.60745088
NCS-NC-Ni,0.5904679626388898
NCS-NCO-Ba,0.2714728904464181
NCS-NCO-Be,0.630235499207588
NCS-NCO-Ca,0.24698819535714378
NCS-NCO-Cd,0.3056853305691991
NCS-NCO-Co,0.3596115426190476
NCS-NCO-Cu,0.4002153141666671
NCS-NCO-Fe,0.35994157662087467
NCS-NCO-Mg,0.26102003349330616
NCS-NCO-Mn,0.31427265056919573
NCS-NCO-Ni,0.3142869679762015
NCS-NCO-Pb,0.3190754382142913
NCS-NCO-Pd,0.4932769473214247
NCS-NCO-Pt,0.7016646103571382
NCS-NCO-Sr,0.2611567878311014
NCS-NCO-Zn,0.354071449616816
NCS-NC-Pb,0.589671869166672
NCS-NC-Pd,0.8594848522916703
NCS-NC-Pt,1.105383127500005
NCS-NC-Sr,0.4387315325000003
NCS-NC-Zn,0.6890871000000001
NO-Br-Ba,0.6108304196874847
NO-Br-Be,1.3828613084374997
NO-Br-Ca,0.6326143540000029
NO-Br-Cd,0.6087042971874972
NO-Br-Co,0.7235456426562497
NO-Br-Cu,0.4570674656250002
NO-Br-Fe,0.7525789588541709
NO-Br-Mg,0.8119402084375
NO-Br-Mn,0.7810580646875014
NO-Br-Ni,0.48434710862500374
NO-Br-Pb,0.6214152884374862
NO-Br-Pd,0.3428676723958368
NO-Br-Pt,0.6882870565972325
NO-Br-Sr,0.6261366100625008
NO-Br-Zn,0.7295620859374985
NO-Cl-Ba,0.5998265453333289
NO-Cl-Be,1.1715920537500004
NO-Cl-Ca,0.6454042075416648
NO-Cl-Cd,0.5928339131250002
NO-Cl-Co,0.6805880824999981
NO-Cl-Cu,0.39836920137500265
NO-Cl-Fe,0.715336821250002
NO-Cl-Mg,0.6856387709375005
NO-Cl-Mn,0.7342875034375016
NO-Cl-Ni,0.42213745737499764
NO-Cl-Pb,0.634345155562503
NO-Cl-Pd,0.2789213999479152
NO-Cl-Pt,0.48001114333334627
NO-Cl-Sr,0.6331021427708325
NO-Cl-Zn,0.6482314799999997
NO-CN-Ba,0.9905972904999985
NO-CN-Be,1.6760310344999994
NO-CN-Ca,1.131080403666667
NO-CN-Cd,1.0497338590000016
NO-CN-Co,0.9988403205000012
NO-CN-Cu,0.9605794590000016
NO-CN-Fe,0.9739470773333334
NO-CN-Mg,1.2758420065000013
NO-CN-Mn,1.1093565747499987
NO-CN-Ni,0.8915399604999976
NO-CN-Pb,1.0363601716666615
NO-CN-Pd,0.8764068169999977
NO-CN-Pt,0.9298701299999941
NO-CN-Sr,1.0763880452777794
NO-CN-Zn,1.1613209164999976
NO-F-Ba,0.619573660124999
NO-F-Be,0.8740661546874993
NO-F-Ca,0.7146149196249976
NO-F-Cd,0.6339026830208301
NO-F-Co,0.6421411020833343
NO-F-Cu,0.330907571874997
NO-F-Fe,0.7022328887500073
NO-F-Mg,0.7598581721874993
NO-F-Mn,0.8522369478125
NO-F-Ni,0.45883953799999766
NO-F-Pb,0.6659283298125018
NO-F-Pd,0.20974038666667205
NO-F-Pt,0.3739438184374997
NO-F-Sr,0.6817033538124981
NO-F-Zn,0.6241344746875015
NO-I-Ba,0.6119529430624766
NO-I-Be,1.71418429625
NO-I-Ca,0.7267060962500018
NO-I-Cd,0.6969648003935198
NO-I-Co,0.8886407518750019
NO-I-Cu,0.668888871250001
NO-I-Fe,0.9141865331250045
NO-I-Mg,1.0788167562499993
NO-I-Mn,0.9415760548958403
NO-I-Ni,0.7217387312499959
NO-I-Pb,0.6352526208854172
NO-I-Pd,0.5114686891666693
NO-I-Pt,0.7194124112500084
NO-I-Sr,0.6174896553124825
NO-I-Zn,0.9603618562499996
NO-NC-Ba,0.947139124499996
NO-NC-Be,1.5376992424999996
NO-NC-Ca,1.0530171556666676
NO-NC-Cd,1.0461026270000016
NO-NC-Co,1.0220218464999995
NO-NC-Cu,0.9598096910000002
NO-NC-Fe,0.9892005113333333
NO-NC-Mg,1.176226584500002
NO-NC-Mn,1.0979872007499996
NO-NC-Ni,0.8785351604999967
NO-NCO-Ba,0.7414969150000026
NO-NCO-Be,0.9729433300000014
NO-NCO-Ca,0.7541225544444448
NO-NCO-Cd,0.6891327766666695
NO-NCO-Co,0.605124839027777
NO-NCO-Cu,0.512315100416668
NO-NCO-Fe,0.569698017916668
NO-NCO-Mg,0.8005938935416683
NO-NCO-Mn,0.7026108188194478
NO-NCO-Ni,0.520316193958335
NO-NCO-Pb,0.6974291073611134
NO-NCO-Pd,0.5079520087500011
NO-NCO-Pt,0.5997625629166734
NO-NCO-Sr,0.7654928432407413
NO-NCO-Zn,0.7045329152083344
NO-NC-Pb,1.0357247936666631
NO-NC-Pd,0.9446815749999988
NO-NC-Pt,1.0600610379999935
NO-NCS-Ba,0.74892484677083
NO-NCS-Be,1.1977830969921852
NO-NCS-Ca,0.7569939308333318
NO-NCS-Cd,0.8253293485807305
NO-NCS-Co,0.7770714859722254
NO-NCS-Cu,0.7070021677777802
NO-NCS-Fe,0.7756067806410183
NO-NCS-Mg,0.7891666353255182
NO-NCS-Mn,0.8045571502473976
NO-NCS-Ni,0.690540843888888
NO-NCS-Pb,0.7863852158333344
NO-NCS-Pd,0.7463928997916671
NO-NCS-Pt,0.8737587483333336
NO-NC-Sr,1.012753411277778
NO-NCS-Sr,0.761961540386288
NO-NCS-Zn,0.8588103208029523
NO-NC-Zn,1.126184466499998
OCN-Br-Ba,0.39149444074999806
OCN-Br-Be,0.8736317272499949
OCN-Br-Ca,0.43185576741666765
OCN-Br-Cd,0.46260587524999863
OCN-Br-Co,0.5681199511666666
OCN-Br-Cu,0.5319377905000007
OCN-Br-Fe,0.5300137830000011
OCN-Br-Mg,0.5174233723749957
OCN-Br-Mn,0.5203152783124967
OCN-Br-Ni,0.5132856326249957
OCN-Br-Pb,0.42657997956250426
OCN-Br-Pd,0.6517351274999985
OCN-Br-Pt,0.8446755166111082
OCN-Br-Sr,0.41824491194444136
OCN-Br-Zn,0.5544410558124948
OCN-Cl-Ba,0.39805689424999713
OCN-Cl-Be,0.7365241982500024
OCN-Cl-Ca,0.4241442079166653
OCN-Cl-Cd,0.44729862524999753
OCN-Cl-Co,0.4642531966666681
OCN-Cl-Cu,0.49906559150000085
OCN-Cl-Fe,0.5112715275000124
OCN-Cl-Mg,0.48914880737499544
OCN-Cl-Mn,0.506907091541672
OCN-Cl-Ni,0.4734708676249948
OCN-Cl-Pb,0.4388721534375044
OCN-Cl-Pd,0.657111410333334
OCN-Cl-Pt,0.8594443928333355
OCN-Cl-Sr,0.4356087567500069
OCN-Cl-Zn,0.49898583362499593
OCN-CN-Ba,0.5352064775000027
OCN-CN-Be,1.206810514166671
OCN-CN-Ca,0.6727706934722235
